threshold=(0, 0), ssim=0.989297, orig=2129880, zlib=248419, bz2=0, lzma=0, jpeg=440179
threshold=(0, 10), ssim=0.989134, orig=2129880, zlib=246814, bz2=0, lzma=0, jpeg=434632
threshold=(0, 20), ssim=0.988884, orig=2129880, zlib=244117, bz2=0, lzma=0, jpeg=428302
threshold=(0, 30), ssim=0.988084, orig=2129880, zlib=236445, bz2=0, lzma=0, jpeg=421069
threshold=(0, 40), ssim=0.986234, orig=2129880, zlib=224313, bz2=0, lzma=0, jpeg=410710
threshold=(0, 50), ssim=0.984043, orig=2129880, zlib=208092, bz2=0, lzma=0, jpeg=398919
threshold=(0, 60), ssim=0.981914, orig=2129880, zlib=191061, bz2=0, lzma=0, jpeg=386146
threshold=(0, 70), ssim=0.979903, orig=2129880, zlib=171686, bz2=0, lzma=0, jpeg=372879
threshold=(0, 80), ssim=0.977980, orig=2129880, zlib=152417, bz2=0, lzma=0, jpeg=358720
threshold=(0, 90), ssim=0.976125, orig=2129880, zlib=130872, bz2=0, lzma=0, jpeg=343741
threshold=(0, 100), ssim=0.973170, orig=2129880, zlib=109130, bz2=0, lzma=0, jpeg=327349
threshold=(10, 10), ssim=0.988656, orig=2126640, zlib=245461, bz2=0, lzma=0, jpeg=431466
threshold=(10, 20), ssim=0.988473, orig=2126640, zlib=243230, bz2=0, lzma=0, jpeg=425457
threshold=(10, 30), ssim=0.987707, orig=2126640, zlib=235456, bz2=0, lzma=0, jpeg=418350
threshold=(10, 40), ssim=0.985864, orig=2126640, zlib=223415, bz2=0, lzma=0, jpeg=408097
threshold=(10, 50), ssim=0.983679, orig=2126640, zlib=207139, bz2=0, lzma=0, jpeg=396378
threshold=(10, 60), ssim=0.981551, orig=2126640, zlib=190150, bz2=0, lzma=0, jpeg=383730
threshold=(10, 70), ssim=0.979540, orig=2126640, zlib=170636, bz2=0, lzma=0, jpeg=370540
threshold=(10, 80), ssim=0.977620, orig=2126640, zlib=151283, bz2=0, lzma=0, jpeg=356427
threshold=(10, 90), ssim=0.975766, orig=2126640, zlib=130187, bz2=0, lzma=0, jpeg=341455
threshold=(10, 100), ssim=0.972814, orig=2126640, zlib=108445, bz2=0, lzma=0, jpeg=325113
threshold=(20, 20), ssim=0.988086, orig=2123360, zlib=241334, bz2=0, lzma=0, jpeg=422252
threshold=(20, 30), ssim=0.987359, orig=2123360, zlib=233921, bz2=0, lzma=0, jpeg=415422
threshold=(20, 40), ssim=0.985523, orig=2123360, zlib=221953, bz2=0, lzma=0, jpeg=405280
threshold=(20, 50), ssim=0.983338, orig=2123360, zlib=205682, bz2=0, lzma=0, jpeg=393649
threshold=(20, 60), ssim=0.981212, orig=2123360, zlib=188797, bz2=0, lzma=0, jpeg=381151
threshold=(20, 70), ssim=0.979202, orig=2123360, zlib=169537, bz2=0, lzma=0, jpeg=368004
threshold=(20, 80), ssim=0.977282, orig=2123360, zlib=149613, bz2=0, lzma=0, jpeg=353941
threshold=(20, 90), ssim=0.975429, orig=2123360, zlib=128960, bz2=0, lzma=0, jpeg=339012
threshold=(20, 100), ssim=0.972478, orig=2123360, zlib=107145, bz2=0, lzma=0, jpeg=322722
threshold=(30, 30), ssim=0.985442, orig=2120088, zlib=229948, bz2=0, lzma=0, jpeg=411767
threshold=(30, 40), ssim=0.983636, orig=2120088, zlib=218592, bz2=0, lzma=0, jpeg=401869
threshold=(30, 50), ssim=0.981463, orig=2120088, zlib=201842, bz2=0, lzma=0, jpeg=390368
threshold=(30, 60), ssim=0.979354, orig=2120088, zlib=185294, bz2=0, lzma=0, jpeg=378014
threshold=(30, 70), ssim=0.977348, orig=2120088, zlib=166687, bz2=0, lzma=0, jpeg=364939
threshold=(30, 80), ssim=0.975436, orig=2120088, zlib=145658, bz2=0, lzma=0, jpeg=350952
threshold=(30, 90), ssim=0.973588, orig=2120088, zlib=125683, bz2=0, lzma=0, jpeg=336088
threshold=(30, 100), ssim=0.970648, orig=2120088, zlib=103375, bz2=0, lzma=0, jpeg=319796
threshold=(40, 40), ssim=0.976393, orig=2116808, zlib=211371, bz2=0, lzma=0, jpeg=396782
threshold=(40, 50), ssim=0.974291, orig=2116808, zlib=196627, bz2=0, lzma=0, jpeg=385523
threshold=(40, 60), ssim=0.972225, orig=2116808, zlib=178642, bz2=0, lzma=0, jpeg=373376
threshold=(40, 70), ssim=0.970256, orig=2116808, zlib=160288, bz2=0, lzma=0, jpeg=360418
threshold=(40, 80), ssim=0.968375, orig=2116808, zlib=139528, bz2=0, lzma=0, jpeg=346540
threshold=(40, 90), ssim=0.966544, orig=2116808, zlib=118911, bz2=0, lzma=0, jpeg=331773
threshold=(40, 100), ssim=0.963617, orig=2116808, zlib=97304, bz2=0, lzma=0, jpeg=315538
threshold=(50, 50), ssim=0.967089, orig=2113536, zlib=188149, bz2=0, lzma=0, jpeg=379802
threshold=(50, 60), ssim=0.965087, orig=2113536, zlib=172002, bz2=0, lzma=0, jpeg=368021
threshold=(50, 70), ssim=0.963160, orig=2113536, zlib=152297, bz2=0, lzma=0, jpeg=355221
threshold=(50, 80), ssim=0.961305, orig=2113536, zlib=132678, bz2=0, lzma=0, jpeg=341466
threshold=(50, 90), ssim=0.959497, orig=2113536, zlib=112513, bz2=0, lzma=0, jpeg=326824
threshold=(50, 100), ssim=0.956594, orig=2113536, zlib=89049, bz2=0, lzma=0, jpeg=310675
threshold=(60, 60), ssim=0.957722, orig=2110256, zlib=162837, bz2=0, lzma=0, jpeg=361813
threshold=(60, 70), ssim=0.955804, orig=2110256, zlib=144975, bz2=0, lzma=0, jpeg=349382
threshold=(60, 80), ssim=0.953952, orig=2110256, zlib=124133, bz2=0, lzma=0, jpeg=335789
threshold=(60, 90), ssim=0.952169, orig=2110256, zlib=104451, bz2=0, lzma=0, jpeg=321312
threshold=(60, 100), ssim=0.949285, orig=2110256, zlib=82379, bz2=0, lzma=0, jpeg=305256
threshold=(70, 70), ssim=0.948531, orig=2106984, zlib=134278, bz2=0, lzma=0, jpeg=342828
threshold=(70, 80), ssim=0.946723, orig=2106984, zlib=116135, bz2=0, lzma=0, jpeg=329534
threshold=(70, 90), ssim=0.944972, orig=2106984, zlib=95795, bz2=0, lzma=0, jpeg=315255
threshold=(70, 100), ssim=0.942110, orig=2106984, zlib=72164, bz2=0, lzma=0, jpeg=299298
threshold=(80, 80), ssim=0.939314, orig=2103704, zlib=104986, bz2=0, lzma=0, jpeg=322479
threshold=(80, 90), ssim=0.937615, orig=2103704, zlib=85152, bz2=0, lzma=0, jpeg=308537
threshold=(80, 100), ssim=0.934740, orig=2103704, zlib=63281, bz2=0, lzma=0, jpeg=292723
threshold=(90, 90), ssim=0.930718, orig=2100432, zlib=73801, bz2=0, lzma=0, jpeg=300971
threshold=(90, 100), ssim=0.927861, orig=2100432, zlib=51684, bz2=0, lzma=0, jpeg=285514
threshold=(100, 100), ssim=0.920792, orig=2097152, zlib=38056, bz2=0, lzma=0, jpeg=276175
