threshold=(0, 0), ssim=0.992659, orig=2129888, zlib=99314, bz2=0, lzma=0, jpeg=361099
threshold=(0, 10), ssim=0.992519, orig=2129888, zlib=96984, bz2=0, lzma=0, jpeg=356828
threshold=(0, 20), ssim=0.992299, orig=2129888, zlib=94595, bz2=0, lzma=0, jpeg=351982
threshold=(0, 30), ssim=0.992004, orig=2129888, zlib=90437, bz2=0, lzma=0, jpeg=346798
threshold=(0, 40), ssim=0.991652, orig=2129888, zlib=86268, bz2=0, lzma=0, jpeg=341284
threshold=(0, 50), ssim=0.991166, orig=2129888, zlib=81016, bz2=0, lzma=0, jpeg=334905
threshold=(0, 60), ssim=0.990513, orig=2129888, zlib=74009, bz2=0, lzma=0, jpeg=328144
threshold=(0, 70), ssim=0.989676, orig=2129888, zlib=65413, bz2=0, lzma=0, jpeg=320682
threshold=(0, 80), ssim=0.988689, orig=2129888, zlib=57804, bz2=0, lzma=0, jpeg=312729
threshold=(0, 90), ssim=0.987632, orig=2129888, zlib=47051, bz2=0, lzma=0, jpeg=303875
threshold=(0, 100), ssim=0.986429, orig=2129888, zlib=35669, bz2=0, lzma=0, jpeg=291672
threshold=(10, 10), ssim=0.992031, orig=2126632, zlib=95459, bz2=0, lzma=0, jpeg=353575
threshold=(10, 20), ssim=0.991887, orig=2126632, zlib=93687, bz2=0, lzma=0, jpeg=349000
threshold=(10, 30), ssim=0.991616, orig=2126632, zlib=89995, bz2=0, lzma=0, jpeg=343959
threshold=(10, 40), ssim=0.991272, orig=2126632, zlib=85676, bz2=0, lzma=0, jpeg=338562
threshold=(10, 50), ssim=0.990799, orig=2126632, zlib=80259, bz2=0, lzma=0, jpeg=332476
threshold=(10, 60), ssim=0.990160, orig=2126632, zlib=73194, bz2=0, lzma=0, jpeg=325804
threshold=(10, 70), ssim=0.989330, orig=2126632, zlib=64999, bz2=0, lzma=0, jpeg=318462
threshold=(10, 80), ssim=0.988347, orig=2126632, zlib=57264, bz2=0, lzma=0, jpeg=310583
threshold=(10, 90), ssim=0.987294, orig=2126632, zlib=46268, bz2=0, lzma=0, jpeg=301871
threshold=(10, 100), ssim=0.986093, orig=2126632, zlib=34188, bz2=0, lzma=0, jpeg=289785
threshold=(20, 20), ssim=0.991483, orig=2123360, zlib=91328, bz2=0, lzma=0, jpeg=345685
threshold=(20, 30), ssim=0.991252, orig=2123360, zlib=88700, bz2=0, lzma=0, jpeg=340957
threshold=(20, 40), ssim=0.990945, orig=2123360, zlib=84555, bz2=0, lzma=0, jpeg=335722
threshold=(20, 50), ssim=0.990488, orig=2123360, zlib=78964, bz2=0, lzma=0, jpeg=329913
threshold=(20, 60), ssim=0.989859, orig=2123360, zlib=71807, bz2=0, lzma=0, jpeg=323378
threshold=(20, 70), ssim=0.989035, orig=2123360, zlib=63954, bz2=0, lzma=0, jpeg=316127
threshold=(20, 80), ssim=0.988056, orig=2123360, zlib=56015, bz2=0, lzma=0, jpeg=308349
threshold=(20, 90), ssim=0.987005, orig=2123360, zlib=44886, bz2=0, lzma=0, jpeg=299747
threshold=(20, 100), ssim=0.985811, orig=2123360, zlib=33086, bz2=0, lzma=0, jpeg=287812
threshold=(30, 30), ssim=0.990774, orig=2120088, zlib=86746, bz2=0, lzma=0, jpeg=337645
threshold=(30, 40), ssim=0.990508, orig=2120088, zlib=82851, bz2=0, lzma=0, jpeg=332713
threshold=(30, 50), ssim=0.990092, orig=2120088, zlib=77294, bz2=0, lzma=0, jpeg=327161
threshold=(30, 60), ssim=0.989471, orig=2120088, zlib=70256, bz2=0, lzma=0, jpeg=320839
threshold=(30, 70), ssim=0.988657, orig=2120088, zlib=62705, bz2=0, lzma=0, jpeg=313721
threshold=(30, 80), ssim=0.987685, orig=2120088, zlib=54654, bz2=0, lzma=0, jpeg=306035
threshold=(30, 90), ssim=0.986640, orig=2120088, zlib=43100, bz2=0, lzma=0, jpeg=297563
