threshold=(0, 0), ssim=0.955223, orig=2123904, zlib=264302, bz2=0, lzma=0, jpeg=439424
threshold=(0, 10), ssim=0.955223, orig=2123904, zlib=264302, bz2=0, lzma=0, jpeg=439424
threshold=(0, 20), ssim=0.955191, orig=2123904, zlib=264338, bz2=0, lzma=0, jpeg=438220
threshold=(0, 30), ssim=0.953711, orig=2123904, zlib=256360, bz2=0, lzma=0, jpeg=429008
threshold=(0, 40), ssim=0.947937, orig=2123904, zlib=237761, bz2=0, lzma=0, jpeg=416980
threshold=(0, 50), ssim=0.939777, orig=2123904, zlib=217665, bz2=0, lzma=0, jpeg=402795
threshold=(0, 60), ssim=0.930329, orig=2123904, zlib=195995, bz2=0, lzma=0, jpeg=387279
threshold=(0, 70), ssim=0.920316, orig=2123904, zlib=173788, bz2=0, lzma=0, jpeg=370584
threshold=(0, 80), ssim=0.910141, orig=2123904, zlib=149815, bz2=0, lzma=0, jpeg=352916
threshold=(0, 90), ssim=0.900020, orig=2123904, zlib=125458, bz2=0, lzma=0, jpeg=334004
threshold=(0, 100), ssim=0.890260, orig=2123904, zlib=100489, bz2=0, lzma=0, jpeg=313099
threshold=(10, 10), ssim=0.955223, orig=2123904, zlib=264302, bz2=0, lzma=0, jpeg=439424
threshold=(10, 20), ssim=0.955191, orig=2123904, zlib=264338, bz2=0, lzma=0, jpeg=438220
threshold=(10, 30), ssim=0.953711, orig=2123904, zlib=256360, bz2=0, lzma=0, jpeg=429008
threshold=(10, 40), ssim=0.947937, orig=2123904, zlib=237761, bz2=0, lzma=0, jpeg=416980
threshold=(10, 50), ssim=0.939777, orig=2123904, zlib=217665, bz2=0, lzma=0, jpeg=402795
threshold=(10, 60), ssim=0.930329, orig=2123904, zlib=195995, bz2=0, lzma=0, jpeg=387279
threshold=(10, 70), ssim=0.920316, orig=2123904, zlib=173788, bz2=0, lzma=0, jpeg=370584
threshold=(10, 80), ssim=0.910141, orig=2123904, zlib=149815, bz2=0, lzma=0, jpeg=352916
threshold=(10, 90), ssim=0.900020, orig=2123904, zlib=125458, bz2=0, lzma=0, jpeg=334004
threshold=(10, 100), ssim=0.890260, orig=2123904, zlib=100489, bz2=0, lzma=0, jpeg=313099
