threshold=(0, 0), ssim=0.967454, orig=2129912, zlib=247057, bz2=0, lzma=0, jpeg=436620
threshold=(0, 10), ssim=0.967400, orig=2129912, zlib=245113, bz2=0, lzma=0, jpeg=430447
threshold=(0, 20), ssim=0.967282, orig=2129912, zlib=241979, bz2=0, lzma=0, jpeg=424181
threshold=(0, 30), ssim=0.967124, orig=2129912, zlib=236425, bz2=0, lzma=0, jpeg=417475
threshold=(0, 40), ssim=0.966438, orig=2129912, zlib=228139, bz2=0, lzma=0, jpeg=409864
threshold=(0, 50), ssim=0.962444, orig=2129912, zlib=210861, bz2=0, lzma=0, jpeg=399775
threshold=(0, 60), ssim=0.954705, orig=2129912, zlib=189193, bz2=0, lzma=0, jpeg=386849
threshold=(0, 70), ssim=0.950147, orig=2129912, zlib=171604, bz2=0, lzma=0, jpeg=374208
threshold=(0, 80), ssim=0.945093, orig=2129912, zlib=152483, bz2=0, lzma=0, jpeg=360152
threshold=(0, 90), ssim=0.940330, orig=2129912, zlib=132333, bz2=0, lzma=0, jpeg=345225
threshold=(0, 100), ssim=0.933867, orig=2129912, zlib=107910, bz2=0, lzma=0, jpeg=326390
threshold=(10, 10), ssim=0.967159, orig=2126640, zlib=244027, bz2=0, lzma=0, jpeg=427927
threshold=(10, 20), ssim=0.967057, orig=2126640, zlib=241153, bz2=0, lzma=0, jpeg=421752
threshold=(10, 30), ssim=0.966898, orig=2126640, zlib=235580, bz2=0, lzma=0, jpeg=415092
threshold=(10, 40), ssim=0.966214, orig=2126640, zlib=227488, bz2=0, lzma=0, jpeg=407544
threshold=(10, 50), ssim=0.962220, orig=2126640, zlib=209915, bz2=0, lzma=0, jpeg=397516
threshold=(10, 60), ssim=0.954483, orig=2126640, zlib=188242, bz2=0, lzma=0, jpeg=384613
threshold=(10, 70), ssim=0.949925, orig=2126640, zlib=170727, bz2=0, lzma=0, jpeg=371996
threshold=(10, 80), ssim=0.944873, orig=2126640, zlib=151853, bz2=0, lzma=0, jpeg=357981
threshold=(10, 90), ssim=0.940112, orig=2126640, zlib=131657, bz2=0, lzma=0, jpeg=343080
threshold=(10, 100), ssim=0.933650, orig=2126640, zlib=107019, bz2=0, lzma=0, jpeg=324263
threshold=(20, 20), ssim=0.966763, orig=2123360, zlib=239763, bz2=0, lzma=0, jpeg=419107
threshold=(20, 30), ssim=0.966627, orig=2123360, zlib=234527, bz2=0, lzma=0, jpeg=412583
threshold=(20, 40), ssim=0.965949, orig=2123360, zlib=226884, bz2=0, lzma=0, jpeg=405099
threshold=(20, 50), ssim=0.961959, orig=2123360, zlib=208718, bz2=0, lzma=0, jpeg=395164
threshold=(20, 60), ssim=0.954222, orig=2123360, zlib=187073, bz2=0, lzma=0, jpeg=382281
threshold=(20, 70), ssim=0.949667, orig=2123360, zlib=169113, bz2=0, lzma=0, jpeg=369697
threshold=(20, 80), ssim=0.944616, orig=2123360, zlib=150822, bz2=0, lzma=0, jpeg=355712
threshold=(20, 90), ssim=0.939855, orig=2123360, zlib=130482, bz2=0, lzma=0, jpeg=340872
threshold=(20, 100), ssim=0.933394, orig=2123360, zlib=105690, bz2=0, lzma=0, jpeg=322041
threshold=(30, 30), ssim=0.966498, orig=2120088, zlib=232744, bz2=0, lzma=0, jpeg=409854
threshold=(30, 40), ssim=0.965842, orig=2120088, zlib=225790, bz2=0, lzma=0, jpeg=402495
threshold=(30, 50), ssim=0.961855, orig=2120088, zlib=207297, bz2=0, lzma=0, jpeg=392631
threshold=(30, 60), ssim=0.954120, orig=2120088, zlib=185513, bz2=0, lzma=0, jpeg=379800
threshold=(30, 70), ssim=0.949567, orig=2120088, zlib=167824, bz2=0, lzma=0, jpeg=367269
threshold=(30, 80), ssim=0.944519, orig=2120088, zlib=149052, bz2=0, lzma=0, jpeg=353316
threshold=(30, 90), ssim=0.939778, orig=2120088, zlib=128863, bz2=0, lzma=0, jpeg=338496
threshold=(30, 100), ssim=0.933322, orig=2120088, zlib=103701, bz2=0, lzma=0, jpeg=319586
threshold=(40, 40), ssim=0.965107, orig=2116808, zlib=223072, bz2=0, lzma=0, jpeg=399544
threshold=(40, 50), ssim=0.961144, orig=2116808, zlib=205116, bz2=0, lzma=0, jpeg=389794
threshold=(40, 60), ssim=0.953416, orig=2116808, zlib=183055, bz2=0, lzma=0, jpeg=376989
threshold=(40, 70), ssim=0.948881, orig=2116808, zlib=165487, bz2=0, lzma=0, jpeg=364544
threshold=(40, 80), ssim=0.943853, orig=2116808, zlib=145825, bz2=0, lzma=0, jpeg=350635
threshold=(40, 90), ssim=0.939151, orig=2116808, zlib=125731, bz2=0, lzma=0, jpeg=335857
threshold=(40, 100), ssim=0.932707, orig=2116808, zlib=100401, bz2=0, lzma=0, jpeg=316826
threshold=(50, 50), ssim=0.958666, orig=2113536, zlib=201132, bz2=0, lzma=0, jpeg=386124
threshold=(50, 60), ssim=0.950970, orig=2113536, zlib=178753, bz2=0, lzma=0, jpeg=373477
threshold=(50, 70), ssim=0.946458, orig=2113536, zlib=161237, bz2=0, lzma=0, jpeg=361099
threshold=(50, 80), ssim=0.941442, orig=2113536, zlib=142040, bz2=0, lzma=0, jpeg=347301
threshold=(50, 90), ssim=0.936747, orig=2113536, zlib=120229, bz2=0, lzma=0, jpeg=332577
threshold=(50, 100), ssim=0.930325, orig=2113536, zlib=94900, bz2=0, lzma=0, jpeg=313576
threshold=(60, 60), ssim=0.945292, orig=2110256, zlib=172426, bz2=0, lzma=0, jpeg=369102
threshold=(60, 70), ssim=0.940802, orig=2110256, zlib=154287, bz2=0, lzma=0, jpeg=356821
threshold=(60, 80), ssim=0.935799, orig=2110256, zlib=135382, bz2=0, lzma=0, jpeg=343149
threshold=(60, 90), ssim=0.931114, orig=2110256, zlib=113729, bz2=0, lzma=0, jpeg=328556
threshold=(60, 100), ssim=0.924714, orig=2110256, zlib=87828, bz2=0, lzma=0, jpeg=309641
threshold=(70, 70), ssim=0.930148, orig=2106984, zlib=145986, bz2=0, lzma=0, jpeg=351221
threshold=(70, 80), ssim=0.925147, orig=2106984, zlib=126089, bz2=0, lzma=0, jpeg=337636
threshold=(70, 90), ssim=0.920471, orig=2106984, zlib=105210, bz2=0, lzma=0, jpeg=323115
threshold=(70, 100), ssim=0.914094, orig=2106984, zlib=79268, bz2=0, lzma=0, jpeg=304207
threshold=(80, 80), ssim=0.911721, orig=2103704, zlib=115972, bz2=0, lzma=0, jpeg=330421
threshold=(80, 90), ssim=0.907067, orig=2103704, zlib=94627, bz2=0, lzma=0, jpeg=315975
threshold=(80, 100), ssim=0.900730, orig=2103704, zlib=68411, bz2=0, lzma=0, jpeg=297044
threshold=(90, 90), ssim=0.893864, orig=2100432, zlib=81726, bz2=0, lzma=0, jpeg=307813
threshold=(90, 100), ssim=0.887609, orig=2100432, zlib=55676, bz2=0, lzma=0, jpeg=288874
threshold=(100, 100), ssim=0.870124, orig=2097152, zlib=38923, bz2=0, lzma=0, jpeg=276326
