threshold=(0, 0), ssim=0.986797, orig=2129912, zlib=148683, bz2=0, lzma=0, jpeg=381476
threshold=(0, 10), ssim=0.986540, orig=2129912, zlib=145289, bz2=0, lzma=0, jpeg=377070
threshold=(0, 20), ssim=0.986128, orig=2129912, zlib=141518, bz2=0, lzma=0, jpeg=371336
threshold=(0, 30), ssim=0.985573, orig=2129912, zlib=136198, bz2=0, lzma=0, jpeg=365256
threshold=(0, 40), ssim=0.984765, orig=2129912, zlib=128667, bz2=0, lzma=0, jpeg=358717
threshold=(0, 50), ssim=0.983756, orig=2129912, zlib=121573, bz2=0, lzma=0, jpeg=351632
threshold=(0, 60), ssim=0.982494, orig=2129912, zlib=112386, bz2=0, lzma=0, jpeg=343823
threshold=(0, 70), ssim=0.981174, orig=2129912, zlib=101832, bz2=0, lzma=0, jpeg=335139
threshold=(0, 80), ssim=0.979669, orig=2129912, zlib=89455, bz2=0, lzma=0, jpeg=325312
threshold=(0, 90), ssim=0.977201, orig=2129912, zlib=75498, bz2=0, lzma=0, jpeg=313656
threshold=(0, 100), ssim=0.974494, orig=2129912, zlib=58550, bz2=0, lzma=0, jpeg=298880
threshold=(10, 10), ssim=0.985953, orig=2126640, zlib=143519, bz2=0, lzma=0, jpeg=373669
threshold=(10, 20), ssim=0.985580, orig=2126640, zlib=140312, bz2=0, lzma=0, jpeg=368320
threshold=(10, 30), ssim=0.985057, orig=2126640, zlib=135045, bz2=0, lzma=0, jpeg=362383
threshold=(10, 40), ssim=0.984264, orig=2126640, zlib=127320, bz2=0, lzma=0, jpeg=355975
threshold=(10, 50), ssim=0.983258, orig=2126640, zlib=120471, bz2=0, lzma=0, jpeg=349011
threshold=(10, 60), ssim=0.981999, orig=2126640, zlib=111119, bz2=0, lzma=0, jpeg=341308
threshold=(10, 70), ssim=0.980690, orig=2126640, zlib=100884, bz2=0, lzma=0, jpeg=332739
threshold=(10, 80), ssim=0.979192, orig=2126640, zlib=88224, bz2=0, lzma=0, jpeg=322974
threshold=(10, 90), ssim=0.976733, orig=2126640, zlib=74914, bz2=0, lzma=0, jpeg=311476
threshold=(10, 100), ssim=0.974028, orig=2126640, zlib=56662, bz2=0, lzma=0, jpeg=296890
threshold=(20, 20), ssim=0.984859, orig=2123360, zlib=137800, bz2=0, lzma=0, jpeg=364947
threshold=(20, 30), ssim=0.984390, orig=2123360, zlib=133062, bz2=0, lzma=0, jpeg=359320
threshold=(20, 40), ssim=0.983623, orig=2123360, zlib=125463, bz2=0, lzma=0, jpeg=353079
threshold=(20, 50), ssim=0.982651, orig=2123360, zlib=118696, bz2=0, lzma=0, jpeg=346247
threshold=(20, 60), ssim=0.981414, orig=2123360, zlib=109087, bz2=0, lzma=0, jpeg=338667
threshold=(20, 70), ssim=0.980122, orig=2123360, zlib=99057, bz2=0, lzma=0, jpeg=330208
threshold=(20, 80), ssim=0.978633, orig=2123360, zlib=85905, bz2=0, lzma=0, jpeg=320545
threshold=(20, 90), ssim=0.976182, orig=2123360, zlib=73096, bz2=0, lzma=0, jpeg=309153
threshold=(20, 100), ssim=0.973486, orig=2123360, zlib=54882, bz2=0, lzma=0, jpeg=294775
threshold=(30, 30), ssim=0.983501, orig=2120088, zlib=129853, bz2=0, lzma=0, jpeg=355912
threshold=(30, 40), ssim=0.982778, orig=2120088, zlib=123210, bz2=0, lzma=0, jpeg=349984
threshold=(30, 50), ssim=0.981844, orig=2120088, zlib=116581, bz2=0, lzma=0, jpeg=343337
threshold=(30, 60), ssim=0.980640, orig=2120088, zlib=106520, bz2=0, lzma=0, jpeg=335922
threshold=(30, 70), ssim=0.979369, orig=2120088, zlib=96611, bz2=0, lzma=0, jpeg=327559
threshold=(30, 80), ssim=0.977889, orig=2120088, zlib=83483, bz2=0, lzma=0, jpeg=318024
threshold=(30, 90), ssim=0.975451, orig=2120088, zlib=70478, bz2=0, lzma=0, jpeg=306753
threshold=(30, 100), ssim=0.972768, orig=2120088, zlib=53178, bz2=0, lzma=0, jpeg=292570
threshold=(40, 40), ssim=0.981323, orig=2116808, zlib=120048, bz2=0, lzma=0, jpeg=346477
threshold=(40, 50), ssim=0.980432, orig=2116808, zlib=113312, bz2=0, lzma=0, jpeg=340165
threshold=(40, 60), ssim=0.979256, orig=2116808, zlib=103098, bz2=0, lzma=0, jpeg=332939
threshold=(40, 70), ssim=0.978014, orig=2116808, zlib=93298, bz2=0, lzma=0, jpeg=324751
threshold=(40, 80), ssim=0.976555, orig=2116808, zlib=80365, bz2=0, lzma=0, jpeg=315301
threshold=(40, 90), ssim=0.974127, orig=2116808, zlib=66946, bz2=0, lzma=0, jpeg=304193
threshold=(40, 100), ssim=0.971456, orig=2116808, zlib=50053, bz2=0, lzma=0, jpeg=290180
threshold=(50, 50), ssim=0.977998, orig=2113536, zlib=108731, bz2=0, lzma=0, jpeg=336554
threshold=(50, 60), ssim=0.976859, orig=2113536, zlib=98974, bz2=0, lzma=0, jpeg=329692
threshold=(50, 70), ssim=0.975655, orig=2113536, zlib=89973, bz2=0, lzma=0, jpeg=321711
threshold=(50, 80), ssim=0.974214, orig=2113536, zlib=77108, bz2=0, lzma=0, jpeg=312400
threshold=(50, 90), ssim=0.971801, orig=2113536, zlib=62752, bz2=0, lzma=0, jpeg=301457
threshold=(50, 100), ssim=0.969139, orig=2113536, zlib=46252, bz2=0, lzma=0, jpeg=287585
threshold=(60, 60), ssim=0.973049, orig=2110256, zlib=93790, bz2=0, lzma=0, jpeg=325868
threshold=(60, 70), ssim=0.971885, orig=2110256, zlib=85970, bz2=0, lzma=0, jpeg=318283
threshold=(60, 80), ssim=0.970477, orig=2110256, zlib=72843, bz2=0, lzma=0, jpeg=309178
threshold=(60, 90), ssim=0.968099, orig=2110256, zlib=58822, bz2=0, lzma=0, jpeg=298404
threshold=(60, 100), ssim=0.965446, orig=2110256, zlib=41318, bz2=0, lzma=0, jpeg=284698
threshold=(70, 70), ssim=0.967631, orig=2106984, zlib=80145, bz2=0, lzma=0, jpeg=314209
threshold=(70, 80), ssim=0.966290, orig=2106984, zlib=67603, bz2=0, lzma=0, jpeg=305509
threshold=(70, 90), ssim=0.963953, orig=2106984, zlib=54336, bz2=0, lzma=0, jpeg=294982
threshold=(70, 100), ssim=0.961326, orig=2106984, zlib=35593, bz2=0, lzma=0, jpeg=281485
threshold=(80, 80), ssim=0.960987, orig=2103704, zlib=62266, bz2=0, lzma=0, jpeg=301131
threshold=(80, 90), ssim=0.958711, orig=2103704, zlib=48142, bz2=0, lzma=0, jpeg=291051
threshold=(80, 100), ssim=0.956146, orig=2103704, zlib=30732, bz2=0, lzma=0, jpeg=277822
threshold=(90, 90), ssim=0.951661, orig=2100432, zlib=39665, bz2=0, lzma=0, jpeg=286064
threshold=(90, 100), ssim=0.949139, orig=2100432, zlib=24531, bz2=0, lzma=0, jpeg=273345
threshold=(100, 100), ssim=0.940682, orig=2097152, zlib=14500, bz2=0, lzma=0, jpeg=266481
