threshold=(0, 0), ssim=0.969458, orig=2127016, zlib=242920, bz2=0, lzma=0, jpeg=444169
threshold=(0, 10), ssim=0.969446, orig=2127016, zlib=243097, bz2=0, lzma=0, jpeg=443521
threshold=(0, 20), ssim=0.969312, orig=2127016, zlib=242882, bz2=0, lzma=0, jpeg=437436
threshold=(0, 30), ssim=0.969164, orig=2127016, zlib=241192, bz2=0, lzma=0, jpeg=430477
threshold=(0, 40), ssim=0.968951, orig=2127016, zlib=239031, bz2=0, lzma=0, jpeg=422074
threshold=(0, 50), ssim=0.968591, orig=2127016, zlib=234194, bz2=0, lzma=0, jpeg=412544
threshold=(0, 60), ssim=0.962419, orig=2127016, zlib=215360, bz2=0, lzma=0, jpeg=400854
threshold=(0, 70), ssim=0.950809, orig=2127016, zlib=191241, bz2=0, lzma=0, jpeg=385323
threshold=(0, 80), ssim=0.938847, orig=2127016, zlib=164792, bz2=0, lzma=0, jpeg=367562
threshold=(0, 90), ssim=0.927574, orig=2127016, zlib=136656, bz2=0, lzma=0, jpeg=347376
threshold=(0, 100), ssim=0.918836, orig=2127016, zlib=105188, bz2=0, lzma=0, jpeg=323949
threshold=(10, 10), ssim=0.969304, orig=2126624, zlib=242820, bz2=0, lzma=0, jpeg=443157
threshold=(10, 20), ssim=0.969176, orig=2126624, zlib=242788, bz2=0, lzma=0, jpeg=437122
threshold=(10, 30), ssim=0.969036, orig=2126624, zlib=241113, bz2=0, lzma=0, jpeg=430197
threshold=(10, 40), ssim=0.968826, orig=2126624, zlib=238937, bz2=0, lzma=0, jpeg=421800
threshold=(10, 50), ssim=0.968466, orig=2126624, zlib=234103, bz2=0, lzma=0, jpeg=412277
threshold=(10, 60), ssim=0.962295, orig=2126624, zlib=215238, bz2=0, lzma=0, jpeg=400589
threshold=(10, 70), ssim=0.950684, orig=2126624, zlib=191194, bz2=0, lzma=0, jpeg=385060
threshold=(10, 80), ssim=0.938723, orig=2126624, zlib=164729, bz2=0, lzma=0, jpeg=367284
threshold=(10, 90), ssim=0.927450, orig=2126624, zlib=136609, bz2=0, lzma=0, jpeg=347105
threshold=(10, 100), ssim=0.918712, orig=2126624, zlib=105169, bz2=0, lzma=0, jpeg=323680
threshold=(20, 20), ssim=0.968596, orig=2123328, zlib=241370, bz2=0, lzma=0, jpeg=434247
threshold=(20, 30), ssim=0.968523, orig=2123328, zlib=240115, bz2=0, lzma=0, jpeg=427622
threshold=(20, 40), ssim=0.968355, orig=2123328, zlib=237925, bz2=0, lzma=0, jpeg=419406
threshold=(20, 50), ssim=0.968019, orig=2123328, zlib=233040, bz2=0, lzma=0, jpeg=409911
threshold=(20, 60), ssim=0.961847, orig=2123328, zlib=214163, bz2=0, lzma=0, jpeg=398241
threshold=(20, 70), ssim=0.950236, orig=2123328, zlib=190580, bz2=0, lzma=0, jpeg=382733
threshold=(20, 80), ssim=0.938275, orig=2123328, zlib=163959, bz2=0, lzma=0, jpeg=364864
threshold=(20, 90), ssim=0.927002, orig=2123328, zlib=135958, bz2=0, lzma=0, jpeg=344722
threshold=(20, 100), ssim=0.918264, orig=2123328, zlib=104566, bz2=0, lzma=0, jpeg=321309
threshold=(30, 30), ssim=0.968432, orig=2120072, zlib=238385, bz2=0, lzma=0, jpeg=424751
threshold=(30, 40), ssim=0.968325, orig=2120072, zlib=236608, bz2=0, lzma=0, jpeg=416826
threshold=(30, 50), ssim=0.968000, orig=2120072, zlib=231908, bz2=0, lzma=0, jpeg=407415
threshold=(30, 60), ssim=0.961830, orig=2120072, zlib=212670, bz2=0, lzma=0, jpeg=395754
threshold=(30, 70), ssim=0.950219, orig=2120072, zlib=189655, bz2=0, lzma=0, jpeg=380137
threshold=(30, 80), ssim=0.938258, orig=2120072, zlib=162667, bz2=0, lzma=0, jpeg=362300
threshold=(30, 90), ssim=0.926985, orig=2120072, zlib=134764, bz2=0, lzma=0, jpeg=342187
threshold=(30, 100), ssim=0.918247, orig=2120072, zlib=103526, bz2=0, lzma=0, jpeg=318746
threshold=(40, 40), ssim=0.968127, orig=2116808, zlib=234579, bz2=0, lzma=0, jpeg=413948
threshold=(40, 50), ssim=0.967889, orig=2116808, zlib=231334, bz2=0, lzma=0, jpeg=404702
threshold=(40, 60), ssim=0.961719, orig=2116808, zlib=211497, bz2=0, lzma=0, jpeg=393050
threshold=(40, 70), ssim=0.950109, orig=2116808, zlib=188407, bz2=0, lzma=0, jpeg=377319
threshold=(40, 80), ssim=0.938147, orig=2116808, zlib=161086, bz2=0, lzma=0, jpeg=359516
threshold=(40, 90), ssim=0.926874, orig=2116808, zlib=133322, bz2=0, lzma=0, jpeg=339423
threshold=(40, 100), ssim=0.918136, orig=2116808, zlib=102041, bz2=0, lzma=0, jpeg=315911
threshold=(50, 50), ssim=0.967385, orig=2113536, zlib=229935, bz2=0, lzma=0, jpeg=401693
threshold=(50, 60), ssim=0.961228, orig=2113536, zlib=209709, bz2=0, lzma=0, jpeg=389955
threshold=(50, 70), ssim=0.949620, orig=2113536, zlib=185957, bz2=0, lzma=0, jpeg=374254
threshold=(50, 80), ssim=0.937658, orig=2113536, zlib=158343, bz2=0, lzma=0, jpeg=356510
threshold=(50, 90), ssim=0.926386, orig=2113536, zlib=130790, bz2=0, lzma=0, jpeg=336456
threshold=(50, 100), ssim=0.917647, orig=2113536, zlib=99448, bz2=0, lzma=0, jpeg=312716
threshold=(60, 60), ssim=0.950866, orig=2110256, zlib=202084, bz2=0, lzma=0, jpeg=384948
threshold=(60, 70), ssim=0.939206, orig=2110256, zlib=176984, bz2=0, lzma=0, jpeg=369452
threshold=(60, 80), ssim=0.927235, orig=2110256, zlib=149395, bz2=0, lzma=0, jpeg=351829
threshold=(60, 90), ssim=0.915957, orig=2110256, zlib=121343, bz2=0, lzma=0, jpeg=331872
threshold=(60, 100), ssim=0.907221, orig=2110256, zlib=91020, bz2=0, lzma=0, jpeg=308130
threshold=(70, 70), ssim=0.918211, orig=2106984, zlib=164865, bz2=0, lzma=0, jpeg=362138
threshold=(70, 80), ssim=0.906034, orig=2106984, zlib=138261, bz2=0, lzma=0, jpeg=344783
threshold=(70, 90), ssim=0.894687, orig=2106984, zlib=110025, bz2=0, lzma=0, jpeg=325056
threshold=(70, 100), ssim=0.885938, orig=2106984, zlib=78175, bz2=0, lzma=0, jpeg=301498
threshold=(80, 80), ssim=0.882060, orig=2103704, zlib=122738, bz2=0, lzma=0, jpeg=336268
threshold=(80, 90), ssim=0.870509, orig=2103704, zlib=94811, bz2=0, lzma=0, jpeg=316905
threshold=(80, 100), ssim=0.861710, orig=2103704, zlib=63422, bz2=0, lzma=0, jpeg=293582
threshold=(90, 90), ssim=0.845403, orig=2100432, zlib=76805, bz2=0, lzma=0, jpeg=306928
threshold=(90, 100), ssim=0.836426, orig=2100432, zlib=45462, bz2=0, lzma=0, jpeg=283963
threshold=(100, 100), ssim=0.816498, orig=2097152, zlib=26059, bz2=0, lzma=0, jpeg=271076
