threshold=(0, 0), ssim=0.954319, orig=2129912, zlib=274300, bz2=0, lzma=0, jpeg=443240
threshold=(0, 10), ssim=0.953887, orig=2129912, zlib=266635, bz2=0, lzma=0, jpeg=437427
threshold=(0, 20), ssim=0.952196, orig=2129912, zlib=255094, bz2=0, lzma=0, jpeg=429774
threshold=(0, 30), ssim=0.948316, orig=2129912, zlib=238482, bz2=0, lzma=0, jpeg=420033
threshold=(0, 40), ssim=0.943493, orig=2129912, zlib=220655, bz2=0, lzma=0, jpeg=409080
threshold=(0, 50), ssim=0.938012, orig=2129912, zlib=204279, bz2=0, lzma=0, jpeg=397695
threshold=(0, 60), ssim=0.932717, orig=2129912, zlib=187464, bz2=0, lzma=0, jpeg=386449
threshold=(0, 70), ssim=0.928439, orig=2129912, zlib=169423, bz2=0, lzma=0, jpeg=373664
threshold=(0, 80), ssim=0.923496, orig=2129912, zlib=149023, bz2=0, lzma=0, jpeg=358499
threshold=(0, 90), ssim=0.918805, orig=2129912, zlib=127953, bz2=0, lzma=0, jpeg=342931
threshold=(0, 100), ssim=0.912590, orig=2129912, zlib=104867, bz2=0, lzma=0, jpeg=324320
threshold=(10, 10), ssim=0.953514, orig=2126640, zlib=265445, bz2=0, lzma=0, jpeg=434411
threshold=(10, 20), ssim=0.951836, orig=2126640, zlib=253976, bz2=0, lzma=0, jpeg=426886
threshold=(10, 30), ssim=0.947958, orig=2126640, zlib=237624, bz2=0, lzma=0, jpeg=417237
threshold=(10, 40), ssim=0.943139, orig=2126640, zlib=219385, bz2=0, lzma=0, jpeg=406414
threshold=(10, 50), ssim=0.937664, orig=2126640, zlib=203140, bz2=0, lzma=0, jpeg=395065
threshold=(10, 60), ssim=0.932391, orig=2126640, zlib=186178, bz2=0, lzma=0, jpeg=383925
threshold=(10, 70), ssim=0.928119, orig=2126640, zlib=168154, bz2=0, lzma=0, jpeg=371231
threshold=(10, 80), ssim=0.923197, orig=2126640, zlib=147480, bz2=0, lzma=0, jpeg=356135
threshold=(10, 90), ssim=0.918518, orig=2126640, zlib=126182, bz2=0, lzma=0, jpeg=340666
