threshold=(0, 0), ssim=0.981073, orig=2129912, zlib=361048, bz2=0, lzma=0, jpeg=492218
threshold=(0, 10), ssim=0.979095, orig=2129912, zlib=348139, bz2=0, lzma=0, jpeg=482157
threshold=(0, 20), ssim=0.975501, orig=2129912, zlib=332029, bz2=0, lzma=0, jpeg=469857
threshold=(0, 30), ssim=0.971884, orig=2129912, zlib=313545, bz2=0, lzma=0, jpeg=456755
threshold=(0, 40), ssim=0.968462, orig=2129912, zlib=293698, bz2=0, lzma=0, jpeg=443435
threshold=(0, 50), ssim=0.965125, orig=2129912, zlib=274387, bz2=0, lzma=0, jpeg=429733
threshold=(0, 60), ssim=0.961834, orig=2129912, zlib=253330, bz2=0, lzma=0, jpeg=415415
threshold=(0, 70), ssim=0.958864, orig=2129912, zlib=230714, bz2=0, lzma=0, jpeg=400694
threshold=(0, 80), ssim=0.956140, orig=2129912, zlib=208580, bz2=0, lzma=0, jpeg=385100
threshold=(0, 90), ssim=0.953592, orig=2129912, zlib=183827, bz2=0, lzma=0, jpeg=368155
threshold=(0, 100), ssim=0.951366, orig=2129912, zlib=160810, bz2=0, lzma=0, jpeg=350111
threshold=(10, 10), ssim=0.975209, orig=2126640, zlib=343130, bz2=0, lzma=0, jpeg=478602
threshold=(10, 20), ssim=0.971680, orig=2126640, zlib=327371, bz2=0, lzma=0, jpeg=466371
threshold=(10, 30), ssim=0.968101, orig=2126640, zlib=308943, bz2=0, lzma=0, jpeg=453294
threshold=(10, 40), ssim=0.964696, orig=2126640, zlib=289276, bz2=0, lzma=0, jpeg=439971
threshold=(10, 50), ssim=0.961368, orig=2126640, zlib=269961, bz2=0, lzma=0, jpeg=426279
threshold=(10, 60), ssim=0.958089, orig=2126640, zlib=248632, bz2=0, lzma=0, jpeg=411983
threshold=(10, 70), ssim=0.955132, orig=2126640, zlib=225808, bz2=0, lzma=0, jpeg=397274
threshold=(10, 80), ssim=0.952417, orig=2126640, zlib=204077, bz2=0, lzma=0, jpeg=381703
threshold=(10, 90), ssim=0.949881, orig=2126640, zlib=179458, bz2=0, lzma=0, jpeg=364702
threshold=(10, 100), ssim=0.947659, orig=2126640, zlib=155433, bz2=0, lzma=0, jpeg=346642
threshold=(20, 20), ssim=0.961868, orig=2123360, zlib=319192, bz2=0, lzma=0, jpeg=461427
threshold=(20, 30), ssim=0.958305, orig=2123360, zlib=301456, bz2=0, lzma=0, jpeg=448401
threshold=(20, 40), ssim=0.954910, orig=2123360, zlib=282552, bz2=0, lzma=0, jpeg=435128
threshold=(20, 50), ssim=0.951604, orig=2123360, zlib=262394, bz2=0, lzma=0, jpeg=421467
threshold=(20, 60), ssim=0.948341, orig=2123360, zlib=241288, bz2=0, lzma=0, jpeg=407201
threshold=(20, 70), ssim=0.945393, orig=2123360, zlib=218734, bz2=0, lzma=0, jpeg=392519
threshold=(20, 80), ssim=0.942692, orig=2123360, zlib=196924, bz2=0, lzma=0, jpeg=376972
threshold=(20, 90), ssim=0.940162, orig=2123360, zlib=171763, bz2=0, lzma=0, jpeg=359982
threshold=(20, 100), ssim=0.937947, orig=2123360, zlib=147572, bz2=0, lzma=0, jpeg=341920
threshold=(30, 30), ssim=0.946946, orig=2120088, zlib=291407, bz2=0, lzma=0, jpeg=442635
threshold=(30, 40), ssim=0.943563, orig=2120088, zlib=273939, bz2=0, lzma=0, jpeg=429409
threshold=(30, 50), ssim=0.940273, orig=2120088, zlib=254509, bz2=0, lzma=0, jpeg=415812
threshold=(30, 60), ssim=0.937020, orig=2120088, zlib=232606, bz2=0, lzma=0, jpeg=401602
threshold=(30, 70), ssim=0.934076, orig=2120088, zlib=209789, bz2=0, lzma=0, jpeg=386966
threshold=(30, 80), ssim=0.931384, orig=2120088, zlib=188242, bz2=0, lzma=0, jpeg=371438
threshold=(30, 90), ssim=0.928861, orig=2120088, zlib=163905, bz2=0, lzma=0, jpeg=354472
threshold=(30, 100), ssim=0.926653, orig=2120088, zlib=139795, bz2=0, lzma=0, jpeg=336454
threshold=(40, 40), ssim=0.931467, orig=2116808, zlib=263425, bz2=0, lzma=0, jpeg=422874
threshold=(40, 50), ssim=0.928192, orig=2116808, zlib=243850, bz2=0, lzma=0, jpeg=409328
threshold=(40, 60), ssim=0.924945, orig=2116808, zlib=222897, bz2=0, lzma=0, jpeg=395215
threshold=(40, 70), ssim=0.922010, orig=2116808, zlib=201026, bz2=0, lzma=0, jpeg=380658
threshold=(40, 80), ssim=0.919324, orig=2116808, zlib=178452, bz2=0, lzma=0, jpeg=365175
threshold=(40, 90), ssim=0.916804, orig=2116808, zlib=153308, bz2=0, lzma=0, jpeg=348214
threshold=(40, 100), ssim=0.914606, orig=2116808, zlib=129616, bz2=0, lzma=0, jpeg=330241
threshold=(50, 50), ssim=0.915841, orig=2113536, zlib=232887, bz2=0, lzma=0, jpeg=402301
threshold=(50, 60), ssim=0.912603, orig=2113536, zlib=211894, bz2=0, lzma=0, jpeg=388259
