threshold=(0, 0), ssim=0.954117, orig=2129624, zlib=690089, bz2=0, lzma=0, jpeg=710053
threshold=(0, 10), ssim=0.949475, orig=2129624, zlib=670505, bz2=0, lzma=0, jpeg=697557
threshold=(0, 20), ssim=0.939359, orig=2129624, zlib=640359, bz2=0, lzma=0, jpeg=676438
threshold=(0, 30), ssim=0.928954, orig=2129624, zlib=606080, bz2=0, lzma=0, jpeg=651563
threshold=(0, 40), ssim=0.919521, orig=2129624, zlib=570598, bz2=0, lzma=0, jpeg=625859
threshold=(0, 50), ssim=0.910394, orig=2129624, zlib=533915, bz2=0, lzma=0, jpeg=598387
threshold=(0, 60), ssim=0.902955, orig=2129624, zlib=496350, bz2=0, lzma=0, jpeg=570385
threshold=(0, 70), ssim=0.896055, orig=2129624, zlib=458644, bz2=0, lzma=0, jpeg=541211
threshold=(0, 80), ssim=0.889583, orig=2129624, zlib=419843, bz2=0, lzma=0, jpeg=511191
threshold=(0, 90), ssim=0.884313, orig=2129624, zlib=380614, bz2=0, lzma=0, jpeg=480207
threshold=(0, 100), ssim=0.878857, orig=2129624, zlib=343249, bz2=0, lzma=0, jpeg=449175
threshold=(10, 10), ssim=0.941804, orig=2126640, zlib=663074, bz2=0, lzma=0, jpeg=692900
threshold=(10, 20), ssim=0.931668, orig=2126640, zlib=632831, bz2=0, lzma=0, jpeg=671778
threshold=(10, 30), ssim=0.921258, orig=2126640, zlib=598419, bz2=0, lzma=0, jpeg=646905
threshold=(10, 40), ssim=0.911827, orig=2126640, zlib=562368, bz2=0, lzma=0, jpeg=621199
threshold=(10, 50), ssim=0.902700, orig=2126640, zlib=525917, bz2=0, lzma=0, jpeg=593726
threshold=(10, 60), ssim=0.895261, orig=2126640, zlib=488156, bz2=0, lzma=0, jpeg=565683
threshold=(10, 70), ssim=0.888368, orig=2126640, zlib=450149, bz2=0, lzma=0, jpeg=536505
threshold=(10, 80), ssim=0.881898, orig=2126640, zlib=411309, bz2=0, lzma=0, jpeg=506471
threshold=(10, 90), ssim=0.876627, orig=2126640, zlib=372528, bz2=0, lzma=0, jpeg=475469
threshold=(10, 100), ssim=0.871181, orig=2126640, zlib=334281, bz2=0, lzma=0, jpeg=444323
threshold=(20, 20), ssim=0.912807, orig=2123360, zlib=615140, bz2=0, lzma=0, jpeg=661248
threshold=(20, 30), ssim=0.902264, orig=2123360, zlib=581672, bz2=0, lzma=0, jpeg=636386
threshold=(20, 40), ssim=0.892776, orig=2123360, zlib=545512, bz2=0, lzma=0, jpeg=610688
threshold=(20, 50), ssim=0.883608, orig=2123360, zlib=508841, bz2=0, lzma=0, jpeg=583233
threshold=(20, 60), ssim=0.876143, orig=2123360, zlib=471135, bz2=0, lzma=0, jpeg=555255
threshold=(20, 70), ssim=0.869233, orig=2123360, zlib=432405, bz2=0, lzma=0, jpeg=526102
threshold=(20, 80), ssim=0.862753, orig=2123360, zlib=394197, bz2=0, lzma=0, jpeg=496101
threshold=(20, 90), ssim=0.857469, orig=2123360, zlib=354532, bz2=0, lzma=0, jpeg=465107
threshold=(20, 100), ssim=0.852010, orig=2123360, zlib=317357, bz2=0, lzma=0, jpeg=433980
threshold=(30, 30), ssim=0.882072, orig=2120088, zlib=560366, bz2=0, lzma=0, jpeg=623290
threshold=(30, 40), ssim=0.872462, orig=2120088, zlib=524773, bz2=0, lzma=0, jpeg=597610
threshold=(30, 50), ssim=0.863194, orig=2120088, zlib=488412, bz2=0, lzma=0, jpeg=570177
threshold=(30, 60), ssim=0.855668, orig=2120088, zlib=450787, bz2=0, lzma=0, jpeg=542288
threshold=(30, 70), ssim=0.848716, orig=2120088, zlib=412003, bz2=0, lzma=0, jpeg=513131
threshold=(30, 80), ssim=0.842216, orig=2120088, zlib=373525, bz2=0, lzma=0, jpeg=483188
threshold=(30, 90), ssim=0.836921, orig=2120088, zlib=333920, bz2=0, lzma=0, jpeg=452241
threshold=(30, 100), ssim=0.831449, orig=2120088, zlib=296838, bz2=0, lzma=0, jpeg=421179
threshold=(40, 40), ssim=0.852959, orig=2116808, zlib=502030, bz2=0, lzma=0, jpeg=583544
threshold=(40, 50), ssim=0.843586, orig=2116808, zlib=466515, bz2=0, lzma=0, jpeg=556136
threshold=(40, 60), ssim=0.835995, orig=2116808, zlib=428852, bz2=0, lzma=0, jpeg=528304
threshold=(40, 70), ssim=0.828987, orig=2116808, zlib=390474, bz2=0, lzma=0, jpeg=499134
threshold=(40, 80), ssim=0.822447, orig=2116808, zlib=351623, bz2=0, lzma=0, jpeg=469262
threshold=(40, 90), ssim=0.817135, orig=2116808, zlib=312605, bz2=0, lzma=0, jpeg=438373
threshold=(40, 100), ssim=0.811648, orig=2116808, zlib=275039, bz2=0, lzma=0, jpeg=407361
threshold=(50, 50), ssim=0.824613, orig=2113536, zlib=442969, bz2=0, lzma=0, jpeg=541224
threshold=(50, 60), ssim=0.816934, orig=2113536, zlib=405766, bz2=0, lzma=0, jpeg=513304
threshold=(50, 70), ssim=0.809855, orig=2113536, zlib=367969, bz2=0, lzma=0, jpeg=484209
threshold=(50, 80), ssim=0.803269, orig=2113536, zlib=328362, bz2=0, lzma=0, jpeg=454399
threshold=(50, 90), ssim=0.797930, orig=2113536, zlib=289888, bz2=0, lzma=0, jpeg=423590
threshold=(50, 100), ssim=0.792431, orig=2113536, zlib=251613, bz2=0, lzma=0, jpeg=392622
threshold=(60, 60), ssim=0.798951, orig=2110256, zlib=382234, bz2=0, lzma=0, jpeg=497679
threshold=(60, 70), ssim=0.791786, orig=2110256, zlib=344282, bz2=0, lzma=0, jpeg=468676
threshold=(60, 80), ssim=0.785136, orig=2110256, zlib=305637, bz2=0, lzma=0, jpeg=438943
threshold=(60, 90), ssim=0.779761, orig=2110256, zlib=266375, bz2=0, lzma=0, jpeg=408239
threshold=(60, 100), ssim=0.774245, orig=2110256, zlib=228535, bz2=0, lzma=0, jpeg=377287
threshold=(70, 70), ssim=0.774754, orig=2106984, zlib=319490, bz2=0, lzma=0, jpeg=452509
threshold=(70, 80), ssim=0.768034, orig=2106984, zlib=281175, bz2=0, lzma=0, jpeg=422886
threshold=(70, 90), ssim=0.762621, orig=2106984, zlib=242283, bz2=0, lzma=0, jpeg=392185
threshold=(70, 100), ssim=0.757077, orig=2106984, zlib=204505, bz2=0, lzma=0, jpeg=361227
