threshold=(0, 0), ssim=0.970516, orig=2129864, zlib=339912, bz2=0, lzma=0, jpeg=476019
threshold=(0, 10), ssim=0.968403, orig=2129864, zlib=327073, bz2=0, lzma=0, jpeg=466587
threshold=(0, 20), ssim=0.964085, orig=2129864, zlib=310348, bz2=0, lzma=0, jpeg=455271
threshold=(0, 30), ssim=0.958951, orig=2129864, zlib=291246, bz2=0, lzma=0, jpeg=442848
threshold=(0, 40), ssim=0.954048, orig=2129864, zlib=272148, bz2=0, lzma=0, jpeg=430033
threshold=(0, 50), ssim=0.950038, orig=2129864, zlib=252969, bz2=0, lzma=0, jpeg=417074
threshold=(0, 60), ssim=0.946288, orig=2129864, zlib=232702, bz2=0, lzma=0, jpeg=403434
threshold=(0, 70), ssim=0.942869, orig=2129864, zlib=211334, bz2=0, lzma=0, jpeg=389032
threshold=(0, 80), ssim=0.939428, orig=2129864, zlib=188978, bz2=0, lzma=0, jpeg=373276
threshold=(0, 90), ssim=0.935716, orig=2129864, zlib=165771, bz2=0, lzma=0, jpeg=357103
threshold=(0, 100), ssim=0.930671, orig=2129864, zlib=142606, bz2=0, lzma=0, jpeg=340407
threshold=(10, 10), ssim=0.966764, orig=2126640, zlib=323583, bz2=0, lzma=0, jpeg=463577
threshold=(10, 20), ssim=0.962477, orig=2126640, zlib=307225, bz2=0, lzma=0, jpeg=452298
threshold=(10, 30), ssim=0.957359, orig=2126640, zlib=288350, bz2=0, lzma=0, jpeg=439876
threshold=(10, 40), ssim=0.952476, orig=2126640, zlib=269149, bz2=0, lzma=0, jpeg=427052
threshold=(10, 50), ssim=0.948480, orig=2126640, zlib=249699, bz2=0, lzma=0, jpeg=414098
threshold=(10, 60), ssim=0.944742, orig=2126640, zlib=229405, bz2=0, lzma=0, jpeg=400467
threshold=(10, 70), ssim=0.941330, orig=2126640, zlib=208137, bz2=0, lzma=0, jpeg=386069
threshold=(10, 80), ssim=0.937897, orig=2126640, zlib=185644, bz2=0, lzma=0, jpeg=370315
threshold=(10, 90), ssim=0.934205, orig=2126640, zlib=162550, bz2=0, lzma=0, jpeg=354155
threshold=(10, 100), ssim=0.929187, orig=2126640, zlib=138535, bz2=0, lzma=0, jpeg=337376
threshold=(20, 20), ssim=0.957868, orig=2123360, zlib=301078, bz2=0, lzma=0, jpeg=448543
threshold=(20, 30), ssim=0.952790, orig=2123360, zlib=283347, bz2=0, lzma=0, jpeg=436118
threshold=(20, 40), ssim=0.947921, orig=2123360, zlib=263879, bz2=0, lzma=0, jpeg=423293
threshold=(20, 50), ssim=0.943939, orig=2123360, zlib=244433, bz2=0, lzma=0, jpeg=410345
threshold=(20, 60), ssim=0.940211, orig=2123360, zlib=224123, bz2=0, lzma=0, jpeg=396746
threshold=(20, 70), ssim=0.936811, orig=2123360, zlib=202221, bz2=0, lzma=0, jpeg=382383
threshold=(20, 80), ssim=0.933380, orig=2123360, zlib=180054, bz2=0, lzma=0, jpeg=366658
threshold=(20, 90), ssim=0.929696, orig=2123360, zlib=156931, bz2=0, lzma=0, jpeg=350505
threshold=(20, 100), ssim=0.924689, orig=2123360, zlib=133018, bz2=0, lzma=0, jpeg=333759
threshold=(30, 30), ssim=0.944734, orig=2120088, zlib=275710, bz2=0, lzma=0, jpeg=431793
threshold=(30, 40), ssim=0.939892, orig=2120088, zlib=256870, bz2=0, lzma=0, jpeg=418968
threshold=(30, 50), ssim=0.935925, orig=2120088, zlib=237460, bz2=0, lzma=0, jpeg=406019
threshold=(30, 60), ssim=0.932210, orig=2120088, zlib=217187, bz2=0, lzma=0, jpeg=392419
threshold=(30, 70), ssim=0.928813, orig=2120088, zlib=195592, bz2=0, lzma=0, jpeg=378076
threshold=(30, 80), ssim=0.925388, orig=2120088, zlib=172257, bz2=0, lzma=0, jpeg=362409
threshold=(30, 90), ssim=0.921705, orig=2120088, zlib=149341, bz2=0, lzma=0, jpeg=346294
threshold=(30, 100), ssim=0.916705, orig=2120088, zlib=125725, bz2=0, lzma=0, jpeg=329577
threshold=(40, 40), ssim=0.929839, orig=2116808, zlib=249003, bz2=0, lzma=0, jpeg=414124
threshold=(40, 50), ssim=0.925882, orig=2116808, zlib=229487, bz2=0, lzma=0, jpeg=401178
threshold=(40, 60), ssim=0.922160, orig=2116808, zlib=208972, bz2=0, lzma=0, jpeg=387580
threshold=(40, 70), ssim=0.918771, orig=2116808, zlib=187285, bz2=0, lzma=0, jpeg=373238
threshold=(40, 80), ssim=0.915354, orig=2116808, zlib=165412, bz2=0, lzma=0, jpeg=357599
threshold=(40, 90), ssim=0.911679, orig=2116808, zlib=141265, bz2=0, lzma=0, jpeg=341522
threshold=(40, 100), ssim=0.906690, orig=2116808, zlib=117257, bz2=0, lzma=0, jpeg=324828
threshold=(50, 50), ssim=0.916575, orig=2113536, zlib=221287, bz2=0, lzma=0, jpeg=395877
threshold=(50, 60), ssim=0.912870, orig=2113536, zlib=200930, bz2=0, lzma=0, jpeg=382285
threshold=(50, 70), ssim=0.909491, orig=2113536, zlib=178204, bz2=0, lzma=0, jpeg=367956
threshold=(50, 80), ssim=0.906076, orig=2113536, zlib=156675, bz2=0, lzma=0, jpeg=352336
