threshold=(0, 0), ssim=0.961143, orig=2129912, zlib=143045, bz2=0, lzma=0, jpeg=394686
threshold=(0, 10), ssim=0.960955, orig=2129912, zlib=141956, bz2=0, lzma=0, jpeg=388990
threshold=(0, 20), ssim=0.960706, orig=2129912, zlib=139718, bz2=0, lzma=0, jpeg=382742
threshold=(0, 30), ssim=0.960218, orig=2129912, zlib=135765, bz2=0, lzma=0, jpeg=376114
threshold=(0, 40), ssim=0.959401, orig=2129912, zlib=129543, bz2=0, lzma=0, jpeg=368990
threshold=(0, 50), ssim=0.958137, orig=2129912, zlib=121210, bz2=0, lzma=0, jpeg=361212
threshold=(0, 60), ssim=0.956238, orig=2129912, zlib=112480, bz2=0, lzma=0, jpeg=352427
threshold=(0, 70), ssim=0.953869, orig=2129912, zlib=100441, bz2=0, lzma=0, jpeg=343013
threshold=(0, 80), ssim=0.951092, orig=2129912, zlib=88147, bz2=0, lzma=0, jpeg=333543
threshold=(0, 90), ssim=0.947785, orig=2129912, zlib=72224, bz2=0, lzma=0, jpeg=324435
threshold=(0, 100), ssim=0.939468, orig=2129912, zlib=45561, bz2=0, lzma=0, jpeg=302381
threshold=(10, 10), ssim=0.960674, orig=2126640, zlib=141260, bz2=0, lzma=0, jpeg=386073
threshold=(10, 20), ssim=0.960454, orig=2126640, zlib=139074, bz2=0, lzma=0, jpeg=380042
threshold=(10, 30), ssim=0.959974, orig=2126640, zlib=135007, bz2=0, lzma=0, jpeg=373523
threshold=(10, 40), ssim=0.959161, orig=2126640, zlib=128533, bz2=0, lzma=0, jpeg=366484
threshold=(10, 50), ssim=0.957896, orig=2126640, zlib=120677, bz2=0, lzma=0, jpeg=358758
threshold=(10, 60), ssim=0.955998, orig=2126640, zlib=111426, bz2=0, lzma=0, jpeg=349989
threshold=(10, 70), ssim=0.953631, orig=2126640, zlib=99502, bz2=0, lzma=0, jpeg=340614
threshold=(10, 80), ssim=0.950855, orig=2126640, zlib=87629, bz2=0, lzma=0, jpeg=331195
threshold=(10, 90), ssim=0.947547, orig=2126640, zlib=71238, bz2=0, lzma=0, jpeg=322170
threshold=(10, 100), ssim=0.939231, orig=2126640, zlib=45227, bz2=0, lzma=0, jpeg=300249
threshold=(20, 20), ssim=0.960175, orig=2123360, zlib=138068, bz2=0, lzma=0, jpeg=377035
threshold=(20, 30), ssim=0.959722, orig=2123360, zlib=134095, bz2=0, lzma=0, jpeg=370719
threshold=(20, 40), ssim=0.958922, orig=2123360, zlib=127423, bz2=0, lzma=0, jpeg=363795
threshold=(20, 50), ssim=0.957658, orig=2123360, zlib=119699, bz2=0, lzma=0, jpeg=356189
threshold=(20, 60), ssim=0.955761, orig=2123360, zlib=110247, bz2=0, lzma=0, jpeg=347472
threshold=(20, 70), ssim=0.953394, orig=2123360, zlib=98430, bz2=0, lzma=0, jpeg=338157
threshold=(20, 80), ssim=0.950618, orig=2123360, zlib=86796, bz2=0, lzma=0, jpeg=328748
threshold=(20, 90), ssim=0.947311, orig=2123360, zlib=70129, bz2=0, lzma=0, jpeg=319822
