threshold=(0, 0), ssim=0.958359, orig=2123312, zlib=278302, bz2=0, lzma=0, jpeg=447018
threshold=(0, 10), ssim=0.958359, orig=2123312, zlib=278302, bz2=0, lzma=0, jpeg=447018
threshold=(0, 20), ssim=0.958359, orig=2123312, zlib=278302, bz2=0, lzma=0, jpeg=447018
threshold=(0, 30), ssim=0.958202, orig=2123312, zlib=274384, bz2=0, lzma=0, jpeg=440761
threshold=(0, 40), ssim=0.957736, orig=2123312, zlib=265941, bz2=0, lzma=0, jpeg=433545
threshold=(0, 50), ssim=0.955723, orig=2123312, zlib=252375, bz2=0, lzma=0, jpeg=424736
threshold=(0, 60), ssim=0.951813, orig=2123312, zlib=232802, bz2=0, lzma=0, jpeg=413457
threshold=(0, 70), ssim=0.945896, orig=2123312, zlib=213469, bz2=0, lzma=0, jpeg=399781
threshold=(0, 80), ssim=0.938972, orig=2123312, zlib=188577, bz2=0, lzma=0, jpeg=380570
threshold=(0, 90), ssim=0.930004, orig=2123312, zlib=158041, bz2=0, lzma=0, jpeg=357366
threshold=(0, 100), ssim=0.922387, orig=2123312, zlib=125221, bz2=0, lzma=0, jpeg=330938
threshold=(10, 10), ssim=0.958359, orig=2123312, zlib=278302, bz2=0, lzma=0, jpeg=447018
threshold=(10, 20), ssim=0.958359, orig=2123312, zlib=278302, bz2=0, lzma=0, jpeg=447018
threshold=(10, 30), ssim=0.958202, orig=2123312, zlib=274384, bz2=0, lzma=0, jpeg=440761
threshold=(10, 40), ssim=0.957736, orig=2123312, zlib=265941, bz2=0, lzma=0, jpeg=433545
threshold=(10, 50), ssim=0.955723, orig=2123312, zlib=252375, bz2=0, lzma=0, jpeg=424736
threshold=(10, 60), ssim=0.951813, orig=2123312, zlib=232802, bz2=0, lzma=0, jpeg=413457
threshold=(10, 70), ssim=0.945896, orig=2123312, zlib=213469, bz2=0, lzma=0, jpeg=399781
threshold=(10, 80), ssim=0.938972, orig=2123312, zlib=188577, bz2=0, lzma=0, jpeg=380570
threshold=(10, 90), ssim=0.930004, orig=2123312, zlib=158041, bz2=0, lzma=0, jpeg=357366
threshold=(10, 100), ssim=0.922387, orig=2123312, zlib=125221, bz2=0, lzma=0, jpeg=330938
