threshold=(0, 0), ssim=0.965657, orig=2129912, zlib=279716, bz2=0, lzma=0, jpeg=470081
threshold=(0, 10), ssim=0.965552, orig=2129912, zlib=279099, bz2=0, lzma=0, jpeg=464987
threshold=(0, 20), ssim=0.965427, orig=2129912, zlib=277869, bz2=0, lzma=0, jpeg=459301
threshold=(0, 30), ssim=0.965265, orig=2129912, zlib=275772, bz2=0, lzma=0, jpeg=453162
threshold=(0, 40), ssim=0.965033, orig=2129912, zlib=272694, bz2=0, lzma=0, jpeg=446397
threshold=(0, 50), ssim=0.964686, orig=2129912, zlib=268377, bz2=0, lzma=0, jpeg=438121
threshold=(0, 60), ssim=0.954723, orig=2129912, zlib=247019, bz2=0, lzma=0, jpeg=422413
threshold=(0, 70), ssim=0.942291, orig=2129912, zlib=219011, bz2=0, lzma=0, jpeg=403081
threshold=(0, 80), ssim=0.931146, orig=2129912, zlib=189520, bz2=0, lzma=0, jpeg=382116
threshold=(0, 90), ssim=0.920813, orig=2129912, zlib=158246, bz2=0, lzma=0, jpeg=359567
threshold=(0, 100), ssim=0.911327, orig=2129912, zlib=124644, bz2=0, lzma=0, jpeg=334882
threshold=(10, 10), ssim=0.965153, orig=2126640, zlib=277879, bz2=0, lzma=0, jpeg=462160
threshold=(10, 20), ssim=0.965054, orig=2126640, zlib=277044, bz2=0, lzma=0, jpeg=456799
threshold=(10, 30), ssim=0.964912, orig=2126640, zlib=275109, bz2=0, lzma=0, jpeg=450836
threshold=(10, 40), ssim=0.964694, orig=2126640, zlib=272006, bz2=0, lzma=0, jpeg=444141
threshold=(10, 50), ssim=0.964365, orig=2126640, zlib=267616, bz2=0, lzma=0, jpeg=436022
threshold=(10, 60), ssim=0.954404, orig=2126640, zlib=246180, bz2=0, lzma=0, jpeg=420173
threshold=(10, 70), ssim=0.941971, orig=2126640, zlib=218826, bz2=0, lzma=0, jpeg=400949
threshold=(10, 80), ssim=0.930826, orig=2126640, zlib=188927, bz2=0, lzma=0, jpeg=380027
threshold=(10, 90), ssim=0.920493, orig=2126640, zlib=157874, bz2=0, lzma=0, jpeg=357500
threshold=(10, 100), ssim=0.911007, orig=2126640, zlib=124509, bz2=0, lzma=0, jpeg=332818
threshold=(20, 20), ssim=0.964694, orig=2123360, zlib=275527, bz2=0, lzma=0, jpeg=453820
threshold=(20, 30), ssim=0.964585, orig=2123360, zlib=274053, bz2=0, lzma=0, jpeg=448229
threshold=(20, 40), ssim=0.964405, orig=2123360, zlib=270986, bz2=0, lzma=0, jpeg=441709
threshold=(20, 50), ssim=0.964095, orig=2123360, zlib=266630, bz2=0, lzma=0, jpeg=433622
threshold=(20, 60), ssim=0.954136, orig=2123360, zlib=245093, bz2=0, lzma=0, jpeg=417770
threshold=(20, 70), ssim=0.941704, orig=2123360, zlib=218096, bz2=0, lzma=0, jpeg=398574
threshold=(20, 80), ssim=0.930559, orig=2123360, zlib=188324, bz2=0, lzma=0, jpeg=377730
threshold=(20, 90), ssim=0.920226, orig=2123360, zlib=157193, bz2=0, lzma=0, jpeg=355271
threshold=(20, 100), ssim=0.910740, orig=2123360, zlib=123672, bz2=0, lzma=0, jpeg=330569
threshold=(30, 30), ssim=0.964253, orig=2120088, zlib=272245, bz2=0, lzma=0, jpeg=445177
threshold=(30, 40), ssim=0.964112, orig=2120088, zlib=269779, bz2=0, lzma=0, jpeg=439007
threshold=(30, 50), ssim=0.963830, orig=2120088, zlib=265402, bz2=0, lzma=0, jpeg=430939
threshold=(30, 60), ssim=0.953874, orig=2120088, zlib=243793, bz2=0, lzma=0, jpeg=415205
threshold=(30, 70), ssim=0.941443, orig=2120088, zlib=216975, bz2=0, lzma=0, jpeg=396078
threshold=(30, 80), ssim=0.930297, orig=2120088, zlib=187250, bz2=0, lzma=0, jpeg=375257
