threshold=(0, 0), ssim=0.982842, orig=2129912, zlib=269492, bz2=0, lzma=0, jpeg=437694
threshold=(0, 10), ssim=0.981837, orig=2129912, zlib=260679, bz2=0, lzma=0, jpeg=430139
threshold=(0, 20), ssim=0.979753, orig=2129912, zlib=248085, bz2=0, lzma=0, jpeg=421067
threshold=(0, 30), ssim=0.977011, orig=2129912, zlib=234276, bz2=0, lzma=0, jpeg=411067
threshold=(0, 40), ssim=0.973833, orig=2129912, zlib=217828, bz2=0, lzma=0, jpeg=400175
threshold=(0, 50), ssim=0.970283, orig=2129912, zlib=200375, bz2=0, lzma=0, jpeg=388185
threshold=(0, 60), ssim=0.966752, orig=2129912, zlib=181885, bz2=0, lzma=0, jpeg=375542
threshold=(0, 70), ssim=0.963467, orig=2129912, zlib=163054, bz2=0, lzma=0, jpeg=362651
threshold=(0, 80), ssim=0.960886, orig=2129912, zlib=143834, bz2=0, lzma=0, jpeg=349553
threshold=(0, 90), ssim=0.958562, orig=2129912, zlib=123972, bz2=0, lzma=0, jpeg=335748
threshold=(0, 100), ssim=0.956857, orig=2129912, zlib=103678, bz2=0, lzma=0, jpeg=320627
threshold=(10, 10), ssim=0.980630, orig=2126640, zlib=257622, bz2=0, lzma=0, jpeg=427172
threshold=(10, 20), ssim=0.978607, orig=2126640, zlib=245421, bz2=0, lzma=0, jpeg=418219
threshold=(10, 30), ssim=0.975903, orig=2126640, zlib=231781, bz2=0, lzma=0, jpeg=408296
threshold=(10, 40), ssim=0.972740, orig=2126640, zlib=215323, bz2=0, lzma=0, jpeg=397475
threshold=(10, 50), ssim=0.969197, orig=2126640, zlib=197816, bz2=0, lzma=0, jpeg=385504
threshold=(10, 60), ssim=0.965676, orig=2126640, zlib=179368, bz2=0, lzma=0, jpeg=372904
threshold=(10, 70), ssim=0.962396, orig=2126640, zlib=160622, bz2=0, lzma=0, jpeg=360067
threshold=(10, 80), ssim=0.959817, orig=2126640, zlib=141172, bz2=0, lzma=0, jpeg=346991
threshold=(10, 90), ssim=0.957499, orig=2126640, zlib=121415, bz2=0, lzma=0, jpeg=333190
threshold=(10, 100), ssim=0.955796, orig=2126640, zlib=100262, bz2=0, lzma=0, jpeg=318095
threshold=(20, 20), ssim=0.974967, orig=2123360, zlib=240065, bz2=0, lzma=0, jpeg=414688
threshold=(20, 30), ssim=0.972351, orig=2123360, zlib=227086, bz2=0, lzma=0, jpeg=404881
threshold=(20, 40), ssim=0.969220, orig=2123360, zlib=210916, bz2=0, lzma=0, jpeg=394107
threshold=(20, 50), ssim=0.965691, orig=2123360, zlib=193557, bz2=0, lzma=0, jpeg=382216
threshold=(20, 60), ssim=0.962179, orig=2123360, zlib=174532, bz2=0, lzma=0, jpeg=369648
threshold=(20, 70), ssim=0.958911, orig=2123360, zlib=156296, bz2=0, lzma=0, jpeg=356826
threshold=(20, 80), ssim=0.956338, orig=2123360, zlib=136992, bz2=0, lzma=0, jpeg=343773
threshold=(20, 90), ssim=0.954023, orig=2123360, zlib=116759, bz2=0, lzma=0, jpeg=330056
threshold=(20, 100), ssim=0.952325, orig=2123360, zlib=95723, bz2=0, lzma=0, jpeg=314977
threshold=(30, 30), ssim=0.966071, orig=2120088, zlib=220354, bz2=0, lzma=0, jpeg=400871
threshold=(30, 40), ssim=0.962989, orig=2120088, zlib=205160, bz2=0, lzma=0, jpeg=390172
threshold=(30, 50), ssim=0.959508, orig=2120088, zlib=187914, bz2=0, lzma=0, jpeg=378303
threshold=(30, 60), ssim=0.956016, orig=2120088, zlib=169577, bz2=0, lzma=0, jpeg=365818
threshold=(30, 70), ssim=0.952761, orig=2120088, zlib=150246, bz2=0, lzma=0, jpeg=353058
threshold=(30, 80), ssim=0.950199, orig=2120088, zlib=131364, bz2=0, lzma=0, jpeg=340022
threshold=(30, 90), ssim=0.947894, orig=2120088, zlib=111450, bz2=0, lzma=0, jpeg=326344
threshold=(30, 100), ssim=0.946212, orig=2120088, zlib=89355, bz2=0, lzma=0, jpeg=311317
threshold=(40, 40), ssim=0.954861, orig=2116808, zlib=198193, bz2=0, lzma=0, jpeg=385652
threshold=(40, 50), ssim=0.951437, orig=2116808, zlib=180661, bz2=0, lzma=0, jpeg=373888
threshold=(40, 60), ssim=0.947983, orig=2116808, zlib=163127, bz2=0, lzma=0, jpeg=361423
threshold=(40, 70), ssim=0.944740, orig=2116808, zlib=144258, bz2=0, lzma=0, jpeg=348730
threshold=(40, 80), ssim=0.942189, orig=2116808, zlib=124496, bz2=0, lzma=0, jpeg=335781
threshold=(40, 90), ssim=0.939888, orig=2116808, zlib=104974, bz2=0, lzma=0, jpeg=322145
threshold=(40, 100), ssim=0.938210, orig=2116808, zlib=83558, bz2=0, lzma=0, jpeg=307173
threshold=(50, 50), ssim=0.941812, orig=2113536, zlib=173926, bz2=0, lzma=0, jpeg=369006
threshold=(50, 60), ssim=0.938378, orig=2113536, zlib=155287, bz2=0, lzma=0, jpeg=356609
threshold=(50, 70), ssim=0.935150, orig=2113536, zlib=137328, bz2=0, lzma=0, jpeg=343950
threshold=(50, 80), ssim=0.932611, orig=2113536, zlib=117813, bz2=0, lzma=0, jpeg=331062
threshold=(50, 90), ssim=0.930322, orig=2113536, zlib=97374, bz2=0, lzma=0, jpeg=317521
threshold=(50, 100), ssim=0.928642, orig=2113536, zlib=76358, bz2=0, lzma=0, jpeg=302595
threshold=(60, 60), ssim=0.928326, orig=2110256, zlib=147652, bz2=0, lzma=0, jpeg=351323
threshold=(60, 70), ssim=0.925104, orig=2110256, zlib=128514, bz2=0, lzma=0, jpeg=338746
threshold=(60, 80), ssim=0.922574, orig=2110256, zlib=110377, bz2=0, lzma=0, jpeg=325910
threshold=(60, 90), ssim=0.920301, orig=2110256, zlib=90118, bz2=0, lzma=0, jpeg=312477
threshold=(60, 100), ssim=0.918630, orig=2110256, zlib=67272, bz2=0, lzma=0, jpeg=297573
threshold=(70, 70), ssim=0.915273, orig=2106984, zlib=120500, bz2=0, lzma=0, jpeg=333092
threshold=(70, 80), ssim=0.912757, orig=2106984, zlib=100622, bz2=0, lzma=0, jpeg=320358
threshold=(70, 90), ssim=0.910490, orig=2106984, zlib=81844, bz2=0, lzma=0, jpeg=307030
threshold=(70, 100), ssim=0.908828, orig=2106984, zlib=60394, bz2=0, lzma=0, jpeg=292151
threshold=(80, 80), ssim=0.903816, orig=2103704, zlib=92483, bz2=0, lzma=0, jpeg=314469
threshold=(80, 90), ssim=0.901580, orig=2103704, zlib=72637, bz2=0, lzma=0, jpeg=301284
threshold=(80, 100), ssim=0.899938, orig=2103704, zlib=50868, bz2=0, lzma=0, jpeg=286455
threshold=(90, 90), ssim=0.894041, orig=2100432, zlib=62990, bz2=0, lzma=0, jpeg=295080
threshold=(90, 100), ssim=0.892426, orig=2100432, zlib=42140, bz2=0, lzma=0, jpeg=280313
threshold=(100, 100), ssim=0.886252, orig=2097152, zlib=30344, bz2=0, lzma=0, jpeg=272617
