threshold=(0, 0), ssim=0.950811, orig=2129912, zlib=257689, bz2=0, lzma=0, jpeg=433054
threshold=(0, 10), ssim=0.950051, orig=2129912, zlib=248700, bz2=0, lzma=0, jpeg=426440
threshold=(0, 20), ssim=0.948829, orig=2129912, zlib=237418, bz2=0, lzma=0, jpeg=419277
threshold=(0, 30), ssim=0.947104, orig=2129912, zlib=226918, bz2=0, lzma=0, jpeg=411481
threshold=(0, 40), ssim=0.944757, orig=2129912, zlib=212938, bz2=0, lzma=0, jpeg=402649
threshold=(0, 50), ssim=0.941752, orig=2129912, zlib=198520, bz2=0, lzma=0, jpeg=392764
threshold=(0, 60), ssim=0.937861, orig=2129912, zlib=179996, bz2=0, lzma=0, jpeg=380627
threshold=(0, 70), ssim=0.931416, orig=2129912, zlib=160407, bz2=0, lzma=0, jpeg=368411
threshold=(0, 80), ssim=0.923406, orig=2129912, zlib=138299, bz2=0, lzma=0, jpeg=353820
threshold=(0, 90), ssim=0.915550, orig=2129912, zlib=114407, bz2=0, lzma=0, jpeg=336945
threshold=(0, 100), ssim=0.908624, orig=2129912, zlib=86201, bz2=0, lzma=0, jpeg=317097
threshold=(10, 10), ssim=0.949648, orig=2126640, zlib=247273, bz2=0, lzma=0, jpeg=423729
threshold=(10, 20), ssim=0.948440, orig=2126640, zlib=236222, bz2=0, lzma=0, jpeg=416765
threshold=(10, 30), ssim=0.946723, orig=2126640, zlib=225968, bz2=0, lzma=0, jpeg=409055
threshold=(10, 40), ssim=0.944374, orig=2126640, zlib=211844, bz2=0, lzma=0, jpeg=400324
threshold=(10, 50), ssim=0.941371, orig=2126640, zlib=197683, bz2=0, lzma=0, jpeg=390468
threshold=(10, 60), ssim=0.937485, orig=2126640, zlib=178811, bz2=0, lzma=0, jpeg=378445
threshold=(10, 70), ssim=0.931045, orig=2126640, zlib=159213, bz2=0, lzma=0, jpeg=366257
threshold=(10, 80), ssim=0.923037, orig=2126640, zlib=137570, bz2=0, lzma=0, jpeg=351707
threshold=(10, 90), ssim=0.915182, orig=2126640, zlib=113153, bz2=0, lzma=0, jpeg=334849
threshold=(10, 100), ssim=0.908258, orig=2126640, zlib=85045, bz2=0, lzma=0, jpeg=315036
threshold=(20, 20), ssim=0.948154, orig=2123360, zlib=235249, bz2=0, lzma=0, jpeg=413933
threshold=(20, 30), ssim=0.946454, orig=2123360, zlib=224644, bz2=0, lzma=0, jpeg=406426
threshold=(20, 40), ssim=0.944111, orig=2123360, zlib=210487, bz2=0, lzma=0, jpeg=397799
threshold=(20, 50), ssim=0.941116, orig=2123360, zlib=196408, bz2=0, lzma=0, jpeg=388024
threshold=(20, 60), ssim=0.937232, orig=2123360, zlib=177483, bz2=0, lzma=0, jpeg=376119
threshold=(20, 70), ssim=0.930799, orig=2123360, zlib=157810, bz2=0, lzma=0, jpeg=363965
threshold=(20, 80), ssim=0.922796, orig=2123360, zlib=136595, bz2=0, lzma=0, jpeg=349452
threshold=(20, 90), ssim=0.914951, orig=2123360, zlib=111762, bz2=0, lzma=0, jpeg=332654
threshold=(20, 100), ssim=0.908043, orig=2123360, zlib=84058, bz2=0, lzma=0, jpeg=312857
threshold=(30, 30), ssim=0.946285, orig=2120088, zlib=222718, bz2=0, lzma=0, jpeg=403590
threshold=(30, 40), ssim=0.943989, orig=2120088, zlib=208871, bz2=0, lzma=0, jpeg=395178
threshold=(30, 50), ssim=0.941007, orig=2120088, zlib=194989, bz2=0, lzma=0, jpeg=385523
threshold=(30, 60), ssim=0.937126, orig=2120088, zlib=175991, bz2=0, lzma=0, jpeg=373732
threshold=(30, 70), ssim=0.930696, orig=2120088, zlib=156219, bz2=0, lzma=0, jpeg=361650
threshold=(30, 80), ssim=0.922703, orig=2120088, zlib=135372, bz2=0, lzma=0, jpeg=347191
threshold=(30, 90), ssim=0.914859, orig=2120088, zlib=110826, bz2=0, lzma=0, jpeg=330416
threshold=(30, 100), ssim=0.907959, orig=2120088, zlib=83147, bz2=0, lzma=0, jpeg=310648
threshold=(40, 40), ssim=0.943653, orig=2116808, zlib=206547, bz2=0, lzma=0, jpeg=392355
threshold=(40, 50), ssim=0.940734, orig=2116808, zlib=193341, bz2=0, lzma=0, jpeg=382951
threshold=(40, 60), ssim=0.936883, orig=2116808, zlib=174612, bz2=0, lzma=0, jpeg=371359
threshold=(40, 70), ssim=0.930455, orig=2116808, zlib=154439, bz2=0, lzma=0, jpeg=359326
threshold=(40, 80), ssim=0.922464, orig=2116808, zlib=133856, bz2=0, lzma=0, jpeg=344900
threshold=(40, 90), ssim=0.914621, orig=2116808, zlib=109257, bz2=0, lzma=0, jpeg=328197
threshold=(40, 100), ssim=0.907721, orig=2116808, zlib=81541, bz2=0, lzma=0, jpeg=308308
threshold=(50, 50), ssim=0.940397, orig=2113536, zlib=191094, bz2=0, lzma=0, jpeg=380160
threshold=(50, 60), ssim=0.936612, orig=2113536, zlib=173267, bz2=0, lzma=0, jpeg=368868
threshold=(50, 70), ssim=0.930189, orig=2113536, zlib=152820, bz2=0, lzma=0, jpeg=356882
threshold=(50, 80), ssim=0.922199, orig=2113536, zlib=131920, bz2=0, lzma=0, jpeg=342521
threshold=(50, 90), ssim=0.914356, orig=2113536, zlib=107171, bz2=0, lzma=0, jpeg=325714
threshold=(50, 100), ssim=0.907456, orig=2113536, zlib=79444, bz2=0, lzma=0, jpeg=305863
threshold=(60, 60), ssim=0.935778, orig=2110256, zlib=171127, bz2=0, lzma=0, jpeg=365818
threshold=(60, 70), ssim=0.929371, orig=2110256, zlib=150134, bz2=0, lzma=0, jpeg=353952
threshold=(60, 80), ssim=0.921380, orig=2110256, zlib=128847, bz2=0, lzma=0, jpeg=339600
threshold=(60, 90), ssim=0.913540, orig=2110256, zlib=103934, bz2=0, lzma=0, jpeg=322847
threshold=(60, 100), ssim=0.906641, orig=2110256, zlib=76217, bz2=0, lzma=0, jpeg=302977
threshold=(70, 70), ssim=0.923110, orig=2106984, zlib=143627, bz2=0, lzma=0, jpeg=349340
threshold=(70, 80), ssim=0.915114, orig=2106984, zlib=121055, bz2=0, lzma=0, jpeg=335213
threshold=(70, 90), ssim=0.907269, orig=2106984, zlib=95996, bz2=0, lzma=0, jpeg=318619
threshold=(70, 100), ssim=0.900383, orig=2106984, zlib=68144, bz2=0, lzma=0, jpeg=298845
threshold=(80, 80), ssim=0.900084, orig=2103704, zlib=110819, bz2=0, lzma=0, jpeg=328322
threshold=(80, 90), ssim=0.892154, orig=2103704, zlib=85814, bz2=0, lzma=0, jpeg=312030
threshold=(80, 100), ssim=0.885262, orig=2103704, zlib=57905, bz2=0, lzma=0, jpeg=292432
threshold=(90, 90), ssim=0.874434, orig=2100432, zlib=70250, bz2=0, lzma=0, jpeg=303180
threshold=(90, 100), ssim=0.867511, orig=2100432, zlib=42676, bz2=0, lzma=0, jpeg=283857
threshold=(100, 100), ssim=0.851348, orig=2097152, zlib=25922, bz2=0, lzma=0, jpeg=271709
