threshold=(0, 0), ssim=0.951683, orig=2129912, zlib=264301, bz2=0, lzma=0, jpeg=460897
threshold=(0, 10), ssim=0.951611, orig=2129912, zlib=262771, bz2=0, lzma=0, jpeg=454901
threshold=(0, 20), ssim=0.951530, orig=2129912, zlib=260494, bz2=0, lzma=0, jpeg=448635
threshold=(0, 30), ssim=0.951445, orig=2129912, zlib=257939, bz2=0, lzma=0, jpeg=442508
threshold=(0, 40), ssim=0.951346, orig=2129912, zlib=254850, bz2=0, lzma=0, jpeg=436295
threshold=(0, 50), ssim=0.949123, orig=2129912, zlib=245719, bz2=0, lzma=0, jpeg=426862
threshold=(0, 60), ssim=0.940854, orig=2129912, zlib=223739, bz2=0, lzma=0, jpeg=410680
threshold=(0, 70), ssim=0.933283, orig=2129912, zlib=199541, bz2=0, lzma=0, jpeg=392871
threshold=(0, 80), ssim=0.927768, orig=2129912, zlib=173782, bz2=0, lzma=0, jpeg=373414
threshold=(0, 90), ssim=0.921041, orig=2129912, zlib=147360, bz2=0, lzma=0, jpeg=352779
threshold=(0, 100), ssim=0.914502, orig=2129912, zlib=117501, bz2=0, lzma=0, jpeg=330165
threshold=(10, 10), ssim=0.951100, orig=2126640, zlib=261744, bz2=0, lzma=0, jpeg=451711
threshold=(10, 20), ssim=0.951053, orig=2126640, zlib=259813, bz2=0, lzma=0, jpeg=445726
threshold=(10, 30), ssim=0.950974, orig=2126640, zlib=257122, bz2=0, lzma=0, jpeg=439663
threshold=(10, 40), ssim=0.950876, orig=2126640, zlib=255019, bz2=0, lzma=0, jpeg=433475
threshold=(10, 50), ssim=0.948666, orig=2126640, zlib=244949, bz2=0, lzma=0, jpeg=424152
threshold=(10, 60), ssim=0.940399, orig=2126640, zlib=222796, bz2=0, lzma=0, jpeg=408067
threshold=(10, 70), ssim=0.932828, orig=2126640, zlib=198681, bz2=0, lzma=0, jpeg=390350
threshold=(10, 80), ssim=0.927316, orig=2126640, zlib=172956, bz2=0, lzma=0, jpeg=370867
threshold=(10, 90), ssim=0.920590, orig=2126640, zlib=146494, bz2=0, lzma=0, jpeg=350296
threshold=(10, 100), ssim=0.914051, orig=2126640, zlib=116535, bz2=0, lzma=0, jpeg=327733
threshold=(20, 20), ssim=0.950899, orig=2123360, zlib=258338, bz2=0, lzma=0, jpeg=442521
threshold=(20, 30), ssim=0.950832, orig=2123360, zlib=256068, bz2=0, lzma=0, jpeg=436693
threshold=(20, 40), ssim=0.950745, orig=2123360, zlib=254675, bz2=0, lzma=0, jpeg=430557
threshold=(20, 50), ssim=0.948535, orig=2123360, zlib=243968, bz2=0, lzma=0, jpeg=421370
threshold=(20, 60), ssim=0.940268, orig=2123360, zlib=221625, bz2=0, lzma=0, jpeg=405404
threshold=(20, 70), ssim=0.932698, orig=2123360, zlib=197251, bz2=0, lzma=0, jpeg=387761
threshold=(20, 80), ssim=0.927185, orig=2123360, zlib=171268, bz2=0, lzma=0, jpeg=368294
threshold=(20, 90), ssim=0.920459, orig=2123360, zlib=144974, bz2=0, lzma=0, jpeg=347805
threshold=(20, 100), ssim=0.913920, orig=2123360, zlib=115216, bz2=0, lzma=0, jpeg=325231
threshold=(30, 30), ssim=0.950733, orig=2120088, zlib=255362, bz2=0, lzma=0, jpeg=433583
threshold=(30, 40), ssim=0.950671, orig=2120088, zlib=253940, bz2=0, lzma=0, jpeg=427671
threshold=(30, 50), ssim=0.948473, orig=2120088, zlib=242734, bz2=0, lzma=0, jpeg=418627
threshold=(30, 60), ssim=0.940206, orig=2120088, zlib=220265, bz2=0, lzma=0, jpeg=402779
threshold=(30, 70), ssim=0.932635, orig=2120088, zlib=196619, bz2=0, lzma=0, jpeg=385245
threshold=(30, 80), ssim=0.927123, orig=2120088, zlib=170215, bz2=0, lzma=0, jpeg=365785
threshold=(30, 90), ssim=0.920397, orig=2120088, zlib=143617, bz2=0, lzma=0, jpeg=345396
threshold=(30, 100), ssim=0.913858, orig=2120088, zlib=114694, bz2=0, lzma=0, jpeg=322836
