threshold=(0, 0), ssim=0.968081, orig=2129768, zlib=433536, bz2=0, lzma=0, jpeg=557324
threshold=(0, 10), ssim=0.967970, orig=2129768, zlib=431747, bz2=0, lzma=0, jpeg=550735
threshold=(0, 20), ssim=0.967755, orig=2129768, zlib=427557, bz2=0, lzma=0, jpeg=542488
threshold=(0, 30), ssim=0.967023, orig=2129768, zlib=417792, bz2=0, lzma=0, jpeg=533211
threshold=(0, 40), ssim=0.961509, orig=2129768, zlib=397890, bz2=0, lzma=0, jpeg=519241
threshold=(0, 50), ssim=0.950894, orig=2129768, zlib=371544, bz2=0, lzma=0, jpeg=499206
threshold=(0, 60), ssim=0.938685, orig=2129768, zlib=339735, bz2=0, lzma=0, jpeg=476117
threshold=(0, 70), ssim=0.927459, orig=2129768, zlib=306918, bz2=0, lzma=0, jpeg=451918
threshold=(0, 80), ssim=0.918288, orig=2129768, zlib=274392, bz2=0, lzma=0, jpeg=427358
threshold=(0, 90), ssim=0.909884, orig=2129768, zlib=239994, bz2=0, lzma=0, jpeg=401942
threshold=(0, 100), ssim=0.901483, orig=2129768, zlib=206220, bz2=0, lzma=0, jpeg=375076
threshold=(10, 10), ssim=0.967560, orig=2126640, zlib=430541, bz2=0, lzma=0, jpeg=547957
threshold=(10, 20), ssim=0.967392, orig=2126640, zlib=426792, bz2=0, lzma=0, jpeg=539852
threshold=(10, 30), ssim=0.966681, orig=2126640, zlib=417452, bz2=0, lzma=0, jpeg=530650
threshold=(10, 40), ssim=0.961187, orig=2126640, zlib=397553, bz2=0, lzma=0, jpeg=516723
threshold=(10, 50), ssim=0.950574, orig=2126640, zlib=370786, bz2=0, lzma=0, jpeg=496734
threshold=(10, 60), ssim=0.938365, orig=2126640, zlib=338890, bz2=0, lzma=0, jpeg=473666
threshold=(10, 70), ssim=0.927142, orig=2126640, zlib=306301, bz2=0, lzma=0, jpeg=449475
threshold=(10, 80), ssim=0.917972, orig=2126640, zlib=273556, bz2=0, lzma=0, jpeg=424925
