threshold=(0, 0), ssim=0.931660, orig=2129912, zlib=530788, bz2=0, lzma=0, jpeg=590225
threshold=(0, 10), ssim=0.925079, orig=2129912, zlib=507063, bz2=0, lzma=0, jpeg=575568
threshold=(0, 20), ssim=0.918565, orig=2129912, zlib=481313, bz2=0, lzma=0, jpeg=558811
threshold=(0, 30), ssim=0.910863, orig=2129912, zlib=455003, bz2=0, lzma=0, jpeg=540751
threshold=(0, 40), ssim=0.903675, orig=2129912, zlib=427346, bz2=0, lzma=0, jpeg=521548
threshold=(0, 50), ssim=0.896765, orig=2129912, zlib=399007, bz2=0, lzma=0, jpeg=501657
threshold=(0, 60), ssim=0.890193, orig=2129912, zlib=369529, bz2=0, lzma=0, jpeg=480868
threshold=(0, 70), ssim=0.884209, orig=2129912, zlib=339711, bz2=0, lzma=0, jpeg=459389
threshold=(0, 80), ssim=0.878098, orig=2129912, zlib=308945, bz2=0, lzma=0, jpeg=437189
threshold=(0, 90), ssim=0.872488, orig=2129912, zlib=278752, bz2=0, lzma=0, jpeg=414592
threshold=(0, 100), ssim=0.866892, orig=2129912, zlib=248832, bz2=0, lzma=0, jpeg=390842
threshold=(10, 10), ssim=0.910628, orig=2126640, zlib=495254, bz2=0, lzma=0, jpeg=568757
threshold=(10, 20), ssim=0.904088, orig=2126640, zlib=470204, bz2=0, lzma=0, jpeg=552201
threshold=(10, 30), ssim=0.896349, orig=2126640, zlib=444294, bz2=0, lzma=0, jpeg=534209
threshold=(10, 40), ssim=0.889133, orig=2126640, zlib=416676, bz2=0, lzma=0, jpeg=515069
threshold=(10, 50), ssim=0.882225, orig=2126640, zlib=387973, bz2=0, lzma=0, jpeg=495200
threshold=(10, 60), ssim=0.875648, orig=2126640, zlib=358687, bz2=0, lzma=0, jpeg=474499
threshold=(10, 70), ssim=0.869666, orig=2126640, zlib=328317, bz2=0, lzma=0, jpeg=453088
threshold=(10, 80), ssim=0.863548, orig=2126640, zlib=297777, bz2=0, lzma=0, jpeg=430922
