threshold=(0, 0), ssim=0.925674, orig=2124304, zlib=327263, bz2=0, lzma=0, jpeg=460702
threshold=(0, 10), ssim=0.925674, orig=2124304, zlib=327263, bz2=0, lzma=0, jpeg=460702
threshold=(0, 20), ssim=0.925316, orig=2124304, zlib=323028, bz2=0, lzma=0, jpeg=458140
threshold=(0, 30), ssim=0.920233, orig=2124304, zlib=304459, bz2=0, lzma=0, jpeg=446337
threshold=(0, 40), ssim=0.912840, orig=2124304, zlib=282615, bz2=0, lzma=0, jpeg=432888
threshold=(0, 50), ssim=0.904479, orig=2124304, zlib=259124, bz2=0, lzma=0, jpeg=418552
threshold=(0, 60), ssim=0.895774, orig=2124304, zlib=236073, bz2=0, lzma=0, jpeg=403085
threshold=(0, 70), ssim=0.887627, orig=2124304, zlib=212913, bz2=0, lzma=0, jpeg=387122
threshold=(0, 80), ssim=0.880223, orig=2124304, zlib=187366, bz2=0, lzma=0, jpeg=369896
threshold=(0, 90), ssim=0.873476, orig=2124304, zlib=161936, bz2=0, lzma=0, jpeg=351131
threshold=(0, 100), ssim=0.866343, orig=2124304, zlib=133447, bz2=0, lzma=0, jpeg=329186
threshold=(10, 10), ssim=0.925674, orig=2124304, zlib=327263, bz2=0, lzma=0, jpeg=460702
threshold=(10, 20), ssim=0.925316, orig=2124304, zlib=323028, bz2=0, lzma=0, jpeg=458140
threshold=(10, 30), ssim=0.920233, orig=2124304, zlib=304459, bz2=0, lzma=0, jpeg=446337
threshold=(10, 40), ssim=0.912840, orig=2124304, zlib=282615, bz2=0, lzma=0, jpeg=432888
threshold=(10, 50), ssim=0.904479, orig=2124304, zlib=259124, bz2=0, lzma=0, jpeg=418552
threshold=(10, 60), ssim=0.895774, orig=2124304, zlib=236073, bz2=0, lzma=0, jpeg=403085
threshold=(10, 70), ssim=0.887627, orig=2124304, zlib=212913, bz2=0, lzma=0, jpeg=387122
threshold=(10, 80), ssim=0.880223, orig=2124304, zlib=187366, bz2=0, lzma=0, jpeg=369896
threshold=(10, 90), ssim=0.873476, orig=2124304, zlib=161936, bz2=0, lzma=0, jpeg=351131
threshold=(10, 100), ssim=0.866343, orig=2124304, zlib=133447, bz2=0, lzma=0, jpeg=329186
threshold=(20, 20), ssim=0.925065, orig=2123360, zlib=321921, bz2=0, lzma=0, jpeg=457087
threshold=(20, 30), ssim=0.920001, orig=2123360, zlib=303654, bz2=0, lzma=0, jpeg=445384
threshold=(20, 40), ssim=0.912617, orig=2123360, zlib=281824, bz2=0, lzma=0, jpeg=431964
threshold=(20, 50), ssim=0.904257, orig=2123360, zlib=258494, bz2=0, lzma=0, jpeg=417649
threshold=(20, 60), ssim=0.895556, orig=2123360, zlib=235137, bz2=0, lzma=0, jpeg=402183
threshold=(20, 70), ssim=0.887422, orig=2123360, zlib=211982, bz2=0, lzma=0, jpeg=386239
threshold=(20, 80), ssim=0.880021, orig=2123360, zlib=186383, bz2=0, lzma=0, jpeg=369038
threshold=(20, 90), ssim=0.873275, orig=2123360, zlib=161055, bz2=0, lzma=0, jpeg=350307
threshold=(20, 100), ssim=0.866147, orig=2123360, zlib=132259, bz2=0, lzma=0, jpeg=328375
threshold=(30, 30), ssim=0.914761, orig=2120088, zlib=296721, bz2=0, lzma=0, jpeg=440946
threshold=(30, 40), ssim=0.907411, orig=2120088, zlib=275477, bz2=0, lzma=0, jpeg=427735
threshold=(30, 50), ssim=0.899064, orig=2120088, zlib=252582, bz2=0, lzma=0, jpeg=413549
threshold=(30, 60), ssim=0.890380, orig=2120088, zlib=229516, bz2=0, lzma=0, jpeg=398204
threshold=(30, 70), ssim=0.882259, orig=2120088, zlib=205049, bz2=0, lzma=0, jpeg=382363
threshold=(30, 80), ssim=0.874895, orig=2120088, zlib=179552, bz2=0, lzma=0, jpeg=365264
threshold=(30, 90), ssim=0.868144, orig=2120088, zlib=154671, bz2=0, lzma=0, jpeg=346624
threshold=(30, 100), ssim=0.861022, orig=2120088, zlib=125350, bz2=0, lzma=0, jpeg=324816
threshold=(40, 40), ssim=0.897352, orig=2116808, zlib=266002, bz2=0, lzma=0, jpeg=422294
threshold=(40, 50), ssim=0.889020, orig=2116808, zlib=244318, bz2=0, lzma=0, jpeg=408368
threshold=(40, 60), ssim=0.880359, orig=2116808, zlib=221698, bz2=0, lzma=0, jpeg=393227
threshold=(40, 70), ssim=0.872256, orig=2116808, zlib=197952, bz2=0, lzma=0, jpeg=377503
threshold=(40, 80), ssim=0.864924, orig=2116808, zlib=172270, bz2=0, lzma=0, jpeg=360544
threshold=(40, 90), ssim=0.858173, orig=2116808, zlib=146279, bz2=0, lzma=0, jpeg=342013
threshold=(40, 100), ssim=0.851053, orig=2116808, zlib=117878, bz2=0, lzma=0, jpeg=320377
threshold=(50, 50), ssim=0.876630, orig=2113536, zlib=234291, bz2=0, lzma=0, jpeg=402351
threshold=(50, 60), ssim=0.867972, orig=2113536, zlib=211896, bz2=0, lzma=0, jpeg=387540
threshold=(50, 70), ssim=0.859874, orig=2113536, zlib=188356, bz2=0, lzma=0, jpeg=371981
threshold=(50, 80), ssim=0.852536, orig=2113536, zlib=162968, bz2=0, lzma=0, jpeg=355167
threshold=(50, 90), ssim=0.845800, orig=2113536, zlib=137057, bz2=0, lzma=0, jpeg=336783
threshold=(50, 100), ssim=0.838670, orig=2113536, zlib=107869, bz2=0, lzma=0, jpeg=315320
threshold=(60, 60), ssim=0.853028, orig=2110256, zlib=201271, bz2=0, lzma=0, jpeg=380899
threshold=(60, 70), ssim=0.844881, orig=2110256, zlib=177529, bz2=0, lzma=0, jpeg=365646
threshold=(60, 80), ssim=0.837522, orig=2110256, zlib=151755, bz2=0, lzma=0, jpeg=349031
