threshold=(0, 0), ssim=0.961655, orig=2129912, zlib=278498, bz2=0, lzma=0, jpeg=453404
threshold=(0, 10), ssim=0.961505, orig=2129912, zlib=274563, bz2=0, lzma=0, jpeg=447174
threshold=(0, 20), ssim=0.961192, orig=2129912, zlib=268260, bz2=0, lzma=0, jpeg=440158
threshold=(0, 30), ssim=0.960232, orig=2129912, zlib=258531, bz2=0, lzma=0, jpeg=432173
threshold=(0, 40), ssim=0.954274, orig=2129912, zlib=240089, bz2=0, lzma=0, jpeg=420931
threshold=(0, 50), ssim=0.945994, orig=2129912, zlib=221712, bz2=0, lzma=0, jpeg=408366
threshold=(0, 60), ssim=0.936899, orig=2129912, zlib=202411, bz2=0, lzma=0, jpeg=394891
threshold=(0, 70), ssim=0.928639, orig=2129912, zlib=183240, bz2=0, lzma=0, jpeg=381190
threshold=(0, 80), ssim=0.921410, orig=2129912, zlib=162322, bz2=0, lzma=0, jpeg=365973
threshold=(0, 90), ssim=0.912956, orig=2129912, zlib=139721, bz2=0, lzma=0, jpeg=348555
threshold=(0, 100), ssim=0.903612, orig=2129912, zlib=111489, bz2=0, lzma=0, jpeg=325902
threshold=(10, 10), ssim=0.961177, orig=2126640, zlib=273256, bz2=0, lzma=0, jpeg=444449
threshold=(10, 20), ssim=0.960933, orig=2126640, zlib=267287, bz2=0, lzma=0, jpeg=437552
threshold=(10, 30), ssim=0.959982, orig=2126640, zlib=257594, bz2=0, lzma=0, jpeg=429634
threshold=(10, 40), ssim=0.954029, orig=2126640, zlib=239521, bz2=0, lzma=0, jpeg=418443
threshold=(10, 50), ssim=0.945753, orig=2126640, zlib=220511, bz2=0, lzma=0, jpeg=405933
threshold=(10, 60), ssim=0.936674, orig=2126640, zlib=201022, bz2=0, lzma=0, jpeg=392498
threshold=(10, 70), ssim=0.928418, orig=2126640, zlib=182311, bz2=0, lzma=0, jpeg=378862
threshold=(10, 80), ssim=0.921195, orig=2126640, zlib=161635, bz2=0, lzma=0, jpeg=363537
threshold=(10, 90), ssim=0.912752, orig=2126640, zlib=138850, bz2=0, lzma=0, jpeg=346153
threshold=(10, 100), ssim=0.903414, orig=2126640, zlib=109922, bz2=0, lzma=0, jpeg=323529
threshold=(20, 20), ssim=0.960775, orig=2123360, zlib=265355, bz2=0, lzma=0, jpeg=434741
threshold=(20, 30), ssim=0.959862, orig=2123360, zlib=256169, bz2=0, lzma=0, jpeg=426948
threshold=(20, 40), ssim=0.953913, orig=2123360, zlib=238316, bz2=0, lzma=0, jpeg=415801
threshold=(20, 50), ssim=0.945645, orig=2123360, zlib=219105, bz2=0, lzma=0, jpeg=403340
threshold=(20, 60), ssim=0.936573, orig=2123360, zlib=199580, bz2=0, lzma=0, jpeg=389944
threshold=(20, 70), ssim=0.928323, orig=2123360, zlib=180584, bz2=0, lzma=0, jpeg=376292
threshold=(20, 80), ssim=0.921110, orig=2123360, zlib=160258, bz2=0, lzma=0, jpeg=360996
threshold=(20, 90), ssim=0.912673, orig=2123360, zlib=137107, bz2=0, lzma=0, jpeg=343660
threshold=(20, 100), ssim=0.903337, orig=2123360, zlib=108111, bz2=0, lzma=0, jpeg=321050
threshold=(30, 30), ssim=0.959138, orig=2120088, zlib=253252, bz2=0, lzma=0, jpeg=423933
threshold=(30, 40), ssim=0.953211, orig=2120088, zlib=235554, bz2=0, lzma=0, jpeg=412866
threshold=(30, 50), ssim=0.944949, orig=2120088, zlib=216700, bz2=0, lzma=0, jpeg=400451
threshold=(30, 60), ssim=0.935882, orig=2120088, zlib=197085, bz2=0, lzma=0, jpeg=387120
threshold=(30, 70), ssim=0.927640, orig=2120088, zlib=177467, bz2=0, lzma=0, jpeg=373424
threshold=(30, 80), ssim=0.920438, orig=2120088, zlib=157595, bz2=0, lzma=0, jpeg=358199
threshold=(30, 90), ssim=0.912011, orig=2120088, zlib=134143, bz2=0, lzma=0, jpeg=340921
threshold=(30, 100), ssim=0.902685, orig=2120088, zlib=104683, bz2=0, lzma=0, jpeg=318335
threshold=(40, 40), ssim=0.947647, orig=2116808, zlib=230479, bz2=0, lzma=0, jpeg=408739
threshold=(40, 50), ssim=0.939396, orig=2116808, zlib=211021, bz2=0, lzma=0, jpeg=396451
threshold=(40, 60), ssim=0.930335, orig=2116808, zlib=191989, bz2=0, lzma=0, jpeg=383202
threshold=(40, 70), ssim=0.922102, orig=2116808, zlib=172839, bz2=0, lzma=0, jpeg=369608
threshold=(40, 80), ssim=0.914916, orig=2116808, zlib=151875, bz2=0, lzma=0, jpeg=354462
threshold=(40, 90), ssim=0.906497, orig=2116808, zlib=128199, bz2=0, lzma=0, jpeg=337256
threshold=(40, 100), ssim=0.897173, orig=2116808, zlib=98306, bz2=0, lzma=0, jpeg=314712
threshold=(50, 50), ssim=0.928612, orig=2113536, zlib=203240, bz2=0, lzma=0, jpeg=391409
threshold=(50, 60), ssim=0.919504, orig=2113536, zlib=183861, bz2=0, lzma=0, jpeg=378316
threshold=(50, 70), ssim=0.911247, orig=2113536, zlib=165600, bz2=0, lzma=0, jpeg=364903
threshold=(50, 80), ssim=0.904057, orig=2113536, zlib=144896, bz2=0, lzma=0, jpeg=349864
threshold=(50, 90), ssim=0.895637, orig=2113536, zlib=119978, bz2=0, lzma=0, jpeg=332761
threshold=(50, 100), ssim=0.886317, orig=2113536, zlib=91073, bz2=0, lzma=0, jpeg=310291
threshold=(60, 60), ssim=0.904914, orig=2110256, zlib=174476, bz2=0, lzma=0, jpeg=372608
threshold=(60, 70), ssim=0.896585, orig=2110256, zlib=155803, bz2=0, lzma=0, jpeg=359429
threshold=(60, 80), ssim=0.889376, orig=2110256, zlib=136083, bz2=0, lzma=0, jpeg=344539
threshold=(60, 90), ssim=0.880944, orig=2110256, zlib=111968, bz2=0, lzma=0, jpeg=327556
threshold=(60, 100), ssim=0.871625, orig=2110256, zlib=82037, bz2=0, lzma=0, jpeg=305167
threshold=(70, 70), ssim=0.881076, orig=2106984, zlib=146111, bz2=0, lzma=0, jpeg=353378
threshold=(70, 80), ssim=0.873845, orig=2106984, zlib=125501, bz2=0, lzma=0, jpeg=338747
threshold=(70, 90), ssim=0.865398, orig=2106984, zlib=101774, bz2=0, lzma=0, jpeg=321872
threshold=(70, 100), ssim=0.856074, orig=2106984, zlib=71319, bz2=0, lzma=0, jpeg=299561
threshold=(80, 80), ssim=0.857808, orig=2103704, zlib=115459, bz2=0, lzma=0, jpeg=332077
threshold=(80, 90), ssim=0.849301, orig=2103704, zlib=91574, bz2=0, lzma=0, jpeg=315353
threshold=(80, 100), ssim=0.839955, orig=2103704, zlib=61779, bz2=0, lzma=0, jpeg=293136
threshold=(90, 90), ssim=0.831883, orig=2100432, zlib=77104, bz2=0, lzma=0, jpeg=307204
threshold=(90, 100), ssim=0.822461, orig=2100432, zlib=46765, bz2=0, lzma=0, jpeg=285148
threshold=(100, 100), ssim=0.801873, orig=2097152, zlib=29950, bz2=0, lzma=0, jpeg=272683
