threshold=(0, 0), ssim=0.959586, orig=2129912, zlib=611472, bz2=0, lzma=0, jpeg=645264
threshold=(0, 10), ssim=0.956519, orig=2129912, zlib=593885, bz2=0, lzma=0, jpeg=636106
threshold=(0, 20), ssim=0.948811, orig=2129912, zlib=569844, bz2=0, lzma=0, jpeg=623704
threshold=(0, 30), ssim=0.935296, orig=2129912, zlib=539900, bz2=0, lzma=0, jpeg=604271
threshold=(0, 40), ssim=0.920350, orig=2129912, zlib=505189, bz2=0, lzma=0, jpeg=579889
threshold=(0, 50), ssim=0.905638, orig=2129912, zlib=469246, bz2=0, lzma=0, jpeg=553628
threshold=(0, 60), ssim=0.891749, orig=2129912, zlib=431811, bz2=0, lzma=0, jpeg=526340
threshold=(0, 70), ssim=0.878432, orig=2129912, zlib=393574, bz2=0, lzma=0, jpeg=497777
threshold=(0, 80), ssim=0.865870, orig=2129912, zlib=354188, bz2=0, lzma=0, jpeg=468028
threshold=(0, 90), ssim=0.854548, orig=2129912, zlib=314760, bz2=0, lzma=0, jpeg=437159
threshold=(0, 100), ssim=0.845330, orig=2129912, zlib=275780, bz2=0, lzma=0, jpeg=405379
threshold=(10, 10), ssim=0.953753, orig=2126640, zlib=589685, bz2=0, lzma=0, jpeg=632614
threshold=(10, 20), ssim=0.946109, orig=2126640, zlib=566172, bz2=0, lzma=0, jpeg=620304
threshold=(10, 30), ssim=0.932608, orig=2126640, zlib=535546, bz2=0, lzma=0, jpeg=600899
threshold=(10, 40), ssim=0.917662, orig=2126640, zlib=500635, bz2=0, lzma=0, jpeg=576510
threshold=(10, 50), ssim=0.902952, orig=2126640, zlib=464526, bz2=0, lzma=0, jpeg=550256
threshold=(10, 60), ssim=0.889064, orig=2126640, zlib=426463, bz2=0, lzma=0, jpeg=522969
threshold=(10, 70), ssim=0.875747, orig=2126640, zlib=388743, bz2=0, lzma=0, jpeg=494403
threshold=(10, 80), ssim=0.863188, orig=2126640, zlib=349164, bz2=0, lzma=0, jpeg=464628
threshold=(10, 90), ssim=0.851865, orig=2126640, zlib=310037, bz2=0, lzma=0, jpeg=433758
threshold=(10, 100), ssim=0.842648, orig=2126640, zlib=270246, bz2=0, lzma=0, jpeg=401936
threshold=(20, 20), ssim=0.934605, orig=2123360, zlib=557787, bz2=0, lzma=0, jpeg=615158
threshold=(20, 30), ssim=0.921075, orig=2123360, zlib=526913, bz2=0, lzma=0, jpeg=595822
threshold=(20, 40), ssim=0.906126, orig=2123360, zlib=491672, bz2=0, lzma=0, jpeg=571450
threshold=(20, 50), ssim=0.891413, orig=2123360, zlib=454616, bz2=0, lzma=0, jpeg=545206
threshold=(20, 60), ssim=0.877526, orig=2123360, zlib=417627, bz2=0, lzma=0, jpeg=517945
threshold=(20, 70), ssim=0.864210, orig=2123360, zlib=379142, bz2=0, lzma=0, jpeg=489399
threshold=(20, 80), ssim=0.851648, orig=2123360, zlib=340240, bz2=0, lzma=0, jpeg=459636
threshold=(20, 90), ssim=0.840328, orig=2123360, zlib=300376, bz2=0, lzma=0, jpeg=428773
threshold=(20, 100), ssim=0.831111, orig=2123360, zlib=260976, bz2=0, lzma=0, jpeg=396916
threshold=(30, 30), ssim=0.898913, orig=2120088, zlib=509949, bz2=0, lzma=0, jpeg=586883
threshold=(30, 40), ssim=0.883784, orig=2120088, zlib=476336, bz2=0, lzma=0, jpeg=562531
threshold=(30, 50), ssim=0.868988, orig=2120088, zlib=439694, bz2=0, lzma=0, jpeg=536301
threshold=(30, 60), ssim=0.855045, orig=2120088, zlib=401092, bz2=0, lzma=0, jpeg=509091
threshold=(30, 70), ssim=0.841699, orig=2120088, zlib=363722, bz2=0, lzma=0, jpeg=480611
threshold=(30, 80), ssim=0.829109, orig=2120088, zlib=323148, bz2=0, lzma=0, jpeg=450946
