threshold=(0, 0), ssim=0.973192, orig=2129752, zlib=311945, bz2=0, lzma=0, jpeg=469909
threshold=(0, 10), ssim=0.972446, orig=2129752, zlib=306425, bz2=0, lzma=0, jpeg=463565
threshold=(0, 20), ssim=0.970674, orig=2129752, zlib=295317, bz2=0, lzma=0, jpeg=455604
threshold=(0, 30), ssim=0.966548, orig=2129752, zlib=281522, bz2=0, lzma=0, jpeg=444404
threshold=(0, 40), ssim=0.961159, orig=2129752, zlib=265079, bz2=0, lzma=0, jpeg=430655
threshold=(0, 50), ssim=0.955723, orig=2129752, zlib=246143, bz2=0, lzma=0, jpeg=416224
threshold=(0, 60), ssim=0.951418, orig=2129752, zlib=226400, bz2=0, lzma=0, jpeg=402080
threshold=(0, 70), ssim=0.947993, orig=2129752, zlib=205004, bz2=0, lzma=0, jpeg=387433
threshold=(0, 80), ssim=0.944967, orig=2129752, zlib=182886, bz2=0, lzma=0, jpeg=372199
threshold=(0, 90), ssim=0.941682, orig=2129752, zlib=159760, bz2=0, lzma=0, jpeg=355553
threshold=(0, 100), ssim=0.937698, orig=2129752, zlib=134356, bz2=0, lzma=0, jpeg=337211
threshold=(10, 10), ssim=0.971724, orig=2126640, zlib=304555, bz2=0, lzma=0, jpeg=460841
threshold=(10, 20), ssim=0.969957, orig=2126640, zlib=293768, bz2=0, lzma=0, jpeg=452930
threshold=(10, 30), ssim=0.965836, orig=2126640, zlib=280121, bz2=0, lzma=0, jpeg=441878
threshold=(10, 40), ssim=0.960447, orig=2126640, zlib=263678, bz2=0, lzma=0, jpeg=428168
threshold=(10, 50), ssim=0.955013, orig=2126640, zlib=244603, bz2=0, lzma=0, jpeg=413785
threshold=(10, 60), ssim=0.950724, orig=2126640, zlib=224870, bz2=0, lzma=0, jpeg=399657
threshold=(10, 70), ssim=0.947301, orig=2126640, zlib=203210, bz2=0, lzma=0, jpeg=385030
threshold=(10, 80), ssim=0.944276, orig=2126640, zlib=181091, bz2=0, lzma=0, jpeg=369817
threshold=(10, 90), ssim=0.941014, orig=2126640, zlib=158021, bz2=0, lzma=0, jpeg=353076
threshold=(10, 100), ssim=0.937033, orig=2126640, zlib=132499, bz2=0, lzma=0, jpeg=334766
threshold=(20, 20), ssim=0.966851, orig=2123360, zlib=289810, bz2=0, lzma=0, jpeg=449556
threshold=(20, 30), ssim=0.962733, orig=2123360, zlib=276926, bz2=0, lzma=0, jpeg=438634
threshold=(20, 40), ssim=0.957357, orig=2123360, zlib=260294, bz2=0, lzma=0, jpeg=424990
threshold=(20, 50), ssim=0.951929, orig=2123360, zlib=241407, bz2=0, lzma=0, jpeg=410670
threshold=(20, 60), ssim=0.947652, orig=2123360, zlib=221536, bz2=0, lzma=0, jpeg=396555
threshold=(20, 70), ssim=0.944238, orig=2123360, zlib=200005, bz2=0, lzma=0, jpeg=381942
threshold=(20, 80), ssim=0.941222, orig=2123360, zlib=177535, bz2=0, lzma=0, jpeg=366764
threshold=(20, 90), ssim=0.937966, orig=2123360, zlib=154278, bz2=0, lzma=0, jpeg=350004
threshold=(20, 100), ssim=0.933992, orig=2123360, zlib=128556, bz2=0, lzma=0, jpeg=331739
threshold=(30, 30), ssim=0.956223, orig=2120088, zlib=270672, bz2=0, lzma=0, jpeg=434620
threshold=(30, 40), ssim=0.950856, orig=2120088, zlib=255469, bz2=0, lzma=0, jpeg=421112
threshold=(30, 50), ssim=0.945432, orig=2120088, zlib=235786, bz2=0, lzma=0, jpeg=406824
threshold=(30, 60), ssim=0.941158, orig=2120088, zlib=215880, bz2=0, lzma=0, jpeg=392745
threshold=(30, 70), ssim=0.937746, orig=2120088, zlib=194418, bz2=0, lzma=0, jpeg=378170
threshold=(30, 80), ssim=0.934737, orig=2120088, zlib=172356, bz2=0, lzma=0, jpeg=363030
threshold=(30, 90), ssim=0.931481, orig=2120088, zlib=148297, bz2=0, lzma=0, jpeg=346290
threshold=(30, 100), ssim=0.927516, orig=2120088, zlib=122407, bz2=0, lzma=0, jpeg=328062
threshold=(40, 40), ssim=0.938476, orig=2116808, zlib=246866, bz2=0, lzma=0, jpeg=416264
threshold=(40, 50), ssim=0.933021, orig=2116808, zlib=228660, bz2=0, lzma=0, jpeg=402072
threshold=(40, 60), ssim=0.928755, orig=2116808, zlib=207811, bz2=0, lzma=0, jpeg=388028
threshold=(40, 70), ssim=0.925345, orig=2116808, zlib=186398, bz2=0, lzma=0, jpeg=373465
threshold=(40, 80), ssim=0.922339, orig=2116808, zlib=165028, bz2=0, lzma=0, jpeg=358346
threshold=(40, 90), ssim=0.919081, orig=2116808, zlib=141413, bz2=0, lzma=0, jpeg=341733
threshold=(40, 100), ssim=0.915121, orig=2116808, zlib=115254, bz2=0, lzma=0, jpeg=323527
threshold=(50, 50), ssim=0.918023, orig=2113536, zlib=218998, bz2=0, lzma=0, jpeg=396558
threshold=(50, 60), ssim=0.913739, orig=2113536, zlib=199440, bz2=0, lzma=0, jpeg=382529
threshold=(50, 70), ssim=0.910336, orig=2113536, zlib=176189, bz2=0, lzma=0, jpeg=367984
threshold=(50, 80), ssim=0.907333, orig=2113536, zlib=155609, bz2=0, lzma=0, jpeg=352885
threshold=(50, 90), ssim=0.904081, orig=2113536, zlib=131913, bz2=0, lzma=0, jpeg=336381
threshold=(50, 100), ssim=0.900124, orig=2113536, zlib=106158, bz2=0, lzma=0, jpeg=318208
threshold=(60, 60), ssim=0.901157, orig=2110256, zlib=188664, bz2=0, lzma=0, jpeg=376384
threshold=(60, 70), ssim=0.897752, orig=2110256, zlib=167837, bz2=0, lzma=0, jpeg=361847
threshold=(60, 80), ssim=0.894758, orig=2110256, zlib=146242, bz2=0, lzma=0, jpeg=346782
threshold=(60, 90), ssim=0.891510, orig=2110256, zlib=121615, bz2=0, lzma=0, jpeg=330297
threshold=(60, 100), ssim=0.887555, orig=2110256, zlib=95480, bz2=0, lzma=0, jpeg=312185
threshold=(70, 70), ssim=0.887329, orig=2106984, zlib=156072, bz2=0, lzma=0, jpeg=355074
threshold=(70, 80), ssim=0.884359, orig=2106984, zlib=135483, bz2=0, lzma=0, jpeg=340038
threshold=(70, 90), ssim=0.881123, orig=2106984, zlib=111697, bz2=0, lzma=0, jpeg=323553
threshold=(70, 100), ssim=0.877193, orig=2106984, zlib=85834, bz2=0, lzma=0, jpeg=305485
threshold=(80, 80), ssim=0.874475, orig=2103704, zlib=123616, bz2=0, lzma=0, jpeg=332609
threshold=(80, 90), ssim=0.871271, orig=2103704, zlib=100137, bz2=0, lzma=0, jpeg=316153
threshold=(80, 100), ssim=0.867373, orig=2103704, zlib=74210, bz2=0, lzma=0, jpeg=298100
threshold=(90, 90), ssim=0.861778, orig=2100432, zlib=85843, bz2=0, lzma=0, jpeg=307587
threshold=(90, 100), ssim=0.857891, orig=2100432, zlib=59847, bz2=0, lzma=0, jpeg=289516
threshold=(100, 100), ssim=0.847899, orig=2097152, zlib=44642, bz2=0, lzma=0, jpeg=278509
