threshold=(0, 0), ssim=0.964823, orig=2129184, zlib=379468, bz2=0, lzma=0, jpeg=501739
threshold=(0, 10), ssim=0.963982, orig=2129184, zlib=372302, bz2=0, lzma=0, jpeg=494791
threshold=(0, 20), ssim=0.959799, orig=2129184, zlib=355799, bz2=0, lzma=0, jpeg=482881
threshold=(0, 30), ssim=0.954892, orig=2129184, zlib=336465, bz2=0, lzma=0, jpeg=469482
threshold=(0, 40), ssim=0.949521, orig=2129184, zlib=315900, bz2=0, lzma=0, jpeg=455035
threshold=(0, 50), ssim=0.944593, orig=2129184, zlib=294646, bz2=0, lzma=0, jpeg=439809
threshold=(0, 60), ssim=0.940035, orig=2129184, zlib=271160, bz2=0, lzma=0, jpeg=423880
threshold=(0, 70), ssim=0.935017, orig=2129184, zlib=247399, bz2=0, lzma=0, jpeg=407441
threshold=(0, 80), ssim=0.930248, orig=2129184, zlib=221247, bz2=0, lzma=0, jpeg=390197
threshold=(0, 90), ssim=0.925683, orig=2129184, zlib=196631, bz2=0, lzma=0, jpeg=372258
threshold=(0, 100), ssim=0.919615, orig=2129184, zlib=171945, bz2=0, lzma=0, jpeg=354724
threshold=(10, 10), ssim=0.962762, orig=2126640, zlib=369649, bz2=0, lzma=0, jpeg=492425
threshold=(10, 20), ssim=0.958612, orig=2126640, zlib=353433, bz2=0, lzma=0, jpeg=480521
threshold=(10, 30), ssim=0.953692, orig=2126640, zlib=333952, bz2=0, lzma=0, jpeg=467124
threshold=(10, 40), ssim=0.948301, orig=2126640, zlib=313195, bz2=0, lzma=0, jpeg=452678
threshold=(10, 50), ssim=0.943382, orig=2126640, zlib=292150, bz2=0, lzma=0, jpeg=437452
threshold=(10, 60), ssim=0.938831, orig=2126640, zlib=268483, bz2=0, lzma=0, jpeg=421522
threshold=(10, 70), ssim=0.933783, orig=2126640, zlib=244852, bz2=0, lzma=0, jpeg=404987
threshold=(10, 80), ssim=0.929022, orig=2126640, zlib=218786, bz2=0, lzma=0, jpeg=387748
threshold=(10, 90), ssim=0.924462, orig=2126640, zlib=194042, bz2=0, lzma=0, jpeg=369796
threshold=(10, 100), ssim=0.918404, orig=2126640, zlib=168989, bz2=0, lzma=0, jpeg=352246
threshold=(20, 20), ssim=0.950747, orig=2123360, zlib=345557, bz2=0, lzma=0, jpeg=475995
threshold=(20, 30), ssim=0.945854, orig=2123360, zlib=326920, bz2=0, lzma=0, jpeg=462591
threshold=(20, 40), ssim=0.940479, orig=2123360, zlib=306960, bz2=0, lzma=0, jpeg=448141
threshold=(20, 50), ssim=0.935565, orig=2123360, zlib=285286, bz2=0, lzma=0, jpeg=432918
