threshold=(0, 0), ssim=0.973553, orig=2129064, zlib=222378, bz2=0, lzma=0, jpeg=435674
threshold=(0, 10), ssim=0.973482, orig=2129064, zlib=222682, bz2=0, lzma=0, jpeg=431591
threshold=(0, 20), ssim=0.973352, orig=2129064, zlib=221845, bz2=0, lzma=0, jpeg=425390
threshold=(0, 30), ssim=0.973223, orig=2129064, zlib=220105, bz2=0, lzma=0, jpeg=418632
threshold=(0, 40), ssim=0.973053, orig=2129064, zlib=216943, bz2=0, lzma=0, jpeg=411463
threshold=(0, 50), ssim=0.972239, orig=2129064, zlib=208401, bz2=0, lzma=0, jpeg=403276
threshold=(0, 60), ssim=0.968520, orig=2129064, zlib=192874, bz2=0, lzma=0, jpeg=392596
threshold=(0, 70), ssim=0.961119, orig=2129064, zlib=171421, bz2=0, lzma=0, jpeg=378387
threshold=(0, 80), ssim=0.951527, orig=2129064, zlib=145942, bz2=0, lzma=0, jpeg=360947
threshold=(0, 90), ssim=0.942870, orig=2129064, zlib=120803, bz2=0, lzma=0, jpeg=341183
threshold=(0, 100), ssim=0.935386, orig=2129064, zlib=92250, bz2=0, lzma=0, jpeg=319196
threshold=(10, 10), ssim=0.973037, orig=2126632, zlib=221762, bz2=0, lzma=0, jpeg=429217
threshold=(10, 20), ssim=0.972937, orig=2126632, zlib=221322, bz2=0, lzma=0, jpeg=423278
threshold=(10, 30), ssim=0.972825, orig=2126632, zlib=219602, bz2=0, lzma=0, jpeg=416665
threshold=(10, 40), ssim=0.972669, orig=2126632, zlib=216399, bz2=0, lzma=0, jpeg=409563
threshold=(10, 50), ssim=0.971860, orig=2126632, zlib=207753, bz2=0, lzma=0, jpeg=401497
threshold=(10, 60), ssim=0.968142, orig=2126632, zlib=192300, bz2=0, lzma=0, jpeg=390850
threshold=(10, 70), ssim=0.960742, orig=2126632, zlib=170922, bz2=0, lzma=0, jpeg=376664
threshold=(10, 80), ssim=0.951149, orig=2126632, zlib=146037, bz2=0, lzma=0, jpeg=359273
threshold=(10, 90), ssim=0.942492, orig=2126632, zlib=120353, bz2=0, lzma=0, jpeg=339592
threshold=(10, 100), ssim=0.935008, orig=2126632, zlib=92054, bz2=0, lzma=0, jpeg=317511
threshold=(20, 20), ssim=0.972559, orig=2123352, zlib=219767, bz2=0, lzma=0, jpeg=420086
threshold=(20, 30), ssim=0.972490, orig=2123352, zlib=218592, bz2=0, lzma=0, jpeg=413826
threshold=(20, 40), ssim=0.972355, orig=2123352, zlib=215349, bz2=0, lzma=0, jpeg=406904
threshold=(20, 50), ssim=0.971553, orig=2123352, zlib=206662, bz2=0, lzma=0, jpeg=398971
threshold=(20, 60), ssim=0.967840, orig=2123352, zlib=191246, bz2=0, lzma=0, jpeg=388370
threshold=(20, 70), ssim=0.960440, orig=2123352, zlib=169674, bz2=0, lzma=0, jpeg=374211
threshold=(20, 80), ssim=0.950847, orig=2123352, zlib=145215, bz2=0, lzma=0, jpeg=356948
threshold=(20, 90), ssim=0.942190, orig=2123352, zlib=119214, bz2=0, lzma=0, jpeg=337240
threshold=(20, 100), ssim=0.934706, orig=2123352, zlib=91065, bz2=0, lzma=0, jpeg=315126
