threshold=(0, 0), ssim=0.960479, orig=2129872, zlib=236253, bz2=0, lzma=0, jpeg=435183
threshold=(0, 10), ssim=0.960393, orig=2129872, zlib=235122, bz2=0, lzma=0, jpeg=429360
threshold=(0, 20), ssim=0.960237, orig=2129872, zlib=233293, bz2=0, lzma=0, jpeg=422730
threshold=(0, 30), ssim=0.959833, orig=2129872, zlib=229596, bz2=0, lzma=0, jpeg=415624
threshold=(0, 40), ssim=0.958875, orig=2129872, zlib=221752, bz2=0, lzma=0, jpeg=407448
threshold=(0, 50), ssim=0.956075, orig=2129872, zlib=208406, bz2=0, lzma=0, jpeg=397492
threshold=(0, 60), ssim=0.949946, orig=2129872, zlib=188990, bz2=0, lzma=0, jpeg=385251
threshold=(0, 70), ssim=0.940579, orig=2129872, zlib=168026, bz2=0, lzma=0, jpeg=371048
threshold=(0, 80), ssim=0.929294, orig=2129872, zlib=145181, bz2=0, lzma=0, jpeg=354950
threshold=(0, 90), ssim=0.916965, orig=2129872, zlib=118932, bz2=0, lzma=0, jpeg=336202
threshold=(0, 100), ssim=0.906951, orig=2129872, zlib=90759, bz2=0, lzma=0, jpeg=314372
threshold=(10, 10), ssim=0.959929, orig=2126640, zlib=234291, bz2=0, lzma=0, jpeg=426311
threshold=(10, 20), ssim=0.959811, orig=2126640, zlib=232854, bz2=0, lzma=0, jpeg=419980
threshold=(10, 30), ssim=0.959422, orig=2126640, zlib=228929, bz2=0, lzma=0, jpeg=413020
threshold=(10, 40), ssim=0.958472, orig=2126640, zlib=221061, bz2=0, lzma=0, jpeg=404962
threshold=(10, 50), ssim=0.955675, orig=2126640, zlib=207870, bz2=0, lzma=0, jpeg=395125
threshold=(10, 60), ssim=0.949547, orig=2126640, zlib=188692, bz2=0, lzma=0, jpeg=382943
threshold=(10, 70), ssim=0.940180, orig=2126640, zlib=167656, bz2=0, lzma=0, jpeg=368773
threshold=(10, 80), ssim=0.928896, orig=2126640, zlib=144503, bz2=0, lzma=0, jpeg=352753
threshold=(10, 90), ssim=0.916567, orig=2126640, zlib=118201, bz2=0, lzma=0, jpeg=333970
threshold=(10, 100), ssim=0.906552, orig=2126640, zlib=90139, bz2=0, lzma=0, jpeg=312200
threshold=(20, 20), ssim=0.959575, orig=2123360, zlib=231071, bz2=0, lzma=0, jpeg=416761
threshold=(20, 30), ssim=0.959231, orig=2123360, zlib=227655, bz2=0, lzma=0, jpeg=410129
threshold=(20, 40), ssim=0.958314, orig=2123360, zlib=219662, bz2=0, lzma=0, jpeg=402235
threshold=(20, 50), ssim=0.955524, orig=2123360, zlib=206518, bz2=0, lzma=0, jpeg=392477
threshold=(20, 60), ssim=0.949405, orig=2123360, zlib=187654, bz2=0, lzma=0, jpeg=380398
threshold=(20, 70), ssim=0.940039, orig=2123360, zlib=166622, bz2=0, lzma=0, jpeg=366266
threshold=(20, 80), ssim=0.928754, orig=2123360, zlib=143541, bz2=0, lzma=0, jpeg=350291
threshold=(20, 90), ssim=0.916425, orig=2123360, zlib=116629, bz2=0, lzma=0, jpeg=331492
threshold=(20, 100), ssim=0.906411, orig=2123360, zlib=88705, bz2=0, lzma=0, jpeg=309800
threshold=(30, 30), ssim=0.958769, orig=2120088, zlib=225392, bz2=0, lzma=0, jpeg=406870
threshold=(30, 40), ssim=0.957903, orig=2120088, zlib=217882, bz2=0, lzma=0, jpeg=399316
threshold=(30, 50), ssim=0.955142, orig=2120088, zlib=204998, bz2=0, lzma=0, jpeg=389673
threshold=(30, 60), ssim=0.949028, orig=2120088, zlib=185964, bz2=0, lzma=0, jpeg=377677
threshold=(30, 70), ssim=0.939663, orig=2120088, zlib=164979, bz2=0, lzma=0, jpeg=363611
threshold=(30, 80), ssim=0.928381, orig=2120088, zlib=141738, bz2=0, lzma=0, jpeg=347682
threshold=(30, 90), ssim=0.916053, orig=2120088, zlib=115377, bz2=0, lzma=0, jpeg=328890
threshold=(30, 100), ssim=0.906039, orig=2120088, zlib=87790, bz2=0, lzma=0, jpeg=307272
threshold=(40, 40), ssim=0.956648, orig=2116808, zlib=214220, bz2=0, lzma=0, jpeg=395833
threshold=(40, 50), ssim=0.953952, orig=2116808, zlib=202544, bz2=0, lzma=0, jpeg=386502
threshold=(40, 60), ssim=0.947849, orig=2116808, zlib=182995, bz2=0, lzma=0, jpeg=374623
threshold=(40, 70), ssim=0.938484, orig=2116808, zlib=162041, bz2=0, lzma=0, jpeg=360667
threshold=(40, 80), ssim=0.927202, orig=2116808, zlib=138726, bz2=0, lzma=0, jpeg=344806
threshold=(40, 90), ssim=0.914875, orig=2116808, zlib=112278, bz2=0, lzma=0, jpeg=326059
threshold=(40, 100), ssim=0.904862, orig=2116808, zlib=84798, bz2=0, lzma=0, jpeg=304496
threshold=(50, 50), ssim=0.950554, orig=2113536, zlib=197296, bz2=0, lzma=0, jpeg=382569
threshold=(50, 60), ssim=0.944492, orig=2113536, zlib=178688, bz2=0, lzma=0, jpeg=371022
threshold=(50, 70), ssim=0.935142, orig=2113536, zlib=157098, bz2=0, lzma=0, jpeg=357199
threshold=(50, 80), ssim=0.923865, orig=2113536, zlib=133953, bz2=0, lzma=0, jpeg=341475
threshold=(50, 90), ssim=0.911542, orig=2113536, zlib=107432, bz2=0, lzma=0, jpeg=322797
threshold=(50, 100), ssim=0.901529, orig=2113536, zlib=79822, bz2=0, lzma=0, jpeg=301321
threshold=(60, 60), ssim=0.937668, orig=2110256, zlib=172507, bz2=0, lzma=0, jpeg=366497
threshold=(60, 70), ssim=0.928326, orig=2110256, zlib=150446, bz2=0, lzma=0, jpeg=353012
threshold=(60, 80), ssim=0.917056, orig=2110256, zlib=126445, bz2=0, lzma=0, jpeg=337448
threshold=(60, 90), ssim=0.904729, orig=2110256, zlib=100111, bz2=0, lzma=0, jpeg=318956
threshold=(60, 100), ssim=0.894718, orig=2110256, zlib=72181, bz2=0, lzma=0, jpeg=297606
threshold=(70, 70), ssim=0.916231, orig=2106984, zlib=141584, bz2=0, lzma=0, jpeg=347435
threshold=(70, 80), ssim=0.904909, orig=2106984, zlib=118015, bz2=0, lzma=0, jpeg=332243
threshold=(70, 90), ssim=0.892549, orig=2106984, zlib=91196, bz2=0, lzma=0, jpeg=314083
threshold=(70, 100), ssim=0.882522, orig=2106984, zlib=63135, bz2=0, lzma=0, jpeg=292921
threshold=(80, 80), ssim=0.886757, orig=2103704, zlib=104854, bz2=0, lzma=0, jpeg=325355
threshold=(80, 90), ssim=0.874268, orig=2103704, zlib=79820, bz2=0, lzma=0, jpeg=307808
threshold=(80, 100), ssim=0.864167, orig=2103704, zlib=50932, bz2=0, lzma=0, jpeg=286916
threshold=(90, 90), ssim=0.850684, orig=2100432, zlib=64874, bz2=0, lzma=0, jpeg=299441
threshold=(90, 100), ssim=0.840365, orig=2100432, zlib=36433, bz2=0, lzma=0, jpeg=279202
threshold=(100, 100), ssim=0.818052, orig=2097152, zlib=18686, bz2=0, lzma=0, jpeg=268094
