threshold=(0, 0), ssim=0.971809, orig=2129856, zlib=180102, bz2=0, lzma=0, jpeg=417681
threshold=(0, 10), ssim=0.971711, orig=2129856, zlib=180299, bz2=0, lzma=0, jpeg=411981
threshold=(0, 20), ssim=0.971595, orig=2129856, zlib=179676, bz2=0, lzma=0, jpeg=405768
threshold=(0, 30), ssim=0.971523, orig=2129856, zlib=178489, bz2=0, lzma=0, jpeg=399181
threshold=(0, 40), ssim=0.971408, orig=2129856, zlib=176901, bz2=0, lzma=0, jpeg=392890
threshold=(0, 50), ssim=0.971277, orig=2129856, zlib=174627, bz2=0, lzma=0, jpeg=386409
threshold=(0, 60), ssim=0.969913, orig=2129856, zlib=167718, bz2=0, lzma=0, jpeg=377938
threshold=(0, 70), ssim=0.965031, orig=2129856, zlib=148878, bz2=0, lzma=0, jpeg=366139
threshold=(0, 80), ssim=0.954818, orig=2129856, zlib=127949, bz2=0, lzma=0, jpeg=350646
threshold=(0, 90), ssim=0.943825, orig=2129856, zlib=102063, bz2=0, lzma=0, jpeg=333012
threshold=(0, 100), ssim=0.934452, orig=2129856, zlib=72707, bz2=0, lzma=0, jpeg=311627
threshold=(10, 10), ssim=0.971326, orig=2126632, zlib=179453, bz2=0, lzma=0, jpeg=408979
threshold=(10, 20), ssim=0.971269, orig=2126632, zlib=179131, bz2=0, lzma=0, jpeg=403061
threshold=(10, 30), ssim=0.971217, orig=2126632, zlib=177884, bz2=0, lzma=0, jpeg=396597
threshold=(10, 40), ssim=0.971108, orig=2126632, zlib=176184, bz2=0, lzma=0, jpeg=390331
threshold=(10, 50), ssim=0.970983, orig=2126632, zlib=173813, bz2=0, lzma=0, jpeg=383863
threshold=(10, 60), ssim=0.969626, orig=2126632, zlib=167264, bz2=0, lzma=0, jpeg=375442
threshold=(10, 70), ssim=0.964745, orig=2126632, zlib=149004, bz2=0, lzma=0, jpeg=363822
threshold=(10, 80), ssim=0.954533, orig=2126632, zlib=127544, bz2=0, lzma=0, jpeg=348365
threshold=(10, 90), ssim=0.943539, orig=2126632, zlib=101866, bz2=0, lzma=0, jpeg=330772
threshold=(10, 100), ssim=0.934167, orig=2126632, zlib=72819, bz2=0, lzma=0, jpeg=309475
threshold=(20, 20), ssim=0.971035, orig=2123360, zlib=177910, bz2=0, lzma=0, jpeg=399929
threshold=(20, 30), ssim=0.971002, orig=2123360, zlib=176885, bz2=0, lzma=0, jpeg=393758
threshold=(20, 40), ssim=0.970904, orig=2123360, zlib=175188, bz2=0, lzma=0, jpeg=387533
threshold=(20, 50), ssim=0.970780, orig=2123360, zlib=173374, bz2=0, lzma=0, jpeg=381107
threshold=(20, 60), ssim=0.969426, orig=2123360, zlib=166529, bz2=0, lzma=0, jpeg=372822
threshold=(20, 70), ssim=0.964545, orig=2123360, zlib=148746, bz2=0, lzma=0, jpeg=361261
threshold=(20, 80), ssim=0.954332, orig=2123360, zlib=127046, bz2=0, lzma=0, jpeg=345949
threshold=(20, 90), ssim=0.943339, orig=2123360, zlib=101209, bz2=0, lzma=0, jpeg=328397
threshold=(20, 100), ssim=0.933967, orig=2123360, zlib=72446, bz2=0, lzma=0, jpeg=307210
threshold=(30, 30), ssim=0.970714, orig=2120080, zlib=175487, bz2=0, lzma=0, jpeg=390586
threshold=(30, 40), ssim=0.970633, orig=2120080, zlib=173919, bz2=0, lzma=0, jpeg=384553
threshold=(30, 50), ssim=0.970518, orig=2120080, zlib=173027, bz2=0, lzma=0, jpeg=378206
threshold=(30, 60), ssim=0.969166, orig=2120080, zlib=165545, bz2=0, lzma=0, jpeg=370096
