threshold=(0, 0), ssim=0.985616, orig=2129912, zlib=122053, bz2=0, lzma=0, jpeg=380837
threshold=(0, 10), ssim=0.985582, orig=2129912, zlib=120352, bz2=0, lzma=0, jpeg=376566
threshold=(0, 20), ssim=0.985535, orig=2129912, zlib=118426, bz2=0, lzma=0, jpeg=372055
threshold=(0, 30), ssim=0.985508, orig=2129912, zlib=116383, bz2=0, lzma=0, jpeg=367379
threshold=(0, 40), ssim=0.985518, orig=2129912, zlib=113275, bz2=0, lzma=0, jpeg=362166
threshold=(0, 50), ssim=0.985525, orig=2129912, zlib=111749, bz2=0, lzma=0, jpeg=356911
threshold=(0, 60), ssim=0.985559, orig=2129912, zlib=109226, bz2=0, lzma=0, jpeg=351192
threshold=(0, 70), ssim=0.985571, orig=2129912, zlib=105490, bz2=0, lzma=0, jpeg=344617
threshold=(0, 80), ssim=0.984793, orig=2129912, zlib=98639, bz2=0, lzma=0, jpeg=336173
threshold=(0, 90), ssim=0.975794, orig=2129912, zlib=77785, bz2=0, lzma=0, jpeg=320320
threshold=(0, 100), ssim=0.969052, orig=2129912, zlib=54748, bz2=0, lzma=0, jpeg=301405
threshold=(10, 10), ssim=0.985132, orig=2126640, zlib=119256, bz2=0, lzma=0, jpeg=373706
threshold=(10, 20), ssim=0.985101, orig=2126640, zlib=117640, bz2=0, lzma=0, jpeg=369523
threshold=(10, 30), ssim=0.985082, orig=2126640, zlib=115533, bz2=0, lzma=0, jpeg=364980
threshold=(10, 40), ssim=0.985100, orig=2126640, zlib=113217, bz2=0, lzma=0, jpeg=359877
threshold=(10, 50), ssim=0.985109, orig=2126640, zlib=111411, bz2=0, lzma=0, jpeg=354666
threshold=(10, 60), ssim=0.985143, orig=2126640, zlib=108790, bz2=0, lzma=0, jpeg=349004
threshold=(10, 70), ssim=0.985155, orig=2126640, zlib=104797, bz2=0, lzma=0, jpeg=342492
threshold=(10, 80), ssim=0.984379, orig=2126640, zlib=97848, bz2=0, lzma=0, jpeg=334166
threshold=(10, 90), ssim=0.975380, orig=2126640, zlib=76852, bz2=0, lzma=0, jpeg=318406
threshold=(10, 100), ssim=0.968638, orig=2126640, zlib=53702, bz2=0, lzma=0, jpeg=299561
threshold=(20, 20), ssim=0.984755, orig=2123360, zlib=116201, bz2=0, lzma=0, jpeg=366551
threshold=(20, 30), ssim=0.984750, orig=2123360, zlib=114482, bz2=0, lzma=0, jpeg=362394
threshold=(20, 40), ssim=0.984776, orig=2123360, zlib=112854, bz2=0, lzma=0, jpeg=357446
threshold=(20, 50), ssim=0.984786, orig=2123360, zlib=110862, bz2=0, lzma=0, jpeg=352377
threshold=(20, 60), ssim=0.984824, orig=2123360, zlib=107974, bz2=0, lzma=0, jpeg=346773
threshold=(20, 70), ssim=0.984838, orig=2123360, zlib=104010, bz2=0, lzma=0, jpeg=340344
threshold=(20, 80), ssim=0.984061, orig=2123360, zlib=96964, bz2=0, lzma=0, jpeg=332134
threshold=(20, 90), ssim=0.975062, orig=2123360, zlib=75860, bz2=0, lzma=0, jpeg=316484
threshold=(20, 100), ssim=0.968320, orig=2123360, zlib=52408, bz2=0, lzma=0, jpeg=297687
threshold=(30, 30), ssim=0.984563, orig=2120088, zlib=113280, bz2=0, lzma=0, jpeg=359469
threshold=(30, 40), ssim=0.984606, orig=2120088, zlib=112290, bz2=0, lzma=0, jpeg=354915
threshold=(30, 50), ssim=0.984626, orig=2120088, zlib=110133, bz2=0, lzma=0, jpeg=349984
threshold=(30, 60), ssim=0.984669, orig=2120088, zlib=107126, bz2=0, lzma=0, jpeg=344500
threshold=(30, 70), ssim=0.984685, orig=2120088, zlib=103129, bz2=0, lzma=0, jpeg=338189
threshold=(30, 80), ssim=0.983910, orig=2120088, zlib=96006, bz2=0, lzma=0, jpeg=330073
threshold=(30, 90), ssim=0.974911, orig=2120088, zlib=74701, bz2=0, lzma=0, jpeg=314528
threshold=(30, 100), ssim=0.968171, orig=2120088, zlib=51646, bz2=0, lzma=0, jpeg=295784
threshold=(40, 40), ssim=0.984549, orig=2116792, zlib=111075, bz2=0, lzma=0, jpeg=351981
threshold=(40, 50), ssim=0.984589, orig=2116792, zlib=109097, bz2=0, lzma=0, jpeg=347408
threshold=(40, 60), ssim=0.984643, orig=2116792, zlib=106132, bz2=0, lzma=0, jpeg=342109
threshold=(40, 70), ssim=0.984667, orig=2116792, zlib=102036, bz2=0, lzma=0, jpeg=335875
threshold=(40, 80), ssim=0.983894, orig=2116792, zlib=94852, bz2=0, lzma=0, jpeg=327915
threshold=(40, 90), ssim=0.974896, orig=2116792, zlib=74217, bz2=0, lzma=0, jpeg=312447
threshold=(40, 100), ssim=0.968157, orig=2116792, zlib=50623, bz2=0, lzma=0, jpeg=293772
threshold=(50, 50), ssim=0.984629, orig=2113528, zlib=107487, bz2=0, lzma=0, jpeg=344555
threshold=(50, 60), ssim=0.984698, orig=2113528, zlib=104947, bz2=0, lzma=0, jpeg=339629
threshold=(50, 70), ssim=0.984732, orig=2113528, zlib=100895, bz2=0, lzma=0, jpeg=333581
threshold=(50, 80), ssim=0.983961, orig=2113528, zlib=93665, bz2=0, lzma=0, jpeg=325751
threshold=(50, 90), ssim=0.974965, orig=2113528, zlib=73491, bz2=0, lzma=0, jpeg=310382
