threshold=(0, 0), ssim=0.980818, orig=2129400, zlib=217402, bz2=0, lzma=0, jpeg=414159
threshold=(0, 10), ssim=0.980658, orig=2129400, zlib=214923, bz2=0, lzma=0, jpeg=408880
threshold=(0, 20), ssim=0.980106, orig=2129400, zlib=208543, bz2=0, lzma=0, jpeg=401981
threshold=(0, 30), ssim=0.978768, orig=2129400, zlib=199623, bz2=0, lzma=0, jpeg=394248
threshold=(0, 40), ssim=0.976644, orig=2129400, zlib=187143, bz2=0, lzma=0, jpeg=385200
threshold=(0, 50), ssim=0.974061, orig=2129400, zlib=174408, bz2=0, lzma=0, jpeg=375386
threshold=(0, 60), ssim=0.971140, orig=2129400, zlib=159054, bz2=0, lzma=0, jpeg=364746
threshold=(0, 70), ssim=0.968159, orig=2129400, zlib=142232, bz2=0, lzma=0, jpeg=353101
threshold=(0, 80), ssim=0.965097, orig=2129400, zlib=123738, bz2=0, lzma=0, jpeg=340911
threshold=(0, 90), ssim=0.962350, orig=2129400, zlib=104353, bz2=0, lzma=0, jpeg=327472
threshold=(0, 100), ssim=0.959571, orig=2129400, zlib=84063, bz2=0, lzma=0, jpeg=312748
threshold=(10, 10), ssim=0.980278, orig=2126640, zlib=213741, bz2=0, lzma=0, jpeg=406374
threshold=(10, 20), ssim=0.979774, orig=2126640, zlib=207716, bz2=0, lzma=0, jpeg=399628
threshold=(10, 30), ssim=0.978460, orig=2126640, zlib=198782, bz2=0, lzma=0, jpeg=391999
threshold=(10, 40), ssim=0.976345, orig=2126640, zlib=186161, bz2=0, lzma=0, jpeg=383003
threshold=(10, 50), ssim=0.973772, orig=2126640, zlib=173473, bz2=0, lzma=0, jpeg=373249
threshold=(10, 60), ssim=0.970853, orig=2126640, zlib=158168, bz2=0, lzma=0, jpeg=362706
threshold=(10, 70), ssim=0.967880, orig=2126640, zlib=141196, bz2=0, lzma=0, jpeg=351107
threshold=(10, 80), ssim=0.964823, orig=2126640, zlib=122987, bz2=0, lzma=0, jpeg=338938
threshold=(10, 90), ssim=0.962078, orig=2126640, zlib=103668, bz2=0, lzma=0, jpeg=325549
threshold=(10, 100), ssim=0.959300, orig=2126640, zlib=82576, bz2=0, lzma=0, jpeg=310825
threshold=(20, 20), ssim=0.978918, orig=2123360, zlib=204730, bz2=0, lzma=0, jpeg=396533
threshold=(20, 30), ssim=0.977652, orig=2123360, zlib=196581, bz2=0, lzma=0, jpeg=389065
threshold=(20, 40), ssim=0.975565, orig=2123360, zlib=183715, bz2=0, lzma=0, jpeg=380209
threshold=(20, 50), ssim=0.973010, orig=2123360, zlib=171438, bz2=0, lzma=0, jpeg=370532
threshold=(20, 60), ssim=0.970103, orig=2123360, zlib=155943, bz2=0, lzma=0, jpeg=360046
threshold=(20, 70), ssim=0.967147, orig=2123360, zlib=139360, bz2=0, lzma=0, jpeg=348562
threshold=(20, 80), ssim=0.964097, orig=2123360, zlib=120660, bz2=0, lzma=0, jpeg=336416
threshold=(20, 90), ssim=0.961357, orig=2123360, zlib=101623, bz2=0, lzma=0, jpeg=323061
threshold=(20, 100), ssim=0.958585, orig=2123360, zlib=80541, bz2=0, lzma=0, jpeg=308380
threshold=(30, 30), ssim=0.975313, orig=2120088, zlib=192234, bz2=0, lzma=0, jpeg=385586
threshold=(30, 40), ssim=0.973273, orig=2120088, zlib=179934, bz2=0, lzma=0, jpeg=376895
threshold=(30, 50), ssim=0.970745, orig=2120088, zlib=167806, bz2=0, lzma=0, jpeg=367355
threshold=(30, 60), ssim=0.967850, orig=2120088, zlib=152261, bz2=0, lzma=0, jpeg=356958
threshold=(30, 70), ssim=0.964904, orig=2120088, zlib=135980, bz2=0, lzma=0, jpeg=345542
threshold=(30, 80), ssim=0.961865, orig=2120088, zlib=116861, bz2=0, lzma=0, jpeg=333463
threshold=(30, 90), ssim=0.959138, orig=2120088, zlib=97905, bz2=0, lzma=0, jpeg=320199
threshold=(30, 100), ssim=0.956378, orig=2120088, zlib=76817, bz2=0, lzma=0, jpeg=305548
threshold=(40, 40), ssim=0.969037, orig=2116808, zlib=175241, bz2=0, lzma=0, jpeg=373039
threshold=(40, 50), ssim=0.966554, orig=2116808, zlib=163254, bz2=0, lzma=0, jpeg=363669
threshold=(40, 60), ssim=0.963687, orig=2116808, zlib=147434, bz2=0, lzma=0, jpeg=353387
threshold=(40, 70), ssim=0.960749, orig=2116808, zlib=131674, bz2=0, lzma=0, jpeg=342110
threshold=(40, 80), ssim=0.957682, orig=2116808, zlib=112998, bz2=0, lzma=0, jpeg=330093
threshold=(40, 90), ssim=0.954961, orig=2116808, zlib=93035, bz2=0, lzma=0, jpeg=316895
threshold=(40, 100), ssim=0.952214, orig=2116808, zlib=72260, bz2=0, lzma=0, jpeg=302326
threshold=(50, 50), ssim=0.961380, orig=2113536, zlib=156787, bz2=0, lzma=0, jpeg=359442
threshold=(50, 60), ssim=0.958556, orig=2113536, zlib=143096, bz2=0, lzma=0, jpeg=349349
threshold=(50, 70), ssim=0.955637, orig=2113536, zlib=126212, bz2=0, lzma=0, jpeg=338243
threshold=(50, 80), ssim=0.952587, orig=2113536, zlib=108218, bz2=0, lzma=0, jpeg=326325
threshold=(50, 90), ssim=0.949874, orig=2113536, zlib=87703, bz2=0, lzma=0, jpeg=313216
threshold=(50, 100), ssim=0.947137, orig=2113536, zlib=66776, bz2=0, lzma=0, jpeg=298754
threshold=(60, 60), ssim=0.951777, orig=2110256, zlib=135965, bz2=0, lzma=0, jpeg=344682
threshold=(60, 70), ssim=0.948897, orig=2110256, zlib=119892, bz2=0, lzma=0, jpeg=333840
threshold=(60, 80), ssim=0.945858, orig=2110256, zlib=101726, bz2=0, lzma=0, jpeg=322050
threshold=(60, 90), ssim=0.943161, orig=2110256, zlib=82579, bz2=0, lzma=0, jpeg=309054
threshold=(60, 100), ssim=0.940436, orig=2110256, zlib=60374, bz2=0, lzma=0, jpeg=294713
threshold=(70, 70), ssim=0.941002, orig=2106984, zlib=112773, bz2=0, lzma=0, jpeg=328765
threshold=(70, 80), ssim=0.938012, orig=2106984, zlib=94183, bz2=0, lzma=0, jpeg=317196
threshold=(70, 90), ssim=0.935326, orig=2106984, zlib=75047, bz2=0, lzma=0, jpeg=304360
threshold=(70, 100), ssim=0.932615, orig=2106984, zlib=54165, bz2=0, lzma=0, jpeg=290147
threshold=(80, 80), ssim=0.930389, orig=2103704, zlib=86514, bz2=0, lzma=0, jpeg=311680
threshold=(80, 90), ssim=0.927720, orig=2103704, zlib=67172, bz2=0, lzma=0, jpeg=299184
threshold=(80, 100), ssim=0.925019, orig=2103704, zlib=45569, bz2=0, lzma=0, jpeg=285172
threshold=(90, 90), ssim=0.919453, orig=2100432, zlib=57724, bz2=0, lzma=0, jpeg=292986
threshold=(90, 100), ssim=0.916773, orig=2100432, zlib=37238, bz2=0, lzma=0, jpeg=279250
threshold=(100, 100), ssim=0.908992, orig=2097152, zlib=25796, bz2=0, lzma=0, jpeg=271368
