threshold=(0, 0), ssim=0.978658, orig=2129912, zlib=324380, bz2=0, lzma=0, jpeg=468842
threshold=(0, 10), ssim=0.977935, orig=2129912, zlib=312441, bz2=0, lzma=0, jpeg=461989
threshold=(0, 20), ssim=0.975297, orig=2129912, zlib=299129, bz2=0, lzma=0, jpeg=452390
threshold=(0, 30), ssim=0.971860, orig=2129912, zlib=282162, bz2=0, lzma=0, jpeg=441288
threshold=(0, 40), ssim=0.968022, orig=2129912, zlib=263789, bz2=0, lzma=0, jpeg=429246
threshold=(0, 50), ssim=0.964772, orig=2129912, zlib=245329, bz2=0, lzma=0, jpeg=416874
threshold=(0, 60), ssim=0.961246, orig=2129912, zlib=224951, bz2=0, lzma=0, jpeg=402967
threshold=(0, 70), ssim=0.957384, orig=2129912, zlib=203746, bz2=0, lzma=0, jpeg=387621
threshold=(0, 80), ssim=0.953671, orig=2129912, zlib=181970, bz2=0, lzma=0, jpeg=371195
threshold=(0, 90), ssim=0.949818, orig=2129912, zlib=158921, bz2=0, lzma=0, jpeg=354661
threshold=(0, 100), ssim=0.946872, orig=2129912, zlib=140647, bz2=0, lzma=0, jpeg=339121
threshold=(10, 10), ssim=0.977229, orig=2126640, zlib=310761, bz2=0, lzma=0, jpeg=458648
threshold=(10, 20), ssim=0.974618, orig=2126640, zlib=296925, bz2=0, lzma=0, jpeg=449154
threshold=(10, 30), ssim=0.971199, orig=2126640, zlib=279878, bz2=0, lzma=0, jpeg=438112
threshold=(10, 40), ssim=0.967372, orig=2126640, zlib=261421, bz2=0, lzma=0, jpeg=426159
threshold=(10, 50), ssim=0.964130, orig=2126640, zlib=242734, bz2=0, lzma=0, jpeg=413896
threshold=(10, 60), ssim=0.960607, orig=2126640, zlib=222465, bz2=0, lzma=0, jpeg=400047
threshold=(10, 70), ssim=0.956749, orig=2126640, zlib=200941, bz2=0, lzma=0, jpeg=384765
threshold=(10, 80), ssim=0.953038, orig=2126640, zlib=179150, bz2=0, lzma=0, jpeg=368423
threshold=(10, 90), ssim=0.949184, orig=2126640, zlib=156672, bz2=0, lzma=0, jpeg=351966
threshold=(10, 100), ssim=0.946251, orig=2126640, zlib=136863, bz2=0, lzma=0, jpeg=336349
threshold=(20, 20), ssim=0.969327, orig=2123360, zlib=290692, bz2=0, lzma=0, jpeg=444838
threshold=(20, 30), ssim=0.965949, orig=2123360, zlib=274345, bz2=0, lzma=0, jpeg=433957
threshold=(20, 40), ssim=0.962149, orig=2123360, zlib=255677, bz2=0, lzma=0, jpeg=422136
threshold=(20, 50), ssim=0.958928, orig=2123360, zlib=237134, bz2=0, lzma=0, jpeg=409980
threshold=(20, 60), ssim=0.955413, orig=2123360, zlib=216826, bz2=0, lzma=0, jpeg=396226
threshold=(20, 70), ssim=0.951569, orig=2123360, zlib=195668, bz2=0, lzma=0, jpeg=380992
threshold=(20, 80), ssim=0.947862, orig=2123360, zlib=172466, bz2=0, lzma=0, jpeg=364699
threshold=(20, 90), ssim=0.944008, orig=2123360, zlib=150741, bz2=0, lzma=0, jpeg=348309
threshold=(20, 100), ssim=0.941078, orig=2123360, zlib=131355, bz2=0, lzma=0, jpeg=332736
threshold=(30, 30), ssim=0.957718, orig=2120088, zlib=266669, bz2=0, lzma=0, jpeg=428841
threshold=(30, 40), ssim=0.953937, orig=2120088, zlib=249531, bz2=0, lzma=0, jpeg=417216
threshold=(30, 50), ssim=0.950738, orig=2120088, zlib=229917, bz2=0, lzma=0, jpeg=405272
threshold=(30, 60), ssim=0.947234, orig=2120088, zlib=209934, bz2=0, lzma=0, jpeg=391584
threshold=(30, 70), ssim=0.943396, orig=2120088, zlib=189021, bz2=0, lzma=0, jpeg=376432
threshold=(30, 80), ssim=0.939690, orig=2120088, zlib=166415, bz2=0, lzma=0, jpeg=360223
threshold=(30, 90), ssim=0.935852, orig=2120088, zlib=143508, bz2=0, lzma=0, jpeg=343880
threshold=(30, 100), ssim=0.932926, orig=2120088, zlib=123881, bz2=0, lzma=0, jpeg=328390
threshold=(40, 40), ssim=0.944934, orig=2116808, zlib=240613, bz2=0, lzma=0, jpeg=411684
threshold=(40, 50), ssim=0.941747, orig=2116808, zlib=223202, bz2=0, lzma=0, jpeg=399977
threshold=(40, 60), ssim=0.938246, orig=2116808, zlib=201778, bz2=0, lzma=0, jpeg=386430
threshold=(40, 70), ssim=0.934420, orig=2116808, zlib=180618, bz2=0, lzma=0, jpeg=371350
threshold=(40, 80), ssim=0.930719, orig=2116808, zlib=158111, bz2=0, lzma=0, jpeg=355231
threshold=(40, 90), ssim=0.926907, orig=2116808, zlib=136112, bz2=0, lzma=0, jpeg=338919
threshold=(40, 100), ssim=0.923990, orig=2116808, zlib=115816, bz2=0, lzma=0, jpeg=323531
threshold=(50, 50), ssim=0.932044, orig=2113536, zlib=213558, bz2=0, lzma=0, jpeg=394051
threshold=(50, 60), ssim=0.928555, orig=2113536, zlib=194112, bz2=0, lzma=0, jpeg=380749
threshold=(50, 70), ssim=0.924731, orig=2113536, zlib=173067, bz2=0, lzma=0, jpeg=365805
threshold=(50, 80), ssim=0.921035, orig=2113536, zlib=149401, bz2=0, lzma=0, jpeg=349774
threshold=(50, 90), ssim=0.917177, orig=2113536, zlib=126667, bz2=0, lzma=0, jpeg=333502
threshold=(50, 100), ssim=0.914285, orig=2113536, zlib=107598, bz2=0, lzma=0, jpeg=318240
threshold=(60, 60), ssim=0.916698, orig=2110256, zlib=182671, bz2=0, lzma=0, jpeg=373937
threshold=(60, 70), ssim=0.912863, orig=2110256, zlib=162384, bz2=0, lzma=0, jpeg=359196
threshold=(60, 80), ssim=0.909173, orig=2110256, zlib=139735, bz2=0, lzma=0, jpeg=343295
threshold=(60, 90), ssim=0.905324, orig=2110256, zlib=117845, bz2=0, lzma=0, jpeg=327115
threshold=(60, 100), ssim=0.902449, orig=2110256, zlib=97015, bz2=0, lzma=0, jpeg=311997
threshold=(70, 70), ssim=0.900453, orig=2106984, zlib=149824, bz2=0, lzma=0, jpeg=351192
threshold=(70, 80), ssim=0.896757, orig=2106984, zlib=127296, bz2=0, lzma=0, jpeg=335480
threshold=(70, 90), ssim=0.892880, orig=2106984, zlib=104894, bz2=0, lzma=0, jpeg=319407
threshold=(70, 100), ssim=0.890032, orig=2106984, zlib=85105, bz2=0, lzma=0, jpeg=304490
threshold=(80, 80), ssim=0.884769, orig=2103704, zlib=112317, bz2=0, lzma=0, jpeg=326795
threshold=(80, 90), ssim=0.880931, orig=2103704, zlib=92013, bz2=0, lzma=0, jpeg=310907
threshold=(80, 100), ssim=0.878092, orig=2103704, zlib=72263, bz2=0, lzma=0, jpeg=296149
threshold=(90, 90), ssim=0.870570, orig=2100432, zlib=77822, bz2=0, lzma=0, jpeg=301914
threshold=(90, 100), ssim=0.867752, orig=2100432, zlib=58321, bz2=0, lzma=0, jpeg=287311
threshold=(100, 100), ssim=0.857906, orig=2097152, zlib=47487, bz2=0, lzma=0, jpeg=278164
