threshold=(0, 0), ssim=0.968154, orig=2129912, zlib=397143, bz2=0, lzma=0, jpeg=515320
threshold=(0, 10), ssim=0.962530, orig=2129912, zlib=377795, bz2=0, lzma=0, jpeg=502642
threshold=(0, 20), ssim=0.956014, orig=2129912, zlib=357167, bz2=0, lzma=0, jpeg=488113
threshold=(0, 30), ssim=0.949375, orig=2129912, zlib=336257, bz2=0, lzma=0, jpeg=472892
threshold=(0, 40), ssim=0.942997, orig=2129912, zlib=315311, bz2=0, lzma=0, jpeg=457282
threshold=(0, 50), ssim=0.936835, orig=2129912, zlib=292744, bz2=0, lzma=0, jpeg=441210
threshold=(0, 60), ssim=0.931001, orig=2129912, zlib=270302, bz2=0, lzma=0, jpeg=424420
threshold=(0, 70), ssim=0.925465, orig=2129912, zlib=247379, bz2=0, lzma=0, jpeg=407050
threshold=(0, 80), ssim=0.920351, orig=2129912, zlib=223479, bz2=0, lzma=0, jpeg=389249
threshold=(0, 90), ssim=0.915994, orig=2129912, zlib=199484, bz2=0, lzma=0, jpeg=370885
threshold=(0, 100), ssim=0.912597, orig=2129912, zlib=175024, bz2=0, lzma=0, jpeg=350625
threshold=(10, 10), ssim=0.954324, orig=2126640, zlib=370419, bz2=0, lzma=0, jpeg=498004
threshold=(10, 20), ssim=0.947845, orig=2126640, zlib=350490, bz2=0, lzma=0, jpeg=483767
threshold=(10, 30), ssim=0.941217, orig=2126640, zlib=329511, bz2=0, lzma=0, jpeg=468638
threshold=(10, 40), ssim=0.934848, orig=2126640, zlib=308502, bz2=0, lzma=0, jpeg=453097
threshold=(10, 50), ssim=0.928691, orig=2126640, zlib=285655, bz2=0, lzma=0, jpeg=437042
threshold=(10, 60), ssim=0.922861, orig=2126640, zlib=263257, bz2=0, lzma=0, jpeg=420397
threshold=(10, 70), ssim=0.917329, orig=2126640, zlib=240109, bz2=0, lzma=0, jpeg=403089
threshold=(10, 80), ssim=0.912220, orig=2126640, zlib=216434, bz2=0, lzma=0, jpeg=385317
threshold=(10, 90), ssim=0.907866, orig=2126640, zlib=192455, bz2=0, lzma=0, jpeg=366978
threshold=(10, 100), ssim=0.904467, orig=2126640, zlib=167344, bz2=0, lzma=0, jpeg=346711
threshold=(20, 20), ssim=0.933360, orig=2123360, zlib=340997, bz2=0, lzma=0, jpeg=477920
threshold=(20, 30), ssim=0.926722, orig=2123360, zlib=320425, bz2=0, lzma=0, jpeg=463066
threshold=(20, 40), ssim=0.920350, orig=2123360, zlib=299146, bz2=0, lzma=0, jpeg=447642
threshold=(20, 50), ssim=0.914197, orig=2123360, zlib=276311, bz2=0, lzma=0, jpeg=431593
threshold=(20, 60), ssim=0.908367, orig=2123360, zlib=254369, bz2=0, lzma=0, jpeg=415182
threshold=(20, 70), ssim=0.902840, orig=2123360, zlib=231107, bz2=0, lzma=0, jpeg=397919
threshold=(20, 80), ssim=0.897729, orig=2123360, zlib=206996, bz2=0, lzma=0, jpeg=380222
threshold=(20, 90), ssim=0.893377, orig=2123360, zlib=182751, bz2=0, lzma=0, jpeg=361941
threshold=(20, 100), ssim=0.889985, orig=2123360, zlib=157888, bz2=0, lzma=0, jpeg=341743
threshold=(30, 30), ssim=0.908705, orig=2120088, zlib=309004, bz2=0, lzma=0, jpeg=456194
threshold=(30, 40), ssim=0.902294, orig=2120088, zlib=288674, bz2=0, lzma=0, jpeg=441023
threshold=(30, 50), ssim=0.896118, orig=2120088, zlib=265167, bz2=0, lzma=0, jpeg=425140
threshold=(30, 60), ssim=0.890277, orig=2120088, zlib=243342, bz2=0, lzma=0, jpeg=408914
threshold=(30, 70), ssim=0.884744, orig=2120088, zlib=219997, bz2=0, lzma=0, jpeg=391773
threshold=(30, 80), ssim=0.879626, orig=2120088, zlib=196817, bz2=0, lzma=0, jpeg=374146
threshold=(30, 90), ssim=0.875272, orig=2120088, zlib=172373, bz2=0, lzma=0, jpeg=355959
threshold=(30, 100), ssim=0.871882, orig=2120088, zlib=147041, bz2=0, lzma=0, jpeg=335898
threshold=(40, 40), ssim=0.883370, orig=2116808, zlib=275375, bz2=0, lzma=0, jpeg=433352
