threshold=(0, 0), ssim=0.965961, orig=2129912, zlib=429947, bz2=0, lzma=0, jpeg=523949
threshold=(0, 10), ssim=0.963632, orig=2129912, zlib=415218, bz2=0, lzma=0, jpeg=515355
threshold=(0, 20), ssim=0.958630, orig=2129912, zlib=396254, bz2=0, lzma=0, jpeg=503378
threshold=(0, 30), ssim=0.953007, orig=2129912, zlib=374959, bz2=0, lzma=0, jpeg=489841
threshold=(0, 40), ssim=0.947217, orig=2129912, zlib=351569, bz2=0, lzma=0, jpeg=475228
threshold=(0, 50), ssim=0.941227, orig=2129912, zlib=328165, bz2=0, lzma=0, jpeg=459226
threshold=(0, 60), ssim=0.935436, orig=2129912, zlib=302842, bz2=0, lzma=0, jpeg=442322
threshold=(0, 70), ssim=0.929333, orig=2129912, zlib=276969, bz2=0, lzma=0, jpeg=424129
threshold=(0, 80), ssim=0.923035, orig=2129912, zlib=248495, bz2=0, lzma=0, jpeg=404338
threshold=(0, 90), ssim=0.917025, orig=2129912, zlib=218607, bz2=0, lzma=0, jpeg=382982
threshold=(0, 100), ssim=0.911504, orig=2129912, zlib=190087, bz2=0, lzma=0, jpeg=361925
threshold=(10, 10), ssim=0.959821, orig=2126640, zlib=410408, bz2=0, lzma=0, jpeg=511656
threshold=(10, 20), ssim=0.954861, orig=2126640, zlib=391722, bz2=0, lzma=0, jpeg=499788
threshold=(10, 30), ssim=0.949244, orig=2126640, zlib=370013, bz2=0, lzma=0, jpeg=486298
threshold=(10, 40), ssim=0.943462, orig=2126640, zlib=346625, bz2=0, lzma=0, jpeg=471708
threshold=(10, 50), ssim=0.937474, orig=2126640, zlib=323194, bz2=0, lzma=0, jpeg=455696
threshold=(10, 60), ssim=0.931685, orig=2126640, zlib=297795, bz2=0, lzma=0, jpeg=438838
threshold=(10, 70), ssim=0.925583, orig=2126640, zlib=271959, bz2=0, lzma=0, jpeg=420665
threshold=(10, 80), ssim=0.919287, orig=2126640, zlib=243573, bz2=0, lzma=0, jpeg=400882
threshold=(10, 90), ssim=0.913278, orig=2126640, zlib=213824, bz2=0, lzma=0, jpeg=379543
threshold=(10, 100), ssim=0.907762, orig=2126640, zlib=184245, bz2=0, lzma=0, jpeg=358476
threshold=(20, 20), ssim=0.943732, orig=2123360, zlib=382786, bz2=0, lzma=0, jpeg=494364
threshold=(20, 30), ssim=0.938103, orig=2123360, zlib=362033, bz2=0, lzma=0, jpeg=480984
threshold=(20, 40), ssim=0.932327, orig=2123360, zlib=338633, bz2=0, lzma=0, jpeg=466442
threshold=(20, 50), ssim=0.926341, orig=2123360, zlib=314526, bz2=0, lzma=0, jpeg=450479
threshold=(20, 60), ssim=0.920559, orig=2123360, zlib=289160, bz2=0, lzma=0, jpeg=433676
threshold=(20, 70), ssim=0.914453, orig=2123360, zlib=263342, bz2=0, lzma=0, jpeg=415519
threshold=(20, 80), ssim=0.908157, orig=2123360, zlib=234752, bz2=0, lzma=0, jpeg=395776
threshold=(20, 90), ssim=0.902150, orig=2123360, zlib=205027, bz2=0, lzma=0, jpeg=374482
threshold=(20, 100), ssim=0.896639, orig=2123360, zlib=175450, bz2=0, lzma=0, jpeg=353466
threshold=(30, 30), ssim=0.924360, orig=2120088, zlib=351042, bz2=0, lzma=0, jpeg=474612
threshold=(30, 40), ssim=0.918559, orig=2120088, zlib=328776, bz2=0, lzma=0, jpeg=460148
threshold=(30, 50), ssim=0.912552, orig=2120088, zlib=305321, bz2=0, lzma=0, jpeg=444254
threshold=(30, 60), ssim=0.906768, orig=2120088, zlib=279864, bz2=0, lzma=0, jpeg=427500
threshold=(30, 70), ssim=0.900659, orig=2120088, zlib=253782, bz2=0, lzma=0, jpeg=409416
threshold=(30, 80), ssim=0.894362, orig=2120088, zlib=225121, bz2=0, lzma=0, jpeg=389736
threshold=(30, 90), ssim=0.888354, orig=2120088, zlib=195419, bz2=0, lzma=0, jpeg=368497
threshold=(30, 100), ssim=0.882845, orig=2120088, zlib=165820, bz2=0, lzma=0, jpeg=347519
threshold=(40, 40), ssim=0.904671, orig=2116808, zlib=317155, bz2=0, lzma=0, jpeg=453206
threshold=(40, 50), ssim=0.898627, orig=2116808, zlib=293243, bz2=0, lzma=0, jpeg=437430
threshold=(40, 60), ssim=0.892836, orig=2116808, zlib=268199, bz2=0, lzma=0, jpeg=420735
threshold=(40, 70), ssim=0.886718, orig=2116808, zlib=242073, bz2=0, lzma=0, jpeg=402684
threshold=(40, 80), ssim=0.880418, orig=2116808, zlib=213357, bz2=0, lzma=0, jpeg=383075
threshold=(40, 90), ssim=0.874398, orig=2116808, zlib=183297, bz2=0, lzma=0, jpeg=361898
threshold=(40, 100), ssim=0.868893, orig=2116808, zlib=154035, bz2=0, lzma=0, jpeg=340960
threshold=(50, 50), ssim=0.883885, orig=2113536, zlib=280854, bz2=0, lzma=0, jpeg=429735
threshold=(50, 60), ssim=0.878051, orig=2113536, zlib=256521, bz2=0, lzma=0, jpeg=413103
threshold=(50, 70), ssim=0.871908, orig=2113536, zlib=230253, bz2=0, lzma=0, jpeg=395104
threshold=(50, 80), ssim=0.865590, orig=2113536, zlib=201658, bz2=0, lzma=0, jpeg=375553
threshold=(50, 90), ssim=0.859565, orig=2113536, zlib=171732, bz2=0, lzma=0, jpeg=354434
threshold=(50, 100), ssim=0.854054, orig=2113536, zlib=142053, bz2=0, lzma=0, jpeg=333563
threshold=(60, 60), ssim=0.863331, orig=2110256, zlib=241859, bz2=0, lzma=0, jpeg=404818
threshold=(60, 70), ssim=0.857132, orig=2110256, zlib=215795, bz2=0, lzma=0, jpeg=386884
threshold=(60, 80), ssim=0.850797, orig=2110256, zlib=187363, bz2=0, lzma=0, jpeg=367412
threshold=(60, 90), ssim=0.844759, orig=2110256, zlib=157868, bz2=0, lzma=0, jpeg=346342
threshold=(60, 100), ssim=0.839244, orig=2110256, zlib=128527, bz2=0, lzma=0, jpeg=325522
threshold=(70, 70), ssim=0.841883, orig=2106984, zlib=199621, bz2=0, lzma=0, jpeg=377512
threshold=(70, 80), ssim=0.835473, orig=2106984, zlib=171582, bz2=0, lzma=0, jpeg=358137
threshold=(70, 90), ssim=0.829395, orig=2106984, zlib=141896, bz2=0, lzma=0, jpeg=337140
threshold=(70, 100), ssim=0.823881, orig=2106984, zlib=112656, bz2=0, lzma=0, jpeg=316374
threshold=(80, 80), ssim=0.819991, orig=2103704, zlib=154898, bz2=0, lzma=0, jpeg=348012
threshold=(80, 90), ssim=0.813861, orig=2103704, zlib=125394, bz2=0, lzma=0, jpeg=327133
threshold=(80, 100), ssim=0.808350, orig=2103704, zlib=95470, bz2=0, lzma=0, jpeg=306355
threshold=(90, 90), ssim=0.799879, orig=2100432, zlib=106783, bz2=0, lzma=0, jpeg=315917
threshold=(90, 100), ssim=0.794297, orig=2100432, zlib=77300, bz2=0, lzma=0, jpeg=295033
threshold=(100, 100), ssim=0.783913, orig=2097152, zlib=59433, bz2=0, lzma=0, jpeg=282673
