threshold=(0, 0), ssim=0.983429, orig=2129912, zlib=192834, bz2=0, lzma=0, jpeg=392544
threshold=(0, 10), ssim=0.982710, orig=2129912, zlib=185530, bz2=0, lzma=0, jpeg=387393
threshold=(0, 20), ssim=0.981756, orig=2129912, zlib=176966, bz2=0, lzma=0, jpeg=381681
threshold=(0, 30), ssim=0.980696, orig=2129912, zlib=168172, bz2=0, lzma=0, jpeg=375398
threshold=(0, 40), ssim=0.979537, orig=2129912, zlib=156412, bz2=0, lzma=0, jpeg=368595
threshold=(0, 50), ssim=0.978356, orig=2129912, zlib=145860, bz2=0, lzma=0, jpeg=361073
threshold=(0, 60), ssim=0.977118, orig=2129912, zlib=132845, bz2=0, lzma=0, jpeg=352685
threshold=(0, 70), ssim=0.975760, orig=2129912, zlib=118718, bz2=0, lzma=0, jpeg=343415
threshold=(0, 80), ssim=0.974343, orig=2129912, zlib=104682, bz2=0, lzma=0, jpeg=333102
threshold=(0, 90), ssim=0.972839, orig=2129912, zlib=88596, bz2=0, lzma=0, jpeg=321375
threshold=(0, 100), ssim=0.971119, orig=2129912, zlib=70575, bz2=0, lzma=0, jpeg=307219
threshold=(10, 10), ssim=0.981524, orig=2126640, zlib=182510, bz2=0, lzma=0, jpeg=384286
threshold=(10, 20), ssim=0.980628, orig=2126640, zlib=174891, bz2=0, lzma=0, jpeg=378764
threshold=(10, 30), ssim=0.979614, orig=2126640, zlib=165913, bz2=0, lzma=0, jpeg=372589
threshold=(10, 40), ssim=0.978484, orig=2126640, zlib=154464, bz2=0, lzma=0, jpeg=365881
threshold=(10, 50), ssim=0.977330, orig=2126640, zlib=143535, bz2=0, lzma=0, jpeg=358444
threshold=(10, 60), ssim=0.976107, orig=2126640, zlib=130980, bz2=0, lzma=0, jpeg=350110
threshold=(10, 70), ssim=0.974757, orig=2126640, zlib=116543, bz2=0, lzma=0, jpeg=340914
threshold=(10, 80), ssim=0.973347, orig=2126640, zlib=102750, bz2=0, lzma=0, jpeg=330684
threshold=(10, 90), ssim=0.971845, orig=2126640, zlib=86781, bz2=0, lzma=0, jpeg=319002
threshold=(10, 100), ssim=0.970129, orig=2126640, zlib=67828, bz2=0, lzma=0, jpeg=304961
threshold=(20, 20), ssim=0.977902, orig=2123360, zlib=171096, bz2=0, lzma=0, jpeg=375342
threshold=(20, 30), ssim=0.976930, orig=2123360, zlib=162230, bz2=0, lzma=0, jpeg=369351
threshold=(20, 40), ssim=0.975818, orig=2123360, zlib=151298, bz2=0, lzma=0, jpeg=362762
threshold=(20, 50), ssim=0.974687, orig=2123360, zlib=140391, bz2=0, lzma=0, jpeg=355434
threshold=(20, 60), ssim=0.973481, orig=2123360, zlib=127801, bz2=0, lzma=0, jpeg=347192
threshold=(20, 70), ssim=0.972139, orig=2123360, zlib=112566, bz2=0, lzma=0, jpeg=338048
threshold=(20, 80), ssim=0.970741, orig=2123360, zlib=99357, bz2=0, lzma=0, jpeg=327936
threshold=(20, 90), ssim=0.969247, orig=2123360, zlib=83473, bz2=0, lzma=0, jpeg=316305
threshold=(20, 100), ssim=0.967536, orig=2123360, zlib=64963, bz2=0, lzma=0, jpeg=302360
threshold=(30, 30), ssim=0.973101, orig=2120088, zlib=157155, bz2=0, lzma=0, jpeg=365681
threshold=(30, 40), ssim=0.972027, orig=2120088, zlib=146865, bz2=0, lzma=0, jpeg=359294
threshold=(30, 50), ssim=0.970939, orig=2120088, zlib=136435, bz2=0, lzma=0, jpeg=352076
threshold=(30, 60), ssim=0.969733, orig=2120088, zlib=123915, bz2=0, lzma=0, jpeg=343981
threshold=(30, 70), ssim=0.968394, orig=2120088, zlib=109162, bz2=0, lzma=0, jpeg=334893
threshold=(30, 80), ssim=0.967000, orig=2120088, zlib=95489, bz2=0, lzma=0, jpeg=324873
threshold=(30, 90), ssim=0.965516, orig=2120088, zlib=79957, bz2=0, lzma=0, jpeg=313320
threshold=(30, 100), ssim=0.963806, orig=2120088, zlib=61175, bz2=0, lzma=0, jpeg=299446
threshold=(40, 40), ssim=0.968912, orig=2116808, zlib=143097, bz2=0, lzma=0, jpeg=355520
threshold=(40, 50), ssim=0.967841, orig=2116808, zlib=132160, bz2=0, lzma=0, jpeg=348514
threshold=(40, 60), ssim=0.966658, orig=2116808, zlib=119635, bz2=0, lzma=0, jpeg=340545
