threshold=(0, 0), ssim=0.950795, orig=2129888, zlib=470343, bz2=0, lzma=0, jpeg=571213
threshold=(0, 10), ssim=0.950697, orig=2129888, zlib=467946, bz2=0, lzma=0, jpeg=563520
threshold=(0, 20), ssim=0.949031, orig=2129888, zlib=457639, bz2=0, lzma=0, jpeg=553388
threshold=(0, 30), ssim=0.940116, orig=2129888, zlib=434092, bz2=0, lzma=0, jpeg=536565
threshold=(0, 40), ssim=0.928191, orig=2129888, zlib=407801, bz2=0, lzma=0, jpeg=517935
threshold=(0, 50), ssim=0.914808, orig=2129888, zlib=377997, bz2=0, lzma=0, jpeg=497242
threshold=(0, 60), ssim=0.901656, orig=2129888, zlib=346307, bz2=0, lzma=0, jpeg=475269
threshold=(0, 70), ssim=0.889278, orig=2129888, zlib=313734, bz2=0, lzma=0, jpeg=452510
threshold=(0, 80), ssim=0.876978, orig=2129888, zlib=280545, bz2=0, lzma=0, jpeg=428395
threshold=(0, 90), ssim=0.865368, orig=2129888, zlib=244697, bz2=0, lzma=0, jpeg=401039
threshold=(0, 100), ssim=0.852711, orig=2129888, zlib=207205, bz2=0, lzma=0, jpeg=369625
threshold=(10, 10), ssim=0.950294, orig=2126640, zlib=467006, bz2=0, lzma=0, jpeg=560860
threshold=(10, 20), ssim=0.948672, orig=2126640, zlib=456888, bz2=0, lzma=0, jpeg=550861
threshold=(10, 30), ssim=0.939758, orig=2126640, zlib=433194, bz2=0, lzma=0, jpeg=534101
threshold=(10, 40), ssim=0.927835, orig=2126640, zlib=406930, bz2=0, lzma=0, jpeg=515491
threshold=(10, 50), ssim=0.914455, orig=2126640, zlib=376824, bz2=0, lzma=0, jpeg=494796
threshold=(10, 60), ssim=0.901304, orig=2126640, zlib=344985, bz2=0, lzma=0, jpeg=472823
threshold=(10, 70), ssim=0.888929, orig=2126640, zlib=312043, bz2=0, lzma=0, jpeg=450051
threshold=(10, 80), ssim=0.876631, orig=2126640, zlib=279161, bz2=0, lzma=0, jpeg=425944
threshold=(10, 90), ssim=0.865022, orig=2126640, zlib=243079, bz2=0, lzma=0, jpeg=398581
threshold=(10, 100), ssim=0.852373, orig=2126640, zlib=205637, bz2=0, lzma=0, jpeg=367128
threshold=(20, 20), ssim=0.947925, orig=2123360, zlib=454400, bz2=0, lzma=0, jpeg=547889
threshold=(20, 30), ssim=0.939030, orig=2123360, zlib=430758, bz2=0, lzma=0, jpeg=531251
threshold=(20, 40), ssim=0.927120, orig=2123360, zlib=404277, bz2=0, lzma=0, jpeg=512644
threshold=(20, 50), ssim=0.913744, orig=2123360, zlib=373778, bz2=0, lzma=0, jpeg=491948
threshold=(20, 60), ssim=0.900595, orig=2123360, zlib=341470, bz2=0, lzma=0, jpeg=469948
threshold=(20, 70), ssim=0.888222, orig=2123360, zlib=309514, bz2=0, lzma=0, jpeg=447141
threshold=(20, 80), ssim=0.875930, orig=2123360, zlib=275838, bz2=0, lzma=0, jpeg=423047
threshold=(20, 90), ssim=0.864322, orig=2123360, zlib=239412, bz2=0, lzma=0, jpeg=395695
threshold=(20, 100), ssim=0.851678, orig=2123360, zlib=202212, bz2=0, lzma=0, jpeg=364206
threshold=(30, 30), ssim=0.929210, orig=2120088, zlib=421878, bz2=0, lzma=0, jpeg=526639
threshold=(30, 40), ssim=0.917276, orig=2120088, zlib=395197, bz2=0, lzma=0, jpeg=508036
threshold=(30, 50), ssim=0.903893, orig=2120088, zlib=365542, bz2=0, lzma=0, jpeg=487330
threshold=(30, 60), ssim=0.890740, orig=2120088, zlib=333652, bz2=0, lzma=0, jpeg=465297
threshold=(30, 70), ssim=0.878367, orig=2120088, zlib=300805, bz2=0, lzma=0, jpeg=442470
threshold=(30, 80), ssim=0.866079, orig=2120088, zlib=266614, bz2=0, lzma=0, jpeg=418401
threshold=(30, 90), ssim=0.854475, orig=2120088, zlib=230521, bz2=0, lzma=0, jpeg=391056
threshold=(30, 100), ssim=0.841832, orig=2120088, zlib=192692, bz2=0, lzma=0, jpeg=359541
threshold=(40, 40), ssim=0.897953, orig=2116808, zlib=382300, bz2=0, lzma=0, jpeg=500929
threshold=(40, 50), ssim=0.884396, orig=2116808, zlib=352714, bz2=0, lzma=0, jpeg=480244
threshold=(40, 60), ssim=0.871156, orig=2116808, zlib=320234, bz2=0, lzma=0, jpeg=458249
threshold=(40, 70), ssim=0.858735, orig=2116808, zlib=287398, bz2=0, lzma=0, jpeg=435449
threshold=(40, 80), ssim=0.846424, orig=2116808, zlib=254170, bz2=0, lzma=0, jpeg=411410
