threshold=(0, 0), ssim=0.961698, orig=2129912, zlib=358089, bz2=0, lzma=0, jpeg=493389
threshold=(0, 10), ssim=0.961440, orig=2129912, zlib=352614, bz2=0, lzma=0, jpeg=487214
threshold=(0, 20), ssim=0.960454, orig=2129912, zlib=341900, bz2=0, lzma=0, jpeg=479277
threshold=(0, 30), ssim=0.956273, orig=2129912, zlib=325342, bz2=0, lzma=0, jpeg=468384
threshold=(0, 40), ssim=0.950246, orig=2129912, zlib=304666, bz2=0, lzma=0, jpeg=454655
threshold=(0, 50), ssim=0.943867, orig=2129912, zlib=284079, bz2=0, lzma=0, jpeg=439449
threshold=(0, 60), ssim=0.936160, orig=2129912, zlib=259922, bz2=0, lzma=0, jpeg=422148
threshold=(0, 70), ssim=0.929602, orig=2129912, zlib=234842, bz2=0, lzma=0, jpeg=404210
threshold=(0, 80), ssim=0.922167, orig=2129912, zlib=207886, bz2=0, lzma=0, jpeg=385258
threshold=(0, 90), ssim=0.915329, orig=2129912, zlib=183097, bz2=0, lzma=0, jpeg=366682
threshold=(0, 100), ssim=0.909154, orig=2129912, zlib=157371, bz2=0, lzma=0, jpeg=346676
threshold=(10, 10), ssim=0.961155, orig=2126640, zlib=351358, bz2=0, lzma=0, jpeg=484325
threshold=(10, 20), ssim=0.960226, orig=2126640, zlib=341317, bz2=0, lzma=0, jpeg=476652
threshold=(10, 30), ssim=0.956057, orig=2126640, zlib=324124, bz2=0, lzma=0, jpeg=465839
threshold=(10, 40), ssim=0.950034, orig=2126640, zlib=303669, bz2=0, lzma=0, jpeg=452141
threshold=(10, 50), ssim=0.943659, orig=2126640, zlib=282883, bz2=0, lzma=0, jpeg=436954
threshold=(10, 60), ssim=0.935952, orig=2126640, zlib=258554, bz2=0, lzma=0, jpeg=419685
threshold=(10, 70), ssim=0.929394, orig=2126640, zlib=233657, bz2=0, lzma=0, jpeg=401599
threshold=(10, 80), ssim=0.921960, orig=2126640, zlib=206366, bz2=0, lzma=0, jpeg=382702
threshold=(10, 90), ssim=0.915123, orig=2126640, zlib=181821, bz2=0, lzma=0, jpeg=364136
threshold=(10, 100), ssim=0.908948, orig=2126640, zlib=155497, bz2=0, lzma=0, jpeg=344118
threshold=(20, 20), ssim=0.959693, orig=2123360, zlib=339599, bz2=0, lzma=0, jpeg=473631
threshold=(20, 30), ssim=0.955570, orig=2123360, zlib=321844, bz2=0, lzma=0, jpeg=462966
threshold=(20, 40), ssim=0.949550, orig=2123360, zlib=301506, bz2=0, lzma=0, jpeg=449272
threshold=(20, 50), ssim=0.943179, orig=2123360, zlib=280595, bz2=0, lzma=0, jpeg=434116
threshold=(20, 60), ssim=0.935472, orig=2123360, zlib=256067, bz2=0, lzma=0, jpeg=416791
threshold=(20, 70), ssim=0.928916, orig=2123360, zlib=230659, bz2=0, lzma=0, jpeg=398689
threshold=(20, 80), ssim=0.921482, orig=2123360, zlib=203500, bz2=0, lzma=0, jpeg=379827
threshold=(20, 90), ssim=0.914645, orig=2123360, zlib=178863, bz2=0, lzma=0, jpeg=361317
threshold=(20, 100), ssim=0.908475, orig=2123360, zlib=152476, bz2=0, lzma=0, jpeg=341282
threshold=(30, 30), ssim=0.949416, orig=2120088, zlib=314806, bz2=0, lzma=0, jpeg=458452
threshold=(30, 40), ssim=0.943406, orig=2120088, zlib=295073, bz2=0, lzma=0, jpeg=444884
threshold=(30, 50), ssim=0.937053, orig=2120088, zlib=274123, bz2=0, lzma=0, jpeg=429811
threshold=(30, 60), ssim=0.929350, orig=2120088, zlib=249542, bz2=0, lzma=0, jpeg=412586
threshold=(30, 70), ssim=0.922793, orig=2120088, zlib=224775, bz2=0, lzma=0, jpeg=394590
threshold=(30, 80), ssim=0.915364, orig=2120088, zlib=197704, bz2=0, lzma=0, jpeg=375793
threshold=(30, 90), ssim=0.908533, orig=2120088, zlib=172348, bz2=0, lzma=0, jpeg=357369
