threshold=(0, 0), ssim=0.972832, orig=2129912, zlib=308181, bz2=0, lzma=0, jpeg=463991
threshold=(0, 10), ssim=0.971918, orig=2129912, zlib=299041, bz2=0, lzma=0, jpeg=455289
threshold=(0, 20), ssim=0.969563, orig=2129912, zlib=284912, bz2=0, lzma=0, jpeg=446068
threshold=(0, 30), ssim=0.966519, orig=2129912, zlib=269450, bz2=0, lzma=0, jpeg=435440
threshold=(0, 40), ssim=0.963016, orig=2129912, zlib=253435, bz2=0, lzma=0, jpeg=423562
threshold=(0, 50), ssim=0.958353, orig=2129912, zlib=235022, bz2=0, lzma=0, jpeg=410085
threshold=(0, 60), ssim=0.953788, orig=2129912, zlib=215457, bz2=0, lzma=0, jpeg=395558
threshold=(0, 70), ssim=0.949871, orig=2129912, zlib=194836, bz2=0, lzma=0, jpeg=380822
threshold=(0, 80), ssim=0.946400, orig=2129912, zlib=174187, bz2=0, lzma=0, jpeg=366216
threshold=(0, 90), ssim=0.943258, orig=2129912, zlib=152711, bz2=0, lzma=0, jpeg=351500
threshold=(0, 100), ssim=0.940011, orig=2129912, zlib=131921, bz2=0, lzma=0, jpeg=336185
threshold=(10, 10), ssim=0.971260, orig=2126640, zlib=296681, bz2=0, lzma=0, jpeg=452565
threshold=(10, 20), ssim=0.968938, orig=2126640, zlib=283061, bz2=0, lzma=0, jpeg=443336
threshold=(10, 30), ssim=0.965865, orig=2126640, zlib=267758, bz2=0, lzma=0, jpeg=432725
threshold=(10, 40), ssim=0.962385, orig=2126640, zlib=251118, bz2=0, lzma=0, jpeg=420886
threshold=(10, 50), ssim=0.957733, orig=2126640, zlib=233067, bz2=0, lzma=0, jpeg=407385
threshold=(10, 60), ssim=0.953172, orig=2126640, zlib=213467, bz2=0, lzma=0, jpeg=392811
threshold=(10, 70), ssim=0.949262, orig=2126640, zlib=192910, bz2=0, lzma=0, jpeg=378076
threshold=(10, 80), ssim=0.945805, orig=2126640, zlib=171938, bz2=0, lzma=0, jpeg=363471
threshold=(10, 90), ssim=0.942675, orig=2126640, zlib=150481, bz2=0, lzma=0, jpeg=348749
threshold=(10, 100), ssim=0.939452, orig=2126640, zlib=128859, bz2=0, lzma=0, jpeg=333310
threshold=(20, 20), ssim=0.967371, orig=2123360, zlib=279319, bz2=0, lzma=0, jpeg=440376
