threshold=(0, 0), ssim=0.957798, orig=2129912, zlib=328534, bz2=0, lzma=0, jpeg=502942
threshold=(0, 10), ssim=0.957700, orig=2129912, zlib=327770, bz2=0, lzma=0, jpeg=496681
threshold=(0, 20), ssim=0.957590, orig=2129912, zlib=326264, bz2=0, lzma=0, jpeg=490139
threshold=(0, 30), ssim=0.957370, orig=2129912, zlib=323189, bz2=0, lzma=0, jpeg=483280
threshold=(0, 40), ssim=0.956701, orig=2129912, zlib=316779, bz2=0, lzma=0, jpeg=475244
threshold=(0, 50), ssim=0.954591, orig=2129912, zlib=306666, bz2=0, lzma=0, jpeg=464488
threshold=(0, 60), ssim=0.944417, orig=2129912, zlib=282083, bz2=0, lzma=0, jpeg=446482
threshold=(0, 70), ssim=0.930877, orig=2129912, zlib=251789, bz2=0, lzma=0, jpeg=424436
threshold=(0, 80), ssim=0.917634, orig=2129912, zlib=218434, bz2=0, lzma=0, jpeg=400581
threshold=(0, 90), ssim=0.904770, orig=2129912, zlib=182729, bz2=0, lzma=0, jpeg=374876
threshold=(0, 100), ssim=0.893655, orig=2129912, zlib=144415, bz2=0, lzma=0, jpeg=344592
threshold=(10, 10), ssim=0.957212, orig=2126632, zlib=326738, bz2=0, lzma=0, jpeg=493423
threshold=(10, 20), ssim=0.957131, orig=2126632, zlib=325560, bz2=0, lzma=0, jpeg=487102
threshold=(10, 30), ssim=0.956922, orig=2126632, zlib=322415, bz2=0, lzma=0, jpeg=480346
threshold=(10, 40), ssim=0.956258, orig=2126632, zlib=315876, bz2=0, lzma=0, jpeg=472412
threshold=(10, 50), ssim=0.954147, orig=2126632, zlib=305868, bz2=0, lzma=0, jpeg=461700
threshold=(10, 60), ssim=0.943979, orig=2126632, zlib=281405, bz2=0, lzma=0, jpeg=443768
threshold=(10, 70), ssim=0.930440, orig=2126632, zlib=250986, bz2=0, lzma=0, jpeg=421796
threshold=(10, 80), ssim=0.917198, orig=2126632, zlib=217930, bz2=0, lzma=0, jpeg=397990
threshold=(10, 90), ssim=0.904333, orig=2126632, zlib=182184, bz2=0, lzma=0, jpeg=372368
threshold=(10, 100), ssim=0.893218, orig=2126632, zlib=144159, bz2=0, lzma=0, jpeg=342132
threshold=(20, 20), ssim=0.956957, orig=2123360, zlib=324103, bz2=0, lzma=0, jpeg=483780
threshold=(20, 30), ssim=0.956771, orig=2123360, zlib=321250, bz2=0, lzma=0, jpeg=477267
threshold=(20, 40), ssim=0.956110, orig=2123360, zlib=314559, bz2=0, lzma=0, jpeg=469468
threshold=(20, 50), ssim=0.954001, orig=2123360, zlib=304963, bz2=0, lzma=0, jpeg=458794
threshold=(20, 60), ssim=0.943833, orig=2123360, zlib=279849, bz2=0, lzma=0, jpeg=440976
threshold=(20, 70), ssim=0.930294, orig=2123360, zlib=250355, bz2=0, lzma=0, jpeg=419083
threshold=(20, 80), ssim=0.917051, orig=2123360, zlib=216941, bz2=0, lzma=0, jpeg=395357
threshold=(20, 90), ssim=0.904187, orig=2123360, zlib=180980, bz2=0, lzma=0, jpeg=369825
threshold=(20, 100), ssim=0.893072, orig=2123360, zlib=143571, bz2=0, lzma=0, jpeg=339584
threshold=(30, 30), ssim=0.956588, orig=2120088, zlib=319154, bz2=0, lzma=0, jpeg=474035
threshold=(30, 40), ssim=0.955984, orig=2120088, zlib=312723, bz2=0, lzma=0, jpeg=466499
threshold=(30, 50), ssim=0.953891, orig=2120088, zlib=303297, bz2=0, lzma=0, jpeg=455852
threshold=(30, 60), ssim=0.943723, orig=2120088, zlib=278275, bz2=0, lzma=0, jpeg=438175
threshold=(30, 70), ssim=0.930184, orig=2120088, zlib=248758, bz2=0, lzma=0, jpeg=416386
threshold=(30, 80), ssim=0.916942, orig=2120088, zlib=215282, bz2=0, lzma=0, jpeg=392736
threshold=(30, 90), ssim=0.904077, orig=2120088, zlib=178812, bz2=0, lzma=0, jpeg=367279
threshold=(30, 100), ssim=0.892962, orig=2120088, zlib=142203, bz2=0, lzma=0, jpeg=337065
threshold=(40, 40), ssim=0.954882, orig=2116808, zlib=310147, bz2=0, lzma=0, jpeg=463052
threshold=(40, 50), ssim=0.952843, orig=2116808, zlib=300549, bz2=0, lzma=0, jpeg=452602
threshold=(40, 60), ssim=0.942685, orig=2116808, zlib=275780, bz2=0, lzma=0, jpeg=435029
threshold=(40, 70), ssim=0.929146, orig=2116808, zlib=245808, bz2=0, lzma=0, jpeg=413285
threshold=(40, 80), ssim=0.915904, orig=2116808, zlib=212171, bz2=0, lzma=0, jpeg=389727
threshold=(40, 90), ssim=0.903040, orig=2116808, zlib=175512, bz2=0, lzma=0, jpeg=364329
threshold=(40, 100), ssim=0.891925, orig=2116808, zlib=139321, bz2=0, lzma=0, jpeg=334121
threshold=(50, 50), ssim=0.948637, orig=2113536, zlib=295213, bz2=0, lzma=0, jpeg=448462
threshold=(50, 60), ssim=0.938505, orig=2113536, zlib=271049, bz2=0, lzma=0, jpeg=431114
threshold=(50, 70), ssim=0.924969, orig=2113536, zlib=240681, bz2=0, lzma=0, jpeg=409470
threshold=(50, 80), ssim=0.911730, orig=2113536, zlib=206639, bz2=0, lzma=0, jpeg=386003
threshold=(50, 90), ssim=0.898864, orig=2113536, zlib=172301, bz2=0, lzma=0, jpeg=360667
threshold=(50, 100), ssim=0.887750, orig=2113536, zlib=134195, bz2=0, lzma=0, jpeg=330521
threshold=(60, 60), ssim=0.921268, orig=2110256, zlib=257782, bz2=0, lzma=0, jpeg=424210
threshold=(60, 70), ssim=0.907568, orig=2110256, zlib=228520, bz2=0, lzma=0, jpeg=402870
threshold=(60, 80), ssim=0.894250, orig=2110256, zlib=196017, bz2=0, lzma=0, jpeg=379577
threshold=(60, 90), ssim=0.881346, orig=2110256, zlib=160086, bz2=0, lzma=0, jpeg=354370
threshold=(60, 100), ssim=0.870223, orig=2110256, zlib=122036, bz2=0, lzma=0, jpeg=324375
threshold=(70, 70), ssim=0.882795, orig=2106984, zlib=210990, bz2=0, lzma=0, jpeg=392901
threshold=(70, 80), ssim=0.869174, orig=2106984, zlib=178070, bz2=0, lzma=0, jpeg=370003
threshold=(70, 90), ssim=0.856146, orig=2106984, zlib=143944, bz2=0, lzma=0, jpeg=345027
threshold=(70, 100), ssim=0.844956, orig=2106984, zlib=104240, bz2=0, lzma=0, jpeg=315308
threshold=(80, 80), ssim=0.845130, orig=2103704, zlib=158204, bz2=0, lzma=0, jpeg=358409
threshold=(80, 90), ssim=0.831810, orig=2103704, zlib=124839, bz2=0, lzma=0, jpeg=333877
threshold=(80, 100), ssim=0.820502, orig=2103704, zlib=85971, bz2=0, lzma=0, jpeg=304475
threshold=(90, 90), ssim=0.808323, orig=2100432, zlib=103590, bz2=0, lzma=0, jpeg=320944
threshold=(90, 100), ssim=0.796780, orig=2100432, zlib=65081, bz2=0, lzma=0, jpeg=292025
threshold=(100, 100), ssim=0.776293, orig=2097152, zlib=40576, bz2=0, lzma=0, jpeg=275199
