threshold=(0, 0), ssim=0.966235, orig=2124120, zlib=284290, bz2=0, lzma=0, jpeg=449455
threshold=(0, 10), ssim=0.966235, orig=2124120, zlib=284290, bz2=0, lzma=0, jpeg=449455
threshold=(0, 20), ssim=0.966210, orig=2124120, zlib=284342, bz2=0, lzma=0, jpeg=448157
threshold=(0, 30), ssim=0.965973, orig=2124120, zlib=281325, bz2=0, lzma=0, jpeg=440826
threshold=(0, 40), ssim=0.962486, orig=2124120, zlib=267586, bz2=0, lzma=0, jpeg=430209
threshold=(0, 50), ssim=0.953968, orig=2124120, zlib=246792, bz2=0, lzma=0, jpeg=415506
threshold=(0, 60), ssim=0.944764, orig=2124120, zlib=224551, bz2=0, lzma=0, jpeg=399829
threshold=(0, 70), ssim=0.935757, orig=2124120, zlib=200931, bz2=0, lzma=0, jpeg=383612
threshold=(0, 80), ssim=0.927053, orig=2124120, zlib=176520, bz2=0, lzma=0, jpeg=366630
threshold=(0, 90), ssim=0.918929, orig=2124120, zlib=150644, bz2=0, lzma=0, jpeg=348668
threshold=(0, 100), ssim=0.911593, orig=2124120, zlib=124103, bz2=0, lzma=0, jpeg=327966
threshold=(10, 10), ssim=0.966235, orig=2124120, zlib=284290, bz2=0, lzma=0, jpeg=449455
threshold=(10, 20), ssim=0.966210, orig=2124120, zlib=284342, bz2=0, lzma=0, jpeg=448157
threshold=(10, 30), ssim=0.965973, orig=2124120, zlib=281325, bz2=0, lzma=0, jpeg=440826
threshold=(10, 40), ssim=0.962486, orig=2124120, zlib=267586, bz2=0, lzma=0, jpeg=430209
threshold=(10, 50), ssim=0.953968, orig=2124120, zlib=246792, bz2=0, lzma=0, jpeg=415506
threshold=(10, 60), ssim=0.944764, orig=2124120, zlib=224551, bz2=0, lzma=0, jpeg=399829
threshold=(10, 70), ssim=0.935757, orig=2124120, zlib=200931, bz2=0, lzma=0, jpeg=383612
threshold=(10, 80), ssim=0.927053, orig=2124120, zlib=176520, bz2=0, lzma=0, jpeg=366630
threshold=(10, 90), ssim=0.918929, orig=2124120, zlib=150644, bz2=0, lzma=0, jpeg=348668
threshold=(10, 100), ssim=0.911593, orig=2124120, zlib=124103, bz2=0, lzma=0, jpeg=327966
threshold=(20, 20), ssim=0.966004, orig=2123360, zlib=283983, bz2=0, lzma=0, jpeg=447381
threshold=(20, 30), ssim=0.965783, orig=2123360, zlib=281176, bz2=0, lzma=0, jpeg=440218
threshold=(20, 40), ssim=0.962299, orig=2123360, zlib=267395, bz2=0, lzma=0, jpeg=429601
threshold=(20, 50), ssim=0.953781, orig=2123360, zlib=246621, bz2=0, lzma=0, jpeg=414934
threshold=(20, 60), ssim=0.944577, orig=2123360, zlib=224379, bz2=0, lzma=0, jpeg=399267
threshold=(20, 70), ssim=0.935571, orig=2123360, zlib=200710, bz2=0, lzma=0, jpeg=383002
threshold=(20, 80), ssim=0.926867, orig=2123360, zlib=176533, bz2=0, lzma=0, jpeg=366052
threshold=(20, 90), ssim=0.918742, orig=2123360, zlib=150281, bz2=0, lzma=0, jpeg=348099
threshold=(20, 100), ssim=0.911406, orig=2123360, zlib=123817, bz2=0, lzma=0, jpeg=327393
threshold=(30, 30), ssim=0.965614, orig=2120088, zlib=279733, bz2=0, lzma=0, jpeg=437205
threshold=(30, 40), ssim=0.962154, orig=2120088, zlib=266101, bz2=0, lzma=0, jpeg=426737
threshold=(30, 50), ssim=0.953638, orig=2120088, zlib=245099, bz2=0, lzma=0, jpeg=412186
threshold=(30, 60), ssim=0.944434, orig=2120088, zlib=222960, bz2=0, lzma=0, jpeg=396569
threshold=(30, 70), ssim=0.935428, orig=2120088, zlib=199144, bz2=0, lzma=0, jpeg=380163
threshold=(30, 80), ssim=0.926726, orig=2120088, zlib=175466, bz2=0, lzma=0, jpeg=363261
threshold=(30, 90), ssim=0.918602, orig=2120088, zlib=148912, bz2=0, lzma=0, jpeg=345374
threshold=(30, 100), ssim=0.911270, orig=2120088, zlib=121731, bz2=0, lzma=0, jpeg=324642
threshold=(40, 40), ssim=0.958493, orig=2116808, zlib=261961, bz2=0, lzma=0, jpeg=422779
threshold=(40, 50), ssim=0.950003, orig=2116808, zlib=239854, bz2=0, lzma=0, jpeg=408494
threshold=(40, 60), ssim=0.940802, orig=2116808, zlib=217844, bz2=0, lzma=0, jpeg=392937
threshold=(40, 70), ssim=0.931797, orig=2116808, zlib=194085, bz2=0, lzma=0, jpeg=376586
threshold=(40, 80), ssim=0.923097, orig=2116808, zlib=170727, bz2=0, lzma=0, jpeg=359758
threshold=(40, 90), ssim=0.914975, orig=2116808, zlib=144715, bz2=0, lzma=0, jpeg=341950
threshold=(40, 100), ssim=0.907650, orig=2116808, zlib=118461, bz2=0, lzma=0, jpeg=321238
threshold=(50, 50), ssim=0.933415, orig=2113536, zlib=229743, bz2=0, lzma=0, jpeg=401982
threshold=(50, 60), ssim=0.924128, orig=2113536, zlib=207699, bz2=0, lzma=0, jpeg=386804
threshold=(50, 70), ssim=0.915071, orig=2113536, zlib=182286, bz2=0, lzma=0, jpeg=370782
threshold=(50, 80), ssim=0.906347, orig=2113536, zlib=159465, bz2=0, lzma=0, jpeg=354081
threshold=(50, 90), ssim=0.898205, orig=2113536, zlib=133754, bz2=0, lzma=0, jpeg=336401
threshold=(50, 100), ssim=0.890872, orig=2113536, zlib=107496, bz2=0, lzma=0, jpeg=315841
threshold=(60, 60), ssim=0.901218, orig=2110256, zlib=193285, bz2=0, lzma=0, jpeg=378737
threshold=(60, 70), ssim=0.892023, orig=2110256, zlib=170652, bz2=0, lzma=0, jpeg=363318
threshold=(60, 80), ssim=0.883186, orig=2110256, zlib=147370, bz2=0, lzma=0, jpeg=346799
threshold=(60, 90), ssim=0.874993, orig=2110256, zlib=120845, bz2=0, lzma=0, jpeg=329277
threshold=(60, 100), ssim=0.867629, orig=2110256, zlib=94281, bz2=0, lzma=0, jpeg=308962
threshold=(70, 70), ssim=0.867472, orig=2106984, zlib=155358, bz2=0, lzma=0, jpeg=354636
threshold=(70, 80), ssim=0.858491, orig=2106984, zlib=131877, bz2=0, lzma=0, jpeg=338644
threshold=(70, 90), ssim=0.850197, orig=2106984, zlib=106486, bz2=0, lzma=0, jpeg=321383
