threshold=(0, 0), ssim=0.979424, orig=2129912, zlib=266787, bz2=0, lzma=0, jpeg=457604
threshold=(0, 10), ssim=0.979231, orig=2129912, zlib=260398, bz2=0, lzma=0, jpeg=451783
threshold=(0, 20), ssim=0.975111, orig=2129912, zlib=253271, bz2=0, lzma=0, jpeg=442040
threshold=(0, 30), ssim=0.969448, orig=2129912, zlib=242896, bz2=0, lzma=0, jpeg=430207
threshold=(0, 40), ssim=0.965553, orig=2129912, zlib=231104, bz2=0, lzma=0, jpeg=418795
threshold=(0, 50), ssim=0.962575, orig=2129912, zlib=218761, bz2=0, lzma=0, jpeg=408530
threshold=(0, 60), ssim=0.959586, orig=2129912, zlib=205410, bz2=0, lzma=0, jpeg=396992
threshold=(0, 70), ssim=0.956813, orig=2129912, zlib=189706, bz2=0, lzma=0, jpeg=384581
threshold=(0, 80), ssim=0.953875, orig=2129912, zlib=171671, bz2=0, lzma=0, jpeg=370903
threshold=(0, 90), ssim=0.950883, orig=2129912, zlib=153153, bz2=0, lzma=0, jpeg=356989
threshold=(0, 100), ssim=0.947841, orig=2129912, zlib=136072, bz2=0, lzma=0, jpeg=342131
threshold=(10, 10), ssim=0.978651, orig=2126640, zlib=259644, bz2=0, lzma=0, jpeg=448794
threshold=(10, 20), ssim=0.974544, orig=2126640, zlib=252009, bz2=0, lzma=0, jpeg=439182
threshold=(10, 30), ssim=0.968882, orig=2126640, zlib=241368, bz2=0, lzma=0, jpeg=427396
threshold=(10, 40), ssim=0.964991, orig=2126640, zlib=229620, bz2=0, lzma=0, jpeg=416088
threshold=(10, 50), ssim=0.962034, orig=2126640, zlib=217142, bz2=0, lzma=0, jpeg=405986
threshold=(10, 60), ssim=0.959075, orig=2126640, zlib=203315, bz2=0, lzma=0, jpeg=394567
threshold=(10, 70), ssim=0.956344, orig=2126640, zlib=187640, bz2=0, lzma=0, jpeg=382228
threshold=(10, 80), ssim=0.953446, orig=2126640, zlib=169323, bz2=0, lzma=0, jpeg=368612
threshold=(10, 90), ssim=0.950509, orig=2126640, zlib=151122, bz2=0, lzma=0, jpeg=354751
threshold=(10, 100), ssim=0.947513, orig=2126640, zlib=132567, bz2=0, lzma=0, jpeg=339790
threshold=(20, 20), ssim=0.968219, orig=2123360, zlib=246385, bz2=0, lzma=0, jpeg=434754
threshold=(20, 30), ssim=0.962572, orig=2123360, zlib=236883, bz2=0, lzma=0, jpeg=423175
threshold=(20, 40), ssim=0.958687, orig=2123360, zlib=225187, bz2=0, lzma=0, jpeg=411998
threshold=(20, 50), ssim=0.955738, orig=2123360, zlib=212928, bz2=0, lzma=0, jpeg=402004
threshold=(20, 60), ssim=0.952787, orig=2123360, zlib=199273, bz2=0, lzma=0, jpeg=390631
threshold=(20, 70), ssim=0.950063, orig=2123360, zlib=183140, bz2=0, lzma=0, jpeg=378347
threshold=(20, 80), ssim=0.947171, orig=2123360, zlib=164978, bz2=0, lzma=0, jpeg=364782
threshold=(20, 90), ssim=0.944245, orig=2123360, zlib=146803, bz2=0, lzma=0, jpeg=350996
threshold=(20, 100), ssim=0.941259, orig=2123360, zlib=128190, bz2=0, lzma=0, jpeg=336094
threshold=(30, 30), ssim=0.950622, orig=2120088, zlib=230450, bz2=0, lzma=0, jpeg=417960
threshold=(30, 40), ssim=0.946754, orig=2120088, zlib=219691, bz2=0, lzma=0, jpeg=406993
threshold=(30, 50), ssim=0.943807, orig=2120088, zlib=207198, bz2=0, lzma=0, jpeg=397044
threshold=(30, 60), ssim=0.940856, orig=2120088, zlib=193866, bz2=0, lzma=0, jpeg=385737
threshold=(30, 70), ssim=0.938133, orig=2120088, zlib=176823, bz2=0, lzma=0, jpeg=373511
threshold=(30, 80), ssim=0.935245, orig=2120088, zlib=159311, bz2=0, lzma=0, jpeg=360008
threshold=(30, 90), ssim=0.932321, orig=2120088, zlib=141988, bz2=0, lzma=0, jpeg=346262
threshold=(30, 100), ssim=0.929339, orig=2120088, zlib=122186, bz2=0, lzma=0, jpeg=331417
