threshold=(0, 0), ssim=0.961106, orig=2129912, zlib=277036, bz2=0, lzma=0, jpeg=437648
threshold=(0, 10), ssim=0.960012, orig=2129912, zlib=267453, bz2=0, lzma=0, jpeg=431842
threshold=(0, 20), ssim=0.958611, orig=2129912, zlib=256355, bz2=0, lzma=0, jpeg=424898
threshold=(0, 30), ssim=0.956979, orig=2129912, zlib=242714, bz2=0, lzma=0, jpeg=417011
threshold=(0, 40), ssim=0.955099, orig=2129912, zlib=229601, bz2=0, lzma=0, jpeg=408951
threshold=(0, 50), ssim=0.952199, orig=2129912, zlib=213411, bz2=0, lzma=0, jpeg=399189
threshold=(0, 60), ssim=0.947820, orig=2129912, zlib=195878, bz2=0, lzma=0, jpeg=387474
threshold=(0, 70), ssim=0.943075, orig=2129912, zlib=175681, bz2=0, lzma=0, jpeg=373867
threshold=(0, 80), ssim=0.938758, orig=2129912, zlib=154716, bz2=0, lzma=0, jpeg=358910
threshold=(0, 90), ssim=0.934939, orig=2129912, zlib=130857, bz2=0, lzma=0, jpeg=342413
threshold=(0, 100), ssim=0.931072, orig=2129912, zlib=106555, bz2=0, lzma=0, jpeg=324557
threshold=(10, 10), ssim=0.959468, orig=2126640, zlib=265751, bz2=0, lzma=0, jpeg=428821
threshold=(10, 20), ssim=0.958088, orig=2126640, zlib=255260, bz2=0, lzma=0, jpeg=422193
threshold=(10, 30), ssim=0.956477, orig=2126640, zlib=241791, bz2=0, lzma=0, jpeg=414486
threshold=(10, 40), ssim=0.954608, orig=2126640, zlib=228801, bz2=0, lzma=0, jpeg=406490
threshold=(10, 50), ssim=0.951711, orig=2126640, zlib=212305, bz2=0, lzma=0, jpeg=396761
threshold=(10, 60), ssim=0.947336, orig=2126640, zlib=194683, bz2=0, lzma=0, jpeg=385085
threshold=(10, 70), ssim=0.942592, orig=2126640, zlib=174789, bz2=0, lzma=0, jpeg=371537
threshold=(10, 80), ssim=0.938275, orig=2126640, zlib=153800, bz2=0, lzma=0, jpeg=356650
threshold=(10, 90), ssim=0.934457, orig=2126640, zlib=129808, bz2=0, lzma=0, jpeg=340222
threshold=(10, 100), ssim=0.930592, orig=2126640, zlib=105595, bz2=0, lzma=0, jpeg=322403
threshold=(20, 20), ssim=0.957777, orig=2123352, zlib=253236, bz2=0, lzma=0, jpeg=419136
threshold=(20, 30), ssim=0.956192, orig=2123352, zlib=240478, bz2=0, lzma=0, jpeg=411732
threshold=(20, 40), ssim=0.954332, orig=2123352, zlib=227630, bz2=0, lzma=0, jpeg=403859
threshold=(20, 50), ssim=0.951438, orig=2123352, zlib=211090, bz2=0, lzma=0, jpeg=394176
threshold=(20, 60), ssim=0.947063, orig=2123352, zlib=193184, bz2=0, lzma=0, jpeg=382561
threshold=(20, 70), ssim=0.942320, orig=2123352, zlib=173392, bz2=0, lzma=0, jpeg=369074
threshold=(20, 80), ssim=0.938003, orig=2123352, zlib=152461, bz2=0, lzma=0, jpeg=354243
threshold=(20, 90), ssim=0.934184, orig=2123352, zlib=128440, bz2=0, lzma=0, jpeg=337901
threshold=(20, 100), ssim=0.930320, orig=2123352, zlib=104468, bz2=0, lzma=0, jpeg=319995
threshold=(30, 30), ssim=0.955964, orig=2120088, zlib=237927, bz2=0, lzma=0, jpeg=408599
threshold=(30, 40), ssim=0.954114, orig=2120088, zlib=226150, bz2=0, lzma=0, jpeg=400925
threshold=(30, 50), ssim=0.951224, orig=2120088, zlib=209389, bz2=0, lzma=0, jpeg=391320
threshold=(30, 60), ssim=0.946849, orig=2120088, zlib=191622, bz2=0, lzma=0, jpeg=379786
threshold=(30, 70), ssim=0.942106, orig=2120088, zlib=171264, bz2=0, lzma=0, jpeg=366365
threshold=(30, 80), ssim=0.937792, orig=2120088, zlib=150036, bz2=0, lzma=0, jpeg=351620
threshold=(30, 90), ssim=0.933977, orig=2120088, zlib=126219, bz2=0, lzma=0, jpeg=335325
threshold=(30, 100), ssim=0.930113, orig=2120088, zlib=102183, bz2=0, lzma=0, jpeg=317402
threshold=(40, 40), ssim=0.951280, orig=2116808, zlib=221713, bz2=0, lzma=0, jpeg=397216
threshold=(40, 50), ssim=0.948442, orig=2116808, zlib=205539, bz2=0, lzma=0, jpeg=387822
threshold=(40, 60), ssim=0.944087, orig=2116808, zlib=187917, bz2=0, lzma=0, jpeg=376422
threshold=(40, 70), ssim=0.939352, orig=2116808, zlib=168144, bz2=0, lzma=0, jpeg=363092
threshold=(40, 80), ssim=0.935048, orig=2116808, zlib=145279, bz2=0, lzma=0, jpeg=348470
threshold=(40, 90), ssim=0.931245, orig=2116808, zlib=121959, bz2=0, lzma=0, jpeg=332220
threshold=(40, 100), ssim=0.927387, orig=2116808, zlib=97912, bz2=0, lzma=0, jpeg=314381
threshold=(50, 50), ssim=0.942203, orig=2113536, zlib=199797, bz2=0, lzma=0, jpeg=383315
threshold=(50, 60), ssim=0.937897, orig=2113536, zlib=181642, bz2=0, lzma=0, jpeg=372116
threshold=(50, 70), ssim=0.933186, orig=2113536, zlib=161913, bz2=0, lzma=0, jpeg=358909
threshold=(50, 80), ssim=0.928887, orig=2113536, zlib=140375, bz2=0, lzma=0, jpeg=344387
threshold=(50, 90), ssim=0.925092, orig=2113536, zlib=115861, bz2=0, lzma=0, jpeg=328250
threshold=(50, 100), ssim=0.921239, orig=2113536, zlib=90510, bz2=0, lzma=0, jpeg=310531
threshold=(60, 60), ssim=0.927116, orig=2110256, zlib=173227, bz2=0, lzma=0, jpeg=366406
threshold=(60, 70), ssim=0.922413, orig=2110256, zlib=152545, bz2=0, lzma=0, jpeg=353419
threshold=(60, 80), ssim=0.918095, orig=2110256, zlib=131584, bz2=0, lzma=0, jpeg=339049
threshold=(60, 90), ssim=0.914300, orig=2110256, zlib=108205, bz2=0, lzma=0, jpeg=323040
threshold=(60, 100), ssim=0.910459, orig=2110256, zlib=83767, bz2=0, lzma=0, jpeg=305466
threshold=(70, 70), ssim=0.908869, orig=2106984, zlib=142828, bz2=0, lzma=0, jpeg=346632
threshold=(70, 80), ssim=0.904551, orig=2106984, zlib=121356, bz2=0, lzma=0, jpeg=332508
threshold=(70, 90), ssim=0.900762, orig=2106984, zlib=96992, bz2=0, lzma=0, jpeg=316673
threshold=(70, 100), ssim=0.896939, orig=2106984, zlib=72442, bz2=0, lzma=0, jpeg=299283
threshold=(80, 80), ssim=0.890765, orig=2103704, zlib=108673, bz2=0, lzma=0, jpeg=324855
threshold=(80, 90), ssim=0.887060, orig=2103704, zlib=86734, bz2=0, lzma=0, jpeg=309286
threshold=(80, 100), ssim=0.883239, orig=2103704, zlib=61900, bz2=0, lzma=0, jpeg=292105
threshold=(90, 90), ssim=0.874903, orig=2100432, zlib=72556, bz2=0, lzma=0, jpeg=300549
threshold=(90, 100), ssim=0.871071, orig=2100432, zlib=47954, bz2=0, lzma=0, jpeg=283694
threshold=(100, 100), ssim=0.861187, orig=2097152, zlib=32327, bz2=0, lzma=0, jpeg=273301
