threshold=(0, 0), ssim=0.993094, orig=2129856, zlib=115238, bz2=0, lzma=0, jpeg=373351
threshold=(0, 10), ssim=0.992943, orig=2129856, zlib=113256, bz2=0, lzma=0, jpeg=368743
threshold=(0, 20), ssim=0.992730, orig=2129856, zlib=111301, bz2=0, lzma=0, jpeg=363663
threshold=(0, 30), ssim=0.992426, orig=2129856, zlib=108086, bz2=0, lzma=0, jpeg=357758
threshold=(0, 40), ssim=0.991985, orig=2129856, zlib=103251, bz2=0, lzma=0, jpeg=351483
threshold=(0, 50), ssim=0.991333, orig=2129856, zlib=96885, bz2=0, lzma=0, jpeg=344857
threshold=(0, 60), ssim=0.990496, orig=2129856, zlib=90747, bz2=0, lzma=0, jpeg=337580
threshold=(0, 70), ssim=0.989528, orig=2129856, zlib=83228, bz2=0, lzma=0, jpeg=329573
threshold=(0, 80), ssim=0.988411, orig=2129856, zlib=72786, bz2=0, lzma=0, jpeg=320552
threshold=(0, 90), ssim=0.986873, orig=2129856, zlib=61987, bz2=0, lzma=0, jpeg=309628
threshold=(0, 100), ssim=0.984896, orig=2129856, zlib=46610, bz2=0, lzma=0, jpeg=296554
threshold=(10, 10), ssim=0.992434, orig=2126640, zlib=111816, bz2=0, lzma=0, jpeg=365602
threshold=(10, 20), ssim=0.992289, orig=2126640, zlib=110398, bz2=0, lzma=0, jpeg=360797
threshold=(10, 30), ssim=0.992017, orig=2126640, zlib=107325, bz2=0, lzma=0, jpeg=355132
threshold=(10, 40), ssim=0.991588, orig=2126640, zlib=102436, bz2=0, lzma=0, jpeg=348986
threshold=(10, 50), ssim=0.990952, orig=2126640, zlib=95932, bz2=0, lzma=0, jpeg=342431
threshold=(10, 60), ssim=0.990127, orig=2126640, zlib=90238, bz2=0, lzma=0, jpeg=335258
threshold=(10, 70), ssim=0.989161, orig=2126640, zlib=82440, bz2=0, lzma=0, jpeg=327310
threshold=(10, 80), ssim=0.988048, orig=2126640, zlib=72486, bz2=0, lzma=0, jpeg=318358
threshold=(10, 90), ssim=0.986515, orig=2126640, zlib=61259, bz2=0, lzma=0, jpeg=307572
threshold=(10, 100), ssim=0.984541, orig=2126640, zlib=45317, bz2=0, lzma=0, jpeg=294568
threshold=(20, 20), ssim=0.991961, orig=2123360, zlib=108312, bz2=0, lzma=0, jpeg=357540
threshold=(20, 30), ssim=0.991732, orig=2123360, zlib=105919, bz2=0, lzma=0, jpeg=352257
threshold=(20, 40), ssim=0.991333, orig=2123360, zlib=101192, bz2=0, lzma=0, jpeg=346267
threshold=(20, 50), ssim=0.990718, orig=2123360, zlib=94506, bz2=0, lzma=0, jpeg=339842
threshold=(20, 60), ssim=0.989915, orig=2123360, zlib=89049, bz2=0, lzma=0, jpeg=332776
threshold=(20, 70), ssim=0.988961, orig=2123360, zlib=81123, bz2=0, lzma=0, jpeg=324901
