threshold=(0, 0), ssim=0.971973, orig=2129888, zlib=244256, bz2=0, lzma=0, jpeg=430167
threshold=(0, 10), ssim=0.971630, orig=2129888, zlib=237887, bz2=0, lzma=0, jpeg=423349
threshold=(0, 20), ssim=0.970366, orig=2129888, zlib=230072, bz2=0, lzma=0, jpeg=415901
threshold=(0, 30), ssim=0.968331, orig=2129888, zlib=217974, bz2=0, lzma=0, jpeg=407821
threshold=(0, 40), ssim=0.965785, orig=2129888, zlib=206607, bz2=0, lzma=0, jpeg=398924
threshold=(0, 50), ssim=0.962633, orig=2129888, zlib=191216, bz2=0, lzma=0, jpeg=389214
threshold=(0, 60), ssim=0.958815, orig=2129888, zlib=175857, bz2=0, lzma=0, jpeg=378587
threshold=(0, 70), ssim=0.953868, orig=2129888, zlib=159302, bz2=0, lzma=0, jpeg=366867
threshold=(0, 80), ssim=0.947731, orig=2129888, zlib=140717, bz2=0, lzma=0, jpeg=353591
threshold=(0, 90), ssim=0.939067, orig=2129888, zlib=119166, bz2=0, lzma=0, jpeg=337435
threshold=(0, 100), ssim=0.931219, orig=2129888, zlib=92230, bz2=0, lzma=0, jpeg=314838
threshold=(10, 10), ssim=0.971230, orig=2126640, zlib=237066, bz2=0, lzma=0, jpeg=420269
threshold=(10, 20), ssim=0.970010, orig=2126640, zlib=228739, bz2=0, lzma=0, jpeg=412993
threshold=(10, 30), ssim=0.967993, orig=2126640, zlib=216404, bz2=0, lzma=0, jpeg=404984
threshold=(10, 40), ssim=0.965450, orig=2126640, zlib=205270, bz2=0, lzma=0, jpeg=396131
threshold=(10, 50), ssim=0.962303, orig=2126640, zlib=190224, bz2=0, lzma=0, jpeg=386464
threshold=(10, 60), ssim=0.958485, orig=2126640, zlib=174521, bz2=0, lzma=0, jpeg=375891
threshold=(10, 70), ssim=0.953546, orig=2126640, zlib=157939, bz2=0, lzma=0, jpeg=364206
threshold=(10, 80), ssim=0.947411, orig=2126640, zlib=139060, bz2=0, lzma=0, jpeg=350986
threshold=(10, 90), ssim=0.938758, orig=2126640, zlib=117298, bz2=0, lzma=0, jpeg=334915
threshold=(10, 100), ssim=0.930911, orig=2126640, zlib=89917, bz2=0, lzma=0, jpeg=312255
threshold=(20, 20), ssim=0.968982, orig=2123360, zlib=225428, bz2=0, lzma=0, jpeg=409629
threshold=(20, 30), ssim=0.967006, orig=2123360, zlib=213441, bz2=0, lzma=0, jpeg=401869
threshold=(20, 40), ssim=0.964476, orig=2123360, zlib=202547, bz2=0, lzma=0, jpeg=393141
threshold=(20, 50), ssim=0.961343, orig=2123360, zlib=187655, bz2=0, lzma=0, jpeg=383598
threshold=(20, 60), ssim=0.957534, orig=2123360, zlib=171691, bz2=0, lzma=0, jpeg=373105
threshold=(20, 70), ssim=0.952605, orig=2123360, zlib=155219, bz2=0, lzma=0, jpeg=361521
threshold=(20, 80), ssim=0.946475, orig=2123360, zlib=136467, bz2=0, lzma=0, jpeg=348365
threshold=(20, 90), ssim=0.937828, orig=2123360, zlib=114621, bz2=0, lzma=0, jpeg=332319
threshold=(20, 100), ssim=0.929984, orig=2123360, zlib=87545, bz2=0, lzma=0, jpeg=309760
threshold=(30, 30), ssim=0.964684, orig=2120088, zlib=209710, bz2=0, lzma=0, jpeg=398223
threshold=(30, 40), ssim=0.962212, orig=2120088, zlib=198687, bz2=0, lzma=0, jpeg=389790
threshold=(30, 50), ssim=0.959109, orig=2120088, zlib=183950, bz2=0, lzma=0, jpeg=380402
threshold=(30, 60), ssim=0.955326, orig=2120088, zlib=167899, bz2=0, lzma=0, jpeg=370042
threshold=(30, 70), ssim=0.950404, orig=2120088, zlib=151244, bz2=0, lzma=0, jpeg=358575
threshold=(30, 80), ssim=0.944277, orig=2120088, zlib=132912, bz2=0, lzma=0, jpeg=345526
threshold=(30, 90), ssim=0.935636, orig=2120088, zlib=110927, bz2=0, lzma=0, jpeg=329516
threshold=(30, 100), ssim=0.927792, orig=2120088, zlib=84379, bz2=0, lzma=0, jpeg=307059
threshold=(40, 40), ssim=0.958616, orig=2116808, zlib=193099, bz2=0, lzma=0, jpeg=385955
threshold=(40, 50), ssim=0.955568, orig=2116808, zlib=179835, bz2=0, lzma=0, jpeg=376887
threshold=(40, 60), ssim=0.951819, orig=2116808, zlib=162884, bz2=0, lzma=0, jpeg=366686
threshold=(40, 70), ssim=0.946901, orig=2116808, zlib=147110, bz2=0, lzma=0, jpeg=355347
threshold=(40, 80), ssim=0.940779, orig=2116808, zlib=128184, bz2=0, lzma=0, jpeg=342420
threshold=(40, 90), ssim=0.932138, orig=2116808, zlib=106305, bz2=0, lzma=0, jpeg=326495
threshold=(40, 100), ssim=0.924296, orig=2116808, zlib=79681, bz2=0, lzma=0, jpeg=304107
threshold=(50, 50), ssim=0.950799, orig=2113536, zlib=174307, bz2=0, lzma=0, jpeg=372810
threshold=(50, 60), ssim=0.947099, orig=2113536, zlib=157726, bz2=0, lzma=0, jpeg=362931
threshold=(50, 70), ssim=0.942207, orig=2113536, zlib=141954, bz2=0, lzma=0, jpeg=351761
threshold=(50, 80), ssim=0.936098, orig=2113536, zlib=122404, bz2=0, lzma=0, jpeg=338958
threshold=(50, 90), ssim=0.927467, orig=2113536, zlib=100663, bz2=0, lzma=0, jpeg=323169
threshold=(50, 100), ssim=0.919624, orig=2113536, zlib=74106, bz2=0, lzma=0, jpeg=300898
threshold=(60, 60), ssim=0.941162, orig=2110256, zlib=151675, bz2=0, lzma=0, jpeg=358561
threshold=(60, 70), ssim=0.936318, orig=2110256, zlib=135574, bz2=0, lzma=0, jpeg=347729
threshold=(60, 80), ssim=0.930228, orig=2110256, zlib=117251, bz2=0, lzma=0, jpeg=335130
threshold=(60, 90), ssim=0.921602, orig=2110256, zlib=93691, bz2=0, lzma=0, jpeg=319486
threshold=(60, 100), ssim=0.913761, orig=2110256, zlib=67122, bz2=0, lzma=0, jpeg=297376
threshold=(70, 70), ssim=0.928106, orig=2106984, zlib=127103, bz2=0, lzma=0, jpeg=342875
threshold=(70, 80), ssim=0.922043, orig=2106984, zlib=110395, bz2=0, lzma=0, jpeg=330648
threshold=(70, 90), ssim=0.913419, orig=2106984, zlib=87407, bz2=0, lzma=0, jpeg=315230
threshold=(70, 100), ssim=0.905579, orig=2106984, zlib=61314, bz2=0, lzma=0, jpeg=293294
threshold=(80, 80), ssim=0.910225, orig=2103704, zlib=100237, bz2=0, lzma=0, jpeg=325083
threshold=(80, 90), ssim=0.901554, orig=2103704, zlib=79468, bz2=0, lzma=0, jpeg=310148
threshold=(80, 100), ssim=0.893714, orig=2103704, zlib=52775, bz2=0, lzma=0, jpeg=288448
